"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","ReactiveCapabilityCurve:
Path","ReactiveCapabilityCurve:
InternalId","ReactiveCapabilityCurve:
Name","SynchronousMachine:
ReactiveCapabilityCurveMemberOfSynchronousMachine:
ReactiveCapabilityCurve:
ID","ReactiveCapabilityCurve:
Parent","ReactiveCapabilityCurve:
ObjectType"
_d1fd2892-34c9-497a-b60b-839ed2ccf8de,1367469,UN-06,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.MVAr Capability Curves/03SAU-U6,1368373,03SAU-U6,_cae792f9-366d-466d-90e5-44da1f0e4fe9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cbdb71e4-6fc1-485d-894e-23c0ce9b9e29,1367471,UN-07,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.MVAr Capability Curves/03SAU-U7,1368379,03SAU-U7,_64cf8dc6-dd29-472c-b3ed-4fe8b89ae362,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ca4ddb23-b95e-4220-ad53-668995532bf5,1367473,UN-08,_2b11afe6-52ee-4aa5-9045-b0642179e6a1,SynchronousMachine,Network/.MVAr Capability Curves/03SAU-U8,1368385,03SAU-U8,_18ba4965-6222-44bb-b701-29c36e2027da,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_39c9f24c-7d93-4fe7-a375-629d9a56c75d,1396789,UN-02,_6308a719-0d9e-41f7-bccc-8d5dfad28461,SynchronousMachine,Network/.MVAr Capability Curves/07   BJT-U02,1396953,07   BJT-U02,_c3807d60-e301-474d-bce5-3f4726d18975,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_d05ed80c-b396-4c2e-a5ac-77ef06f88d8f,1396808,UN-PTA,_32e19435-a63d-4e7a-81e3-c796a8f15d08,SynchronousMachine,Network/.MVAr Capability Curves/07   BJT-PTA,1397060,07   BJT-PTA,_13814e38-c031-4300-8833-82ed672c4a40,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_aa51842e-5dc4-4422-ad50-a334020f404d,1396810,UN-01,_32e19435-a63d-4e7a-81e3-c796a8f15d08,SynchronousMachine,Network/.MVAr Capability Curves/07   BJT-U01,1397066,07   BJT-U01,_de156ea4-0a0c-4d8c-a6bc-7104e4dd60e0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f32254f8-c1b4-4028-aca2-6d5aab5da70c,1397162,UN-10,_92235ed9-1a78-44ea-ae76-ea3364b3c7e9,SynchronousMachine,Network/.MVAr Capability Curves/07   CCM-U10,1397321,07   CCM-U10,_03641075-766e-40f9-af4f-9b6c455d4ba4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_22794256-af95-44e9-b6c3-2dede339a773,1397182,UN-PTA,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.MVAr Capability Curves/07   CCM-PTA,1397327,07   CCM-PTA,_ce5cf4f0-77fb-454f-b851-d7faf01f0787,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ed202c90-b62b-4261-a7ec-c1780bd16867,1397184,UN-01,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.MVAr Capability Curves/07   CCM-U01,1397329,07   CCM-U01,_b18c7884-30cd-431a-b540-783e4c4e66a1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_7ee33b58-7eab-4769-9b1c-a3d38351afc8,1397186,UN-02,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.MVAr Capability Curves/07   CCM-U02,1397335,07   CCM-U02,_44bcd2ce-ad24-40cf-91eb-71f3a7d52fb7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_218e1589-6bbe-418c-9777-7815b2ed0488,1397188,UN-03,_97693894-0f2b-490b-a3c5-a85c0851b288,SynchronousMachine,Network/.MVAr Capability Curves/07   CCM-U03,1397341,07   CCM-U03,_1fe035ff-73f8-4f6f-8533-38601924edfc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bbcbcc9d-24b0-454e-9ac8-f1d01173b276,1397194,UN-04,_e4a5cdf0-df8e-4f6c-97f6-2a4574cb4fb7,SynchronousMachine,Network/.MVAr Capability Curves/07   CCM-U04,1397347,07   CCM-U04,_787a2337-e14a-4e06-8ad0-bb834c38fac7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_364b9e5d-8381-4d66-bc72-542bcc585b51,1398716,UN-01,_82dcfb72-d5ae-430d-bfa8-edfedd3bbf26,SynchronousMachine,Network/.MVAr Capability Curves/07   CIP-U01,1399651,07   CIP-U01,_906fbdff-aded-4d2c-ace5-e076c02a316a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bcb25f47-e6ef-486c-ae87-54208887e853,1401262,UN-10,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.MVAr Capability Curves/07   CPC-U10,1401395,07   CPC-U10,_ed18a5bd-9f97-43e2-bf01-13de73d2ad75,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_b1614e73-26bb-4db2-afc1-fbf7c158c575,1401264,UN-11,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.MVAr Capability Curves/07   CPC-U11,1401401,07   CPC-U11,_abe6023c-f7a3-47bc-a7ae-93f4ffd6e148,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_7db271f5-ced4-41d9-bde1-ffb247474fa9,1401266,UN-12,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.MVAr Capability Curves/07   CPC-U12,1401407,07   CPC-U12,_548fd829-9ec0-48d3-91df-356e028f04be,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_b09aecfc-0888-408a-9726-da26d94d2b02,1401268,UN-13,_188dc461-b907-471e-9cc7-bd51b386b625,SynchronousMachine,Network/.MVAr Capability Curves/07   CPC-U13,1401413,07   CPC-U13,_e76f035b-eb33-4e35-8cff-bce209cbe993,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1463e76b-ba95-4709-9659-784f139080f9,1401532,UN-06,_7ea85a12-184a-4f8f-8fba-f60a12437e03,SynchronousMachine,Network/.MVAr Capability Curves/07   CPD-U06,1401649,07   CPD-U06,_8e1d28d8-8ff6-4f2f-97eb-01c3a157a314,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3de39f7d-dea3-4ac4-9e5c-a7a7cfcdc9fc,1401534,UN-07,_7ea85a12-184a-4f8f-8fba-f60a12437e03,SynchronousMachine,Network/.MVAr Capability Curves/07   CPD-U07,1401655,07   CPD-U07,_a2ae8e0c-f4aa-41ca-96b3-b98a838c2a4f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2d81246f-5e4c-4ceb-b344-3f288899522a,1401757,UN-08,_ccae2be0-0a62-44d3-ac69-4ef60e0ee72f,SynchronousMachine,Network/.MVAr Capability Curves/07   CPT-U08,1401874,07   CPT-U08,_e35a1751-fb0e-4d68-83a4-c803684623b6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1bda832a-4965-4f1f-997d-ce154d627ec0,1401759,UN-09,_ccae2be0-0a62-44d3-ac69-4ef60e0ee72f,SynchronousMachine,Network/.MVAr Capability Curves/07   CPT-U09,1401880,07   CPT-U09,_893cd6eb-12dc-49b9-a3d8-80279cdb7487,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_929339d9-6163-4925-a73f-2deb6dd4f264,1402028,UN-05,_72163917-ebc3-4941-86e8-f93a99db13f4,SynchronousMachine,Network/.MVAr Capability Curves/07   CPU-U05,1402137,07   CPU-U05,_63f99aef-d89d-4df7-9ffc-ff846bbf456d,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_297c9e60-17ce-42a1-b9b2-30a6ade0a97b,1406630,UN-01,_c8dd7159-9ea9-4a90-8a3d-eaa4e9669c13,SynchronousMachine,Network/.MVAr Capability Curves/07   ESH-U01,1406733,07   ESH-U01,_ff5043d3-25a0-4dbe-ad96-5fb03c96120c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_fb805e99-0844-456e-93b7-5b0899d6300b,1406940,UN-10,_5A0BEE4B-3AD3-4012-9DA8-2D1ADC2C8325,SynchronousMachine,Network/.MVAr Capability Curves/07   GFM-U10,1407360,07   GFM-U10,_d1045c18-30da-424b-bfea-ff8843bd7cea,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ed902535-c604-4cff-b7f0-dfab8434d912,1406942,UN-11,_5A0BEE4B-3AD3-4012-9DA8-2D1ADC2C8325,SynchronousMachine,Network/.MVAr Capability Curves/07   GFM-U11,1407366,07   GFM-U11,_b52a4a58-3ac6-404a-b37f-109e7e8c93bc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4c1350d8-1345-4ab2-a746-826e79653b51,1410881,UN-01,_fcfb4da2-b45d-4a03-9be8-7b6a5f92a79b,SynchronousMachine,Network/.MVAr Capability Curves/07   LBM-U01,1410883,07   LBM-U01,_d2ebfd1d-d13f-453c-a5e5-9291ac12155c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cd745585-3faf-4e48-bc29-ba9b88532c9a,1415473,UN-01,_9b8993b5-9edc-49a4-8e61-a9f6c40c8387,SynchronousMachine,Network/.MVAr Capability Curves/07   MXI-U01,1416467,07   MXI-U01,_6170d615-a9bf-4b83-8203-a9bc93890223,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a26dc49c-4b6e-4cc1-ad34-cb9d5325ba3b,1415475,UN-02,_9b8993b5-9edc-49a4-8e61-a9f6c40c8387,SynchronousMachine,Network/.MVAr Capability Curves/07   MXI-U02,1416473,07   MXI-U02,_b6d3ba28-eae9-4cd0-b9e2-979114d1d4db,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cbee83db-fd76-493c-abd0-1868d19b4e24,1415477,UN-03,_9b8993b5-9edc-49a4-8e61-a9f6c40c8387,SynchronousMachine,Network/.MVAr Capability Curves/07   MXI-U03,1416479,07   MXI-U03,_af99b656-ce96-4cee-acc1-2ef9725eca0e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e7a64ed0-66b0-4c1d-8b0c-df2c241f3099,1422271,UN-PTA,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,Network/.MVAr Capability Curves/07   PER-PTA,1422414,07   PER-PTA,_7f487d83-cc96-4f70-8354-3407e554a2c2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c70e19b7-7239-4f29-b7ab-3bec80d116b9,1422273,UN-01,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,Network/.MVAr Capability Curves/07   PER-U01,1422420,07   PER-U01,_d9e40cd6-c4f8-479d-9990-93fff9007b6f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3c974045-e58a-438e-a60d-94346d356c35,1422275,UN-02,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,Network/.MVAr Capability Curves/07   PER-U02,1422426,07   PER-U02,_506b3de2-e7ec-4d76-a303-730ac56e1546,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_dac2a75f-e1c3-49db-8fc9-c04fa8122ba0,1422277,UN-03,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,Network/.MVAr Capability Curves/07   PER-U03,1422432,07   PER-U03,_87fd2dc0-4695-49d0-9d42-1b482962cd86,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f5f7fd58-2382-47a0-988e-c26ea2980737,1422279,UN-04,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,Network/.MVAr Capability Curves/07   PER-U04,1422438,07   PER-U04,_e3bc56ed-2739-444c-94e8-51e025bcf635,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_b45bd9bf-c3a8-434b-9491-a93a8af01893,1422281,UN-05,_f743a38f-2e89-451b-8f7c-04a352adb833,SynchronousMachine,Network/.MVAr Capability Curves/07   PER-U05,1422444,07   PER-U05,_237343b1-7b89-42aa-8d93-e4a6512e0945,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f1b42303-7e71-496d-a46c-dc0e2ad61faa,1422666,UN-PTA,_30b65721-5cee-4291-83bf-9ebd0189797d,SynchronousMachine,Network/.MVAr Capability Curves/07   PFC-PTA,1422769,07   PFC-PTA,_0dc2456e-0e85-4022-81a9-a90628062341,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2c4d6105-33c6-4493-97b8-05738766ff6a,1425312,UN-11,_cb00be1e-4bbc-4fb7-ace8-276d2123a515,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U11,1425616,07   PJZ-U11,_e7362a1a-1b35-4776-8d8d-afe085ff232b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_35edea0a-6c60-472e-a1fd-cfacb8be0f8c,1425321,UN-05,_6e90d586-cf49-48b7-bdc3-58ab7624d77f,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U05,1425622,07   PJZ-U05,_c93b183c-1793-435f-93ca-d2965463f143,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3887ab02-bf6f-449d-8a05-b86cf94b18ab,1425323,UN-06,_6e90d586-cf49-48b7-bdc3-58ab7624d77f,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U06,1425628,07   PJZ-U06,_20dad90a-2559-4241-9daa-282555598bb8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4acd23ef-9399-4c06-bfa6-e23a8a858ac0,1425333,UN-PTA,_46d70f9a-6655-4f0c-90f4-2618ac54649e,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-PTA,1425634,07   PJZ-PTA,_da714236-854f-45d7-8f9a-e7b637f9f660,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ddd68c03-8e59-4e99-8b84-14de5866183c,1425335,UN-10,_46d70f9a-6655-4f0c-90f4-2618ac54649e,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U10,1425640,07   PJZ-U10,_5b3d3418-1bdb-4297-968d-30c177868794,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_64115570-101f-44fd-a274-fbe9ac318a8a,1425345,UN-07,_1c38b5f6-dac3-45d2-8be6-2e708b3a6df7,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U07,1425646,07   PJZ-U07,_31b70ef2-d419-42f5-8a7f-549ce835d84e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_d1daf18e-24df-409b-894f-f45b707c1f7f,1425362,UN-08,_a77f002c-9fe6-46ef-86a7-c5afeb065519,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U08,1425652,07   PJZ-U08,_7646cf46-2508-41fb-856f-0ac0a4fa160b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4a7c32aa-dd25-4638-beb5-92de6d0a3564,1425364,UN-09,_a77f002c-9fe6-46ef-86a7-c5afeb065519,SynchronousMachine,Network/.MVAr Capability Curves/07   PJZ-U09,1425658,07   PJZ-U09,_b8c42273-b34b-4eef-92b9-d97a5b47aaa8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_df54f456-662a-4f78-9520-f200a0ba3af2,1428380,UN-01,_767eda6a-5bdc-4bd5-8953-50e109321773,SynchronousMachine,Network/.MVAr Capability Curves/07   PSM-U01,1428495,07   PSM-U01,_d6ec1e94-983d-4b18-8528-d212c63bfa9e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e2245d54-852a-4f53-b0ed-1d82dac3183c,1433174,UN-01,_62610f2f-90f9-456c-bf23-8b13a9256e58,SynchronousMachine,Network/.MVAr Capability Curves/07   RUS-U01,1433291,07   RUS-U01,_1e29bb6b-7c95-48a8-994c-447105d5a326,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_11faf485-fee2-4809-8fa3-6c38f07b5efe,1435879,UN-01,_6375bacd-b67c-4175-ae96-1c090542f46c,SynchronousMachine,Network/.MVAr Capability Curves/07   SFC-U01,1435957,07   SFC-U01,_c9146b83-3fa8-484d-894a-7e5fd1f6ed53,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9a00b9a3-2df4-4b2f-a0f6-36ea0f025b6c,1438089,UN-01,_30a3720c-63e7-42df-be5a-421591d96862,SynchronousMachine,Network/.MVAr Capability Curves/04CCT-U1,1438326,04CCT-U1,_89f2bfc1-18a7-4fd5-a630-9bc01e8c0bf9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bd00a0ba-3c1c-4745-b718-308a75c13453,1446770,UN-01,_3c9f8a2f-4e7f-4b58-b61f-cab4e622e0dc,SynchronousMachine,Network/.MVAr Capability Curves/04UEN-U1,1446780,04UEN-U1,_1cf2067f-42d9-464f-9f77-56bdf5618183,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e7960bcf-a6c8-4f12-ac69-7240ece0e091,1446772,UN-02,_3c9f8a2f-4e7f-4b58-b61f-cab4e622e0dc,SynchronousMachine,Network/.MVAr Capability Curves/04UEN-U2,1446786,04UEN-U2,_915cc8c5-c9a3-4b16-ae12-e61a41a6fc3b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0fc5067e-9570-4eff-84fe-445d4408df14,1446822,UN-01,_c3755e58-cd7e-481f-907c-66748881637a,SynchronousMachine,Network/.MVAr Capability Curves/04TUD-U1,1446895,04TUD-U1,_ae2ca3f9-e805-46dc-89d4-52cb3a2dfabc,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0d16da10-8014-4afe-b333-73b68f8e7927,1447016,UN-01,_40705115-5ce2-4db0-ba2b-567f4f7fb088,SynchronousMachine,Network/.MVAr Capability Curves/04TPO-U1,1447436,04TPO-U1,_ebd66aab-facf-4233-b0b9-aba3dfe7d8f0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_77ce5c37-9245-48ff-a315-7d7ab4ea695e,1447018,UN-02,_40705115-5ce2-4db0-ba2b-567f4f7fb088,SynchronousMachine,Network/.MVAr Capability Curves/04TPO-U2,1447442,04TPO-U2,_d9207b78-971b-406f-ae95-411b2b05b95c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_42574154-c87d-4a0d-8435-10668ca00a3b,1447875,UNPTA,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,Network/.MVAr Capability Curves/04TPD-PTA,1448204,04TPD-PTA,_a2b5da45-9387-4df3-956e-d8887c7c60b0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e0af2378-33c4-400b-92bb-10a4681cb0e4,1447877,UN-01,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,Network/.MVAr Capability Curves/04TPD-U1,1448210,04TPD-U1,_7b845039-1579-4789-b7ee-c4220b27a2b1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_dfb12edf-ea08-44e8-afa7-560a07b69f21,1447879,UN-02,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,Network/.MVAr Capability Curves/04TPD-U2,1448216,04TPD-U2,_7339af62-fed1-4b3a-91c8-d1cdd440941f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_e7336754-2c54-4899-b598-ed778365eb74,1447881,UN-03,_1f75a96b-10e4-4fdd-803c-da094e4377c9,SynchronousMachine,Network/.MVAr Capability Curves/04TPD-U3,1448222,04TPD-U3,_ce7cee8e-5fdf-4e80-87ca-33a55da0ef1f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f1ad50a5-08e2-48de-80aa-0a74d598d7f7,1448443,UNPTA,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,Network/.MVAr Capability Curves/04TBT-PTA,1448671,04TBT-PTA,_ba64e9a5-c19c-4f14-a0f0-a305bcd1bc20,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_6729dbe9-b18d-4045-94b0-2446e3fbb445,1448445,UN-01,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,Network/.MVAr Capability Curves/04TBT-U1,1448677,04TBT-U1,_6f12a5a7-211a-42f3-a7f6-b59a75020917,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_276568bd-e4e5-4469-840e-905cb2607ddd,1448447,UN-02,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,Network/.MVAr Capability Curves/04TBT-U2,1448683,04TBT-U2,_a3719f3b-798e-4a7b-8feb-03c43f9e5e57,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cce2edf6-384f-413f-bd6c-8ffc9e4452a5,1448449,UN-03,_21b1641f-7adc-4bcb-b468-56931175152e,SynchronousMachine,Network/.MVAr Capability Curves/04TBT-U3,1448689,04TBT-U3,_6711367d-2bcb-4136-83cb-5b9f98a79d71,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0b025ce6-d87e-40f3-83e8-0a2acf3230af,1450287,UN-01,_23d6d0d3-cfd4-4c15-a0cf-7f95d1d35415,SynchronousMachine,Network/.MVAr Capability Curves/04SLA-U1,1450361,04SLA-U1,_96928942-666d-44c0-af0a-8596d86551f2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_010f3c26-6dce-4ce3-9f46-8a13e3891b41,1450289,UN-02,_23d6d0d3-cfd4-4c15-a0cf-7f95d1d35415,SynchronousMachine,Network/.MVAr Capability Curves/04SLA-U2,1450367,04SLA-U2,_bae4066f-df80-4205-8dda-8519daa447d7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_24b135d6-1af5-469a-b16b-c31d5d6ff22f,1452440,UN-01,_37da7e94-e7ec-4c67-89bd-680fdefc04a1,SynchronousMachine,Network/.MVAr Capability Curves/04PSU-U1,1452515,04PSU-U1,_f94a974d-68f1-47cf-b893-93a688207242,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c903ab60-0562-43d0-bc4d-2999124c0450,1453604,UN-01,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,Network/.MVAr Capability Curves/04PLD-U1,1454343,04PLD-U1,_ddd2e72d-cf44-4050-b57d-f13a90d21112,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_cd92f8c7-6934-4c52-a5af-c0904084c8e7,1453606,UN-02,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,Network/.MVAr Capability Curves/04PLD-U2,1454349,04PLD-U2,_81faf625-3587-423c-92ec-4f807d1e83b1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_243f14f6-5a1f-4f4a-987a-9839228aaffc,1453608,UN-03,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,Network/.MVAr Capability Curves/04PLD-U3,1454355,04PLD-U3,_9cd6e8aa-74f3-488a-b919-b3fccaf9bd97,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bf8696d3-5fef-4e9b-a77e-d1145cc55a8d,1453610,UN-04,_8fd2f50f-1896-48da-910a-de5dc9bb0811,SynchronousMachine,Network/.MVAr Capability Curves/04PLD-U4,1454361,04PLD-U4,_e6a76be3-87f6-4a7f-ac37-2a08a5d92713,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4a968984-7d9d-400c-90f8-3e18cc4bac91,1455701,UN-01,_de058cb1-2ed4-4dda-bf82-8e78072dee06,SynchronousMachine,Network/.MVAr Capability Curves/04OVI-U1,1455733,04OVI-U1,_18e81db7-b331-42c2-bd61-c6ccac8913a3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_8a0f9611-f68d-44cc-b76d-0ce4d7ab22af,1455703,UN-02,_de058cb1-2ed4-4dda-bf82-8e78072dee06,SynchronousMachine,Network/.MVAr Capability Curves/04OVI-U2,1455739,04OVI-U2,_77cf4b61-66ff-4dff-b12d-fde914b24136,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1d13d98d-c83e-4228-b979-f8c0daccf3c1,1455763,UN-01,_99f4fb47-b51a-401e-86c9-6a05a5fdd24f,SynchronousMachine,Network/.MVAr Capability Curves/04ORJ-U1,1455828,04ORJ-U1,_70c842a1-7551-450a-b9d6-f77e16064157,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9848a73a-8fa8-4d8f-b65f-7db01d64eb31,1456146,UN-01,_ed4cdd70-6263-46a7-8ff3-ca4592699ca5,SynchronousMachine,Network/.MVAr Capability Curves/04NVL-U1,1456290,04NVL-U1,_6eb6bcef-3179-4768-af4f-b980b8b53f3a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1d2eb4eb-e058-48c9-8d77-e60cec3822d9,1456148,UN-02,_ed4cdd70-6263-46a7-8ff3-ca4592699ca5,SynchronousMachine,Network/.MVAr Capability Curves/04NVL-U2,1456296,04NVL-U2,_d3766e6f-3a76-4eac-b988-dd2baa4cb7fb,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c3e1bcb4-e07f-431b-a00a-bcae7396297a,1456150,UN-03,_ed4cdd70-6263-46a7-8ff3-ca4592699ca5,SynchronousMachine,Network/.MVAr Capability Curves/04NVL-U3,1456302,04NVL-U3,_64af41ce-75b6-43e4-82d7-123854fb5e60,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5c71bd9a-d338-4009-b752-e6b4cdd8a38e,1456473,UN-01,_fdbe5ae7-460c-4e83-89a5-0dbb50787f2f,SynchronousMachine,Network/.MVAr Capability Curves/04NSO-U1,1456516,04NSO-U1,_6dec5d83-c7fa-479f-9abf-736f4d2dde2e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4a2e2ac2-a5a2-4c4e-963a-c4b054ddcd2a,1458498,UN-01,_f3fe19e2-1bbd-4060-88b7-423bd2af2429,SynchronousMachine,Network/.MVAr Capability Curves/04MZD-U1,1459104,04MZD-U1,_04c0d860-8876-41df-be44-83b243c06e65,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
