"ConformLoad:
ID","ConformLoad:
Name","ConformLoad:
NAFlag","ConformLoad:
InternalId","ConformLoad:
Parent","ConformLoad:
ObjectType","ConformLoadGroup:
Path","ConformLoadGroup:
InternalId","ConformLoadGroup:
Name","ConformLoad:
ConformLoadAssignedToConformLoadGroup:
ConformLoadGroup:
ID","ConformLoadGroup:
Parent","ConformLoadGroup:
ObjectType"
_fa51941c-aab1-43b3-a0a9-c5fe257f7e3a,T-01 115\13.8,true,1388266,_9e08545b-a786-48d2-a269-1ddced2f457b,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOPPA  T-01 115_13.8-LG,1388288,04HMOPPA  T-01 115_13.8-LG,_e7aa22b7-032f-4a89-9f7c-ab15dff706f3,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_b35b5441-57ae-4098-a495-2f4252b7f1c2,T-02 115\13.8,true,1388271,_9e08545b-a786-48d2-a269-1ddced2f457b,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOPPA  T-02 115_13.8-LG,1388389,04HMOPPA  T-02 115_13.8-LG,_c1ab6691-11d9-47c6-bc60-2059e0c274c6,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_8d004b44-efd5-4497-ac09-5a523bbe71a6,-73D90-04HMOTYO,true,1388538,_d55d8945-fcee-477b-9655-8e833abfef5f,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOPIH-73D90-04HMOTYO-LG,1388567,04HMOPIH-73D90-04HMOTYO-LG,_26096217-ee3f-4a76-9722-4cc8a5c40c4d,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_4007584e-a3f0-4f97-b025-f5981cd27da7,T-01 115\13.8,true,1388556,_a8f29d74-4b1b-4ef5-8294-3ccf9867a17a,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOPIH  T-01 115_13.8-LG,1388668,04HMOPIH  T-01 115_13.8-LG,_a2569968-840d-41cd-a9df-81d9e851dbea,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_e21c56b1-03c9-4c9d-a4ee-4a561a964abc,T-01 110\13.8,true,1388809,_f3da09e0-6f29-4ba1-bf57-f412169ffcde,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOORI  T-01 110_13.8-LG,1388820,04HMOORI  T-01 110_13.8-LG,_09923f81-3e4e-467c-bc1b-1d9cd4cf488d,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_e768ee58-5929-49cc-8d6b-29ed2bf76307,T-01 115\13.8,true,1388941,_da1d32cd-3e3a-4b7c-84eb-2198403eafc5,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOOCU  T-01 115_13.8-LG,1388952,04HMOOCU  T-01 115_13.8-LG,_db32a6f7-6a9e-47a7-a170-efdbf62bc5b1,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_4c7c3a3c-505e-4525-98b1-672731726041,T-01 115\34.5,true,1389092,_3a9a04f5-8098-4e3a-9b91-cfb8074d0368,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOOAS  T-01 115_34.5-LG,1389114,04HMOOAS  T-01 115_34.5-LG,_99f28dbb-6b70-4bb5-ad58-550cde861d82,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_c4244deb-8ce3-4b88-ac34-5811d7476a56,T-03 115\34.5,true,1389097,_3a9a04f5-8098-4e3a-9b91-cfb8074d0368,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOOAS  T-03 115_34.5-LG,1389215,04HMOOAS  T-03 115_34.5-LG,_81d095cf-751f-458b-acb1-6140810fea36,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_1673bcf7-a63f-46ce-a2b7-324df1a6f98b,T-01 115\34.5,true,1389340,_7eb558e5-9fa5-4fc6-81ce-48b080abd2ca,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONPO  T-01 115_34.5-LG,1389351,04HMONPO  T-01 115_34.5-LG,_109841a6-569b-4afe-9585-585c1d34c0fc,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_2d40f444-85f9-429f-ab3b-3e8e3caaecd9,T-01 115\13.8,true,1389494,_f875d865-dbaa-4758-a237-a7dde501ac5b,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONNG  T-01 115_13.8-LG,1389617,04HMONNG  T-01 115_13.8-LG,_1919e55c-8051-4872-b517-3f37460b4677,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_1efb0bea-a760-4b2c-b113-f77f51a1cbd7,T-02 115\13.8,true,1389499,_f875d865-dbaa-4758-a237-a7dde501ac5b,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONNG  T-02 115_13.8-LG,1389718,04HMONNG  T-02 115_13.8-LG,_698e2b20-3e03-4664-b6af-0956e9f0d06e,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_5eb0c296-5d2d-4bdd-acdd-47e0e147e0c5,T-01 115\13.8,true,1389867,_08cb0111-1134-4958-b756-50d028871f7c,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONGS  T-01 115_13.8-LG,1389889,04HMONGS  T-01 115_13.8-LG,_a65becb8-388a-49b5-88b7-491fa3ad7d0f,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_5c5501c6-2ef2-4e3c-b099-9ec7d3efd8e6,T-02 115\13.8,true,1389872,_08cb0111-1134-4958-b756-50d028871f7c,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONGS  T-02 115_13.8-LG,1389990,04HMONGS  T-02 115_13.8-LG,_c13631c9-8de3-447d-97fb-77a10083fee3,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_2afddf34-cddf-44b1-9105-dca886ddec23,T-01 115\13.8,true,1390143,_f8a7375c-1950-4fa8-9ddb-05033fdd5009,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONGN  T-01 115_13.8-LG,1390165,04HMONGN  T-01 115_13.8-LG,_634df47b-bfe7-4c79-94ec-f9f71bb023a3,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_09508760-ceef-4ecb-9cde-de43228027da,T-02 115\13.8,true,1390148,_f8a7375c-1950-4fa8-9ddb-05033fdd5009,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMONGN  T-02 115_13.8-LG,1390266,04HMONGN  T-02 115_13.8-LG,_8ea5654c-3c5d-464b-9d6d-e4d74f30e549,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_641cfaae-e120-4814-9423-badc4c7f5e51,73A20,true,1390492,_b9151e67-3751-402c-9fd5-f9e66330201d,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOMFN 73A20-LG,1390497,04HMOMFN 73A20-LG,_e7def992-be92-4476-8894-98f4a3913eac,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_77ddf729-404f-430a-9523-b0df015e6c6f,T-01 115\13.8,true,1390745,_285f1eb1-c6be-422f-8b7b-6fef650c2837,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLPN  T-01 115_13.8-LG,1390756,04HMOLPN  T-01 115_13.8-LG,_dee3e3d2-5b22-4aa5-a296-c9efe029b5bc,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_6accd56f-f0d3-475c-93f7-68b577b64ec6,T-01 115\13.8,true,1390883,_336e84a6-5738-48c4-b457-57dc8cc21787,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLLB  T-01 115_13.8-LG,1390910,04HMOLLB  T-01 115_13.8-LG,_cfc73330-413d-497d-b793-2d4afb4cbfd1,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_0668dc76-09c5-4453-a99e-3a0fe60f2736,T-01 115\34.5,true,1391059,_635c661c-b57e-433e-b94d-fa34c90675e5,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLDO  T-01 115_34.5-LG,1391171,04HMOLDO  T-01 115_34.5-LG,_95337c6d-8755-407b-997e-982694b91853,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_11ccb54a-c325-435f-b954-901ec7ab076d,T-01 115\13.8,true,1391305,_acea32f1-d3e9-4f3d-ac66-9307cc27d237,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLCH  T-01 115_13.8-LG,1391343,04HMOLCH  T-01 115_13.8-LG,_2e43a477-2188-44dc-aaf0-cbca24b85c35,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_e7c76388-cf78-4201-bb40-e3e60669f9db,T-02 115\13.8,true,1391310,_acea32f1-d3e9-4f3d-ac66-9307cc27d237,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLCH  T-02 115_13.8-LG,1391444,04HMOLCH  T-02 115_13.8-LG,_03bc1274-9118-49b6-9939-cff5642a9ab4,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_97f6d12d-c03d-4d1f-bc37-39eb02bae38a,T-01 115\13.8,true,1391597,_eb61b8ff-b669-454c-93ae-4fa7cf8c3116,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLAD  T-01 115_13.8-LG,1391619,04HMOLAD  T-01 115_13.8-LG,_7e19c011-2e4b-4cca-a8ab-19b265c4dc44,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_6a4fb8c2-db98-4bea-818f-0fd324974a0d,T-02 115\13.8,true,1391602,_eb61b8ff-b669-454c-93ae-4fa7cf8c3116,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLAD  T-02 115_13.8-LG,1391720,04HMOLAD  T-02 115_13.8-LG,_38e3823e-2713-49bc-b7a7-df8973c11d90,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_1ac4c422-b7b9-4e90-97c0-78714e92d637,T-01 115\13.8,true,1391856,_5f1f5e25-eb98-4df1-ba0d-bd6a58b954e2,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOISC  T-01 115_13.8-LG,1391867,04HMOISC  T-01 115_13.8-LG,_2683c7c9-aa81-43a6-bfab-af93f6b97eb8,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_9687c291-13f6-43e4-80a7-30383ec50e1e,T-01 115\34.5,true,1391987,_24f20573-1811-4cf5-9ed3-ce06d7098064,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOIMR  T-01 115_34.5-LG,1391998,04HMOIMR  T-01 115_34.5-LG,_2845303e-1bfd-49ac-96ee-9bb50174ce9f,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_6abfc7e3-da1c-4ced-a43c-55933b6a629c,T-01 115\13.8,true,1392142,_774cf9c1-bd47-4182-97dd-01e3d0592243,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHMI  T-01 115_13.8-LG,1392164,04HMOHMI  T-01 115_13.8-LG,_740ac17b-7a34-417c-8603-c80c84ee5cad,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_363a27a8-1828-4e49-82cd-7d17f6dbf9fd,T-02 115\13.8,true,1392147,_774cf9c1-bd47-4182-97dd-01e3d0592243,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHMI  T-02 115_13.8-LG,1392265,04HMOHMI  T-02 115_13.8-LG,_14a45abb-dab3-4809-a6be-0d5fd64be164,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_70c0f869-e03a-407c-bb8d-471207e25b65,T-01 115\13.8,true,1392402,_338c297e-62f1-4b51-8b5a-6fd14fe20d0a,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHMA  T-01 115_13.8-LG,1392413,04HMOHMA  T-01 115_13.8-LG,_bdc834e9-d5f0-4a34-ad3a-7db57ca64f52,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_4af88fa5-f369-448b-88bb-087b5a2439e2,T-01 115\13.8,true,1392574,_dcd995da-7087-4021-b062-1418713e399f,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLU  T-01 115_13.8-LG,1392596,04HMOHLU  T-01 115_13.8-LG,_2b84faa4-e0e7-4b5e-8e5c-bef50ddfe3d7,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_1f14f7a7-2eb5-4900-b78f-1dcbc6a752fd,T-02 115\13.8,true,1392579,_dcd995da-7087-4021-b062-1418713e399f,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLU  T-02 115_13.8-LG,1392697,04HMOHLU  T-02 115_13.8-LG,_e2cba385-6ca6-4b0f-8e16-3427baf142df,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_455c11e0-a97a-4361-9bfb-f643459fabc5,T-01 115\13.8,true,1392851,_afe35bc3-7e18-4485-8f87-e9382f6704a0,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLS  T-01 115_13.8-LG,1392873,04HMOHLS  T-01 115_13.8-LG,_906e27ce-6e62-4d4d-b454-57b4fdfac49e,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_e674d5d0-e1c8-44ac-aa5d-18498ace6003,T-02 115\13.8,true,1392856,_afe35bc3-7e18-4485-8f87-e9382f6704a0,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLS  T-02 115_13.8-LG,1392974,04HMOHLS  T-02 115_13.8-LG,_4cce7999-16cd-439e-afb7-03316186563a,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_cf57cc8b-618d-4cc5-a45d-265432864f2f,T-01 115\13.8,true,1393121,_217f6b67-dcb1-4af2-87cf-fdd86c437960,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLO  T-01 115_13.8-LG,1393143,04HMOHLO  T-01 115_13.8-LG,_e9247ca8-2ff5-418e-b2f4-6ef75ff0ce64,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_2c3ae3d8-2863-42c2-ac4e-44188afa22b3,T-02 115\13.8,true,1393126,_217f6b67-dcb1-4af2-87cf-fdd86c437960,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLO  T-02 115_13.8-LG,1393244,04HMOHLO  T-02 115_13.8-LG,_cce7be2f-9aaa-449b-a200-8a9e26229a28,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_37e1d4e4-414d-4d0e-b4ed-bac96ec8bac2,T-01 115\13.8,true,1393392,_a51d3f18-6fc3-4519-ba06-34b5c1f44f64,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLN  T-01 115_13.8-LG,1393414,04HMOHLN  T-01 115_13.8-LG,_a869743b-1368-4ab0-bbb3-784149172dc7,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_79be9caf-59d5-42a8-b726-261bf89f5bad,T-02 115\13.8,true,1393397,_a51d3f18-6fc3-4519-ba06-34b5c1f44f64,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLN  T-02 115_13.8-LG,1393515,04HMOHLN  T-02 115_13.8-LG,_40aa0549-2e5b-4ea7-9232-6a1170789bcb,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_92466d99-5b6f-46f2-bf37-75826dd8e24e,T-01 115\13.8,true,1393672,_3f35f2b6-1af1-42af-8ee1-5c63976bae6f,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLE  T-01 115_13.8-LG,1393694,04HMOHLE  T-01 115_13.8-LG,_6321839b-1ad5-4e25-a685-b314e3e42d96,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_b4febb25-1c80-46b8-991f-7276b7c282bd,T-02 115\13.8,true,1393677,_3f35f2b6-1af1-42af-8ee1-5c63976bae6f,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLE  T-02 115_13.8-LG,1393795,04HMOHLE  T-02 115_13.8-LG,_5a51ab44-2254-4d1b-b340-4eb99e93b605,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_a0f692f6-d1ad-405b-b3e1-7ed9070a1b1a,T-01 115\13.8,true,1393954,_ead5288e-c202-4758-86a6-01915bfd253b,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLD  T-01 115_13.8-LG,1393976,04HMOHLD  T-01 115_13.8-LG,_ef4dfb95-6858-41e3-9e96-9d3763b18860,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_d030072c-e086-46ec-a06d-1b82f2163737,T-03 115\13.8,true,1393959,_ead5288e-c202-4758-86a6-01915bfd253b,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHLD  T-03 115_13.8-LG,1394077,04HMOHLD  T-03 115_13.8-LG,_0f7b4073-13a0-4c20-bdb4-49bd7242dd46,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_6dddaa1a-f7b7-4d50-8fb5-f4c91f9575a3,T-01 115\13.8,true,1394215,_36526cae-50e5-4d8b-8ab9-93b81042785c,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOHCE  T-01 115_13.8-LG,1394226,04HMOHCE  T-01 115_13.8-LG,_ce96e9c5-4e79-4876-842b-c1570bfe2c1d,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_1be6fbfd-8b20-4dd7-ab63-3f3b97c7aab2,T-01 115\34.5,true,1394356,_c16891f5-27cf-46e8-af34-400cc51fed9c,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMOETO  T-01 115_34.5-LG,1394378,04HMOETO  T-01 115_34.5-LG,_58d16699-5868-4e7d-ac25-2fc8cf8d7ede,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_5de408d9-07f4-4da3-9d4a-d83d38302c68,T-02 115\13.8,true,1394556,_947f77fb-67d7-4943-9d3a-2d242ec83dd5,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMODYN  T-02 115_13.8-LG,1394971,04HMODYN  T-02 115_13.8-LG,_32acdde3-952a-4489-9342-5105727183b0,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_972e30e9-21fe-4860-84e6-324c86c7c587,T-01 115\13.8,true,1395103,_daaaae8e-2649-478f-a8b7-c6a88b79ccc2,ConformLoad,Network/.Load Areas/SIN/04NOR/04HMODSE  T-01 115_13.8-LG,1395114,04HMODSE  T-01 115_13.8-LG,_b6e78074-95d6-4de2-9402-814f94f6e02d,_2c1eb652-2c80-49d9-a8da-166b494454aa,ConformLoadGroup
_ed17d7aa-472e-4b38-9cb7-6eee407823e0,4115,true,1395372,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4115-LG,1395486,07   APD 4115-LG,_15a1257d-25f1-4906-a761-5013e20a4078,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_01179d5c-36eb-4e13-8495-fc7862c703ef,4125,true,1395377,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4125-LG,1395587,07   APD 4125-LG,_57ccfa4f-2d6a-4242-9215-1a6b19a296de,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_fffa4799-e0d2-4cef-93b0-d76f3d963d80,4135,true,1395382,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4135-LG,1395688,07   APD 4135-LG,_c548ce01-d4e1-46bb-ba2f-ddb58d2d5f5b,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_54993d70-5be1-4524-b3dc-9b14c374d4f1,4145,true,1395387,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4145-LG,1395789,07   APD 4145-LG,_7fcc7877-49b0-4e1f-ad9a-b349016103e0,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_d1a072bb-5284-4fab-9aa9-ec1406b35471,4155,true,1395392,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4155-LG,1395890,07   APD 4155-LG,_860e17c1-3574-4fcc-81b3-08f4d0dc367f,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_a9152a61-1a99-461b-9e2f-e4523feca9ae,4165,true,1395397,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4165-LG,1395991,07   APD 4165-LG,_9a24f87b-7232-46de-8ad0-a37ec58de021,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_aa7130a3-1664-4c23-8854-24cfd23ffcce,4175,true,1395402,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4175-LG,1396092,07   APD 4175-LG,_4300b033-b450-45df-acb6-91f1a60c3bb1,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_ad44303f-adf9-4483-a474-3687c1d2d859,4185,true,1395407,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4185-LG,1396193,07   APD 4185-LG,_adb12f43-46df-4ec2-84dc-c19f82dd13e3,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_86a70f5e-a83d-442b-97a8-150eac690356,4195,true,1395412,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4195-LG,1396294,07   APD 4195-LG,_b8e53416-b935-48cd-b5cc-8db3d8609e17,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_97408087-dcb6-4e61-bb2a-fb07ab23a95a,4215,true,1395417,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4215-LG,1396395,07   APD 4215-LG,_1be7967c-f1c5-4dbc-9046-32c54d4ca25f,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_027000c0-8965-4f09-8e9e-6b99ee8825cd,4225,true,1395422,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4225-LG,1396496,07   APD 4225-LG,_730b30fd-fbfe-4195-b40f-59486346ae67,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_2ed6cd61-4e91-40ce-aa4c-2218a1ca67df,4990,true,1395427,_21121e79-f75c-4df3-b481-0f97de557422,ConformLoad,Network/.Load Areas/BCA/07BCA/07   APD 4990-LG,1396597,07   APD 4990-LG,_a28d3b5c-d790-4bc6-8644-a98333d3a26c,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_ddea2dd1-1c1f-4bca-bb82-368504b3bc58,T-72 13.8\4.16,true,1396784,_6308a719-0d9e-41f7-bccc-8d5dfad28461,ConformLoad,Network/.Load Areas/BCA/07BCA/07   BJT T-72 13.8_4.16-LG,1396852,07   BJT T-72 13.8_4.16-LG,_7fc8d553-1901-4060-83f9-cbfa98c9f381,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_6434487a-1e31-41c3-b75f-34ee46f8df61,T-71 18.0\4.16,true,1396803,_32e19435-a63d-4e7a-81e3-c796a8f15d08,ConformLoad,Network/.Load Areas/BCA/07BCA/07   BJT T-71 18.0_4.16-LG,1396959,07   BJT T-71 18.0_4.16-LG,_352666af-efa1-4786-980a-94d31e2a1ae9,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_b9231a5d-5dbc-48bb-9243-4742a6996aac,T-79 AUX,true,1397157,_92235ed9-1a78-44ea-ae76-ea3364b3c7e9,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CCM T-79 AUX-LG,1397220,07   CCM T-79 AUX-LG,_84881166-d5d6-4de9-b7b8-acb7ee5010cb,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_f753a5ba-d273-41df-b5fd-c5bd3e5f7efb,5110,true,1397492,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5110-LG,1397586,07   CHQ 5110-LG,_6956e599-1316-46d6-b060-e03b93902425,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_4eedd369-aec2-4286-83ed-cd7fd481e737,5120,true,1397497,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5120-LG,1397687,07   CHQ 5120-LG,_bc25ae5f-10ce-48b9-a3dc-fd1742b79fec,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_ecd46b0e-a394-4200-92d6-5b1a4172d1cf,5130,true,1397502,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5130-LG,1397788,07   CHQ 5130-LG,_32973fb5-f660-4b24-b112-e578b128e376,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_3d0413b2-05d5-4321-82af-8599f7615ea8,5140,true,1397507,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5140-LG,1397889,07   CHQ 5140-LG,_ade4a8bd-c8d5-4a93-8c3a-43ad573fd9f2,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_a56a167a-c234-4971-94d4-f1bcebd4ea6d,5150,true,1397512,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5150-LG,1397990,07   CHQ 5150-LG,_1645cebc-3810-432e-a974-627e9536a7d0,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_08bcbb4b-d777-438b-b5c8-cfc61404dd8d,5180,true,1397517,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5180-LG,1398091,07   CHQ 5180-LG,_794a2ef5-6eac-4cb9-a778-5b4dab1aa219,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_06a0fde5-e1fe-4e2d-8f95-aaeafe7cdad3,5190,true,1397522,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5190-LG,1398192,07   CHQ 5190-LG,_3b629430-edc6-4b1f-b4cb-ecfae6c5e7e2,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_1e7353f8-61e2-4ef0-8602-210216be45fc,5210,true,1397527,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CHQ 5210-LG,1398293,07   CHQ 5210-LG,_9f16ca62-ce39-4a6b-9e19-981ee28d23b1,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
_5c06bd0a-d06b-4f8c-a08a-9c2f4f675645,4115,true,1398671,_82dcfb72-d5ae-430d-bfa8-edfedd3bbf26,ConformLoad,Network/.Load Areas/BCA/07BCA/07   CIP 4115-LG,1398742,07   CIP 4115-LG,_9d3cf5af-b1dd-44bd-8d0e-326704f069e5,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,ConformLoadGroup
