"NonConformLoad:
ID","NonConformLoad:
Name","NonConformLoad:
Path","NonConformLoad:
LogbookText","NonConformLoad:
NAFlag","NonConformLoad:
ODBName","NonConformLoad:
SCADAFlag","NonConformLoad:
ShortID","NonConformLoad:
InternalId","NonConformLoad:
Parent","NonConformLoad:
ObjectType","NonConformLoadGroup:
Path","NonConformLoadGroup:
InternalId","NonConformLoadGroup:
Name","NonConformLoad:
NonConformLoadAssignedToNonConformLoadGroup:
NonConformLoadGroup:
ID","NonConformLoadGroup:
Parent","NonConformLoadGroup:
ObjectType"
_52b574d1-f9cc-4de5-8909-e0a8e028036b,T-01 115\14.2,Network/Companies/SIN/02ORI/02VERCMT/14.2/T-01 115\14.2,T-01 115\14.2,true,CMTN0141,true,1,1162760,_42437535-d562-41ee-bd58-c0e605c2ac4c,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERCMT  T-01 115_14.2-LG,1162782,02VERCMT  T-01 115_14.2-LG,_0c88045c-d9ba-41ff-b132-29c4758d3d94,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_9eaa486e-a25d-43a8-94cd-e2891473d021,T-02 115\14.2,Network/Companies/SIN/02ORI/02VERCMT/14.2/T-02 115\14.2,T-02 115\14.2,true,CMTN0241,true,2,1162765,_42437535-d562-41ee-bd58-c0e605c2ac4c,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERCMT  T-02 115_14.2-LG,1162883,02VERCMT  T-02 115_14.2-LG,_c3b19e83-e41e-4994-a34a-6cf31a66db4d,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_807595f3-3c1c-478a-98f0-8e92620c1565,CARGA 115,Network/Companies/SIN/02ORI/02VERCVE/115/CARGA 115,CARGA 115,true,CVEN0171,true,1,1164438,_2553d3e3-d397-48f1-ba12-d2cefa1cbd49,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERCVE CARGA 115-LG,1164443,02VERCVE CARGA 115-LG,_416d32d1-5f84-4d00-8c69-9eb22259d28c,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_7423521b-18de-4cc9-ab43-d0e3607c4cfd,CARGA 115,Network/Companies/SIN/02ORI/02VERCVT/115/CARGA 115,CARGA 115,true,CVTN0171,true,1,1164557,_c58c080c-ffcc-4428-8fca-bf6f9c5336f4,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERCVT CARGA 115-LG,1164562,02VERCVT CARGA 115-LG,_a35660ff-03ae-4363-854c-f36132f39c0e,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_054886a6-13f1-4f8e-8f10-68cb7501dff5,CARGA 115,Network/Companies/SIN/02ORI/02VERFEM/4.16/CARGA 115,CARGA 115,true,FEMN0121,true,1,1166457,_0d293cb7-ca16-4d35-8334-27e56a0203d4,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERFEM CARGA 115-LG,1166472,02VERFEM CARGA 115-LG,_28e688ec-e19a-4dc8-a018-94643da7629a,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_e82e27ce-afb1-45f8-a0ec-26ff8dbbb457,CARGA 13.8,Network/Companies/SIN/02ORI/02VERGRA/13.8/CARGA 13.8,CARGA 13.8,true,GRAN0141,true,1,1167682,_13b2eea7-3ab4-450c-98af-2694756210eb,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERGRA CARGA 13.8-LG,1167693,02VERGRA CARGA 13.8-LG,_a62087fe-bef8-4c94-846e-fc5a35d85892,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_792771fe-1e7e-4cf7-af48-0db85a5f3931,T-01 115\13.8,Network/Companies/SIN/02ORI/02VERIPA/13.8/T-01 115\13.8,T-01 115\13.8,true,IPAN0141,true,1,1169287,_7e46d3c7-9350-4886-b274-982aa0827c0a,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERIPA  T-01 115_13.8-LG,1169298,02VERIPA  T-01 115_13.8-LG,_916cf471-1f3f-4d51-b635-a460607049d2,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_fcb38693-6527-44cc-a382-514f6d77ede0,CARGA 115,Network/Companies/SIN/02ORI/02VERKIM/13.8/CARGA 115,CARGA 115,true,KIMN0141,true,1,1171741,_d0369af0-c216-4147-a499-fa1576ae8b03,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERKIM  CARGA 115-LG,1171756,02VERKIM  CARGA 115-LG,_ee26d9f7-79c6-4803-9243-e4b5db0101df,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_29d8bbfd-9049-41de-ae09-8fba46e7f379,T-01 115\13.8,Network/Companies/SIN/02ORI/02VERMCN/13.8/T-01 115\13.8,T-01 115\13.8,true,MCNN0141,true,1,1172553,_cad61a42-0d8d-4c4e-b408-00ff6c489c06,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERMCN  T-01 115_13.8-LG,1172563,02VERMCN  T-01 115_13.8-LG,_1e0fa974-6c01-40db-9f63-0366375de6be,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_9a6f51c8-a08f-4c70-8dba-f7a2e563988a,CARGA 115,Network/Companies/SIN/02ORI/02VERPTU/230/CARGA 115,CARGA 115,true,PTUN0191,true,1,1178944,_5380ebe0-0dfb-48e9-a92b-2746bbca947d,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERPTU CARGA 115-LG,1178949,02VERPTU CARGA 115-LG,_c00b50c9-8e3e-4939-a098-c32e5af905f1,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_50113d1a-644c-4270-a307-877811b87a26,T-01 115\6.6,Network/Companies/SIN/02ORI/02VERSIV/6.6/T-01 115\6.6,T-01 115\6.6,true,SIVN0131,true,1,1181518,_2bacdde5-f622-40df-867e-cda452672613,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERSIV  T-01 115_6.6-LG,1181535,02VERSIV  T-01 115_6.6-LG,_6c6180b8-2fba-46dc-9477-2611248fcb76,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_605e2b05-01d7-4b81-b2ec-1e38a55b06bf,CARGA 93980,Network/Companies/SIN/02ORI/02VERTSD/13.8/CARGA 93980,CARGA 93980,true,TSDN0141,true,1,1185010,_0e7dd835-8d95-4474-bab0-6529a0c1b5e5,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERTSD CARGA 93980-LG,1185039,02VERTSD CARGA 93980-LG,_114779a4-401e-4445-a47d-4d6a2d2a4e15,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_628b5603-cbaf-4121-b5f0-8c6ef90e752f,CARGA 93990,Network/Companies/SIN/02ORI/02VERTSD/34.5/CARGA 93990,CARGA 93990,true,TSDN0151,true,1,1185019,_04de86bb-b0cd-4f32-98cd-ca84a5a5de57,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERTSD CARGA 93990-LG,1185140,02VERTSD CARGA 93990-LG,_7faf131b-1e2c-4856-93de-b4046e03a599,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_12015c86-a708-4aee-be2b-effb0438ddf1,T-02 115\13.8,Network/Companies/SIN/02ORI/02VERVTB/115/T-02 115\13.8,T-02 115\13.8,true,VTBN0271,true,2,1187219,_7c2604cf-e538-482b-beb8-835cab5c47d1,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERVTB  T-02 115_13.8-LG,1187243,02VERVTB  T-02 115_13.8-LG,_2ac8e114-6814-4188-9a7d-c9a190d8c853,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_7402a349-b9ab-4ede-80c2-4fb7249c1707,T-01 115\13.8,Network/Companies/SIN/02ORI/02VERVTB/13.8/T-01 115\13.8,T-01 115\13.8,true,VTBN0141,true,1,1187232,_694ba95d-2a37-4957-a440-a7d686cba32f,NonConformLoad,Network/.Load Areas/SIN/02ORI/02VERVTB  T-01 115_13.8-LG,1187344,02VERVTB  T-01 115_13.8-LG,_753d2c99-6943-4831-9998-f3c0e10b8627,_819ab06f-d1b8-4173-8a67-5eb05603baa6,NonConformLoadGroup
_ad2b29df-ec86-462c-aad8-be5cce01ce72,AT-01 230\115,Network/Companies/SIN/03OCC/03   CMX/230/AT-01 230\115,AT-01 230\115,true,CMXN0191,true,1,1198782,_985a1aa8-009f-47b3-9246-fc2accbacbf3,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   CMX AT-01 230_115-348,1198787,03   CMX AT-01 230_115-348,_510d1ada-22bb-44ce-8294-abc6f9fe61d6,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_14933739-6652-468a-a437-a0f5e4d0d3c1,T-01 230\34.5,Network/Companies/SIN/03OCC/03   DEC/230/T-01 230\34.5,T-01 230\34.5,true,DEAN0191,true,1,1200378,_bb55dcaa-adfb-41e3-93a0-67398d079905,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   DEC  T-01 230_34.5-334,1200484,03   DEC  T-01 230_34.5-334,_4ea10d73-d846-427d-aec4-3b401be206f9,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_75bffd2e-8258-4392-b536-ace90a2c69e6,83180 CSG,Network/Companies/SIN/03OCC/03   GUD/161/83180 CSG,83180 CSG,true,GUDN0181,true,1,1205581,_4d12c7be-1eca-4c32-9613-c502e98d605d,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   GUD 83180 CSG-318,1205885,03   GUD 83180 CSG-318,_55794020-6362-4eaf-aec7-5abc671e4482,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_efb39fe3-7077-4c6c-83b5-4dfc6630bac9,93N40 GMM,Network/Companies/SIN/03OCC/03   LSV/230/93N40 GMM,93N40 GMM,true,LSVN0191,true,1,1209608,_a634917b-b8dc-4448-a16c-07d431e6a650,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   LSV 93N40 GMM-324,1209613,03   LSV 93N40 GMM-324,_c6d3f9df-efe1-4028-8106-ee434d125740,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_4a987195-becf-4de0-b850-9aef7e218aae,AT-01 400\230,Network/Companies/SIN/03OCC/03   PNQ/400/AT-01 400\230,AT-01 400\230,true,PNQN01A1,true,1,1217505,_41bf40e2-0882-4a7a-88ce-7d741aaf8b78,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   PNQ AT-01 400_230-323,1217510,03   PNQ AT-01 400_230-323,_b98490f8-ab8c-4edf-a62b-201f022ba53f,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_39930ff7-6b77-4adc-bf75-a30ea6868da5,AT-01 230\115,Network/Companies/SIN/03OCC/03   SIB/230/AT-01 230\115,AT-01 230\115,true,SIBN0191,true,1,1221611,_20785a7a-79a5-4904-8968-79246a3d395a,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   SIB AT-01 230_115-334,1221616,03   SIB AT-01 230_115-334,_acbba239-5528-4117-8659-e98893060e4e,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_30b76936-e740-455a-bf01-259bea6ad9d5,93350 MXO,Network/Companies/SIN/03OCC/03   SLP/230/93350 MXO,93350 MXO,true,SLPN0191,true,1,1223916,_03118aa2-ae3a-449d-a124-820ace01b402,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   SLP 93350 MXO-324,1223980,03   SLP 93350 MXO-324,_d538657d-ebb2-4756-9bde-8d6669b0edde,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_0ecb1241-3f13-4dcf-81d9-e1348136d420,93900 ADM,Network/Companies/SIN/03OCC/03   SLP/230/93900 ADM,93900 ADM,true,SLPN0291,true,2,1223921,_03118aa2-ae3a-449d-a124-820ace01b402,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   SLP 93900 ADM-324,1224081,03   SLP 93900 ADM-324,_6af50cb0-6c63-4e7a-8719-dab6f172acfc,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_58f43e67-2f0d-48a5-ab20-003fd630f9f4,93N00 FON,Network/Companies/SIN/03OCC/03   SLP/230/93N00 FON,93N00 FON,true,SLPN0391,true,3,1223926,_03118aa2-ae3a-449d-a124-820ace01b402,NonConformLoad,Network/.Load Areas/SIN/03OCC/03   SLP 93N00 FON-324,1224182,03   SLP 93N00 FON-324,_39ddd233-e2f7-4a91-8669-13d10fdf1b91,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_895bc6b5-8d2c-4708-af60-73a4ec903326,7393M CMZ,Network/Companies/SIN/03OCC/03CNTCMZ/115/7393M CMZ,7393M CMZ,true,CMZN0171,true,1,1241434,_9c003631-ac62-41db-b7c6-e26db60591b2,NonConformLoad,Network/.Load Areas/SIN/03OCC/03CNTCMZ 7393M CMZ-326,1241439,03CNTCMZ 7393M CMZ-326,_b6e298ad-ff34-4a29-8760-1a547886c9fb,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_59e317aa-d9a2-48dc-8786-bf8522114707,AT-01 230\115,Network/Companies/SIN/03OCC/03CNTMNR/230/AT-01 230\115,AT-01 230\115,true,MNRN0191,true,1,1251164,_14977b20-5988-4f14-b0be-3445442019bd,NonConformLoad,Network/.Load Areas/SIN/03OCC/03CNTMNR AT-01 230_115-324,1251169,03CNTMNR AT-01 230_115-324,_40ccfafc-3335-4791-a737-924d23a95e1f,_543b4720-358d-491a-9fa5-2f33f3be5cb7,NonConformLoadGroup
_167a9df1-cf3f-41d8-b218-cb58193ac45e,73560 GMA,Network/Companies/SIN/04NOR/04OBROBU/115/73560 GMA,73560 GMA,true,OBUN0271,true,2,1376832,_ab7f17e7-bbe6-403f-a751-06a73696adf2,NonConformLoad,Network/.Load Areas/SIN/04NOR/04OBROBU 73560 GMA-LG,1376866,04OBROBU 73560 GMA-LG,_4f025552-53dd-4f83-9fc1-3c72ad85e6ef,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_31a06cca-4cb3-45f6-862a-f8e70ccef54b,73330 PVD,Network/Companies/SIN/04NOR/04OBRMCM/115/73330 PVD,73330 PVD,true,MCMN0171,true,1,1378608,_cf3b990c-1cb7-460a-a0d0-7aea1c03a9a2,NonConformLoad,Network/.Load Areas/SIN/04NOR/04OBRMCM 73330 PVD-LG,1378613,04OBRMCM 73330 PVD-LG,_e7e6f398-971c-490f-98db-da73292456cc,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_6d490d90-23bf-44ec-90f2-2c41cdb9b81d,73960 CMS,Network/Companies/SIN/04NOR/04OBRHDS/115/73960 CMS,73960 CMS,true,HDSN0171,true,1,1380905,_4fa7c658-79ef-4c84-9898-4fedb45baeb2,NonConformLoad,Network/.Load Areas/SIN/04NOR/04OBRHDS 73960 CMS-LG,1380910,04OBRHDS 73960 CMS-LG,_1f76bc30-7486-4cf5-b226-be6858e5ac3f,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_5c267b6d-dec7-4117-9f7e-86f3e0ff86da,73910 SIN,Network/Companies/SIN/04NOR/04OBRCCI/115/73910 SIN,73910 SIN,true,CCIN0171,true,1,1382600,_3b998d0b-fc16-4e59-b736-c6b600f8e422,NonConformLoad,Network/.Load Areas/SIN/04NOR/04OBRCCI 73910 SIN-LG,1382620,04OBRCCI 73910 SIN-LG,_722a1644-21e0-4cf7-9ffb-f62cb9624b90,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_ca5468b5-9d60-4c93-a6c7-a5f1702b712e,73620 MCC,Network/Companies/SIN/04NOR/04HMONNG/115/73620 MCC,73620 MCC,true,NNGN0271,true,2,1389482,_c66758fb-fd84-4bdc-a92d-24de2bec6328,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMONNG  73620 MCC-LG,1389516,04HMONNG  73620 MCC-LG,_0f0fe185-c48b-4e98-a207-58bd36045e8d,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_8d8591a4-7344-4c7c-91c9-9d356c0aacd2,73D00 CAP,Network/Companies/SIN/04NOR/04HMOMAP/115/73D00 CAP,73D00 CAP,true,MAPN0171,true,1,1390623,_b566a162-a536-46b7-b8dc-a2a1a42820b0,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMOMAP 73D00 CAP-LG,1390628,04HMOMAP 73D00 CAP-LG,_8022b9bd-9dad-484b-8117-0c75232aebab,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_06f2f251-7849-452b-a1f9-cb8a1e018ae7,-73B10-04   MIM,Network/Companies/SIN/04NOR/04HMOLDO/115/-73B10-04   MIM,-73B10-04   MIM,true,LDON0171,true,1,1391050,_85912150-969f-4653-a505-cc2f03c8cc7a,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMOLDO-73B10-04   MIM-LG,1391070,04HMOLDO-73B10-04   MIM-LG,_b2230ee3-3531-403d-9cee-5501c05e1d3c,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_2ca79527-9237-423c-beb8-a6fdd9b926a1,73010 FRH,Network/Companies/SIN/04NOR/04HMODYN/115/73010 FRH,73010 FRH,true,DYNN0271,true,2,1394532,_181bec6d-b4c9-4cc9-9fa7-504804fb9431,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMODYN 73010 FRH-LG,1394567,04HMODYN 73010 FRH-LG,_4b3174c7-90cb-4be2-bb39-8e049efe18c3,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_998e2077-843e-4837-a186-1ecb9deee5c3,73020 FRH,Network/Companies/SIN/04NOR/04HMODYN/115/73020 FRH,73020 FRH,true,DYNN0171,true,1,1394537,_181bec6d-b4c9-4cc9-9fa7-504804fb9431,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMODYN 73020 FRH-LG,1394668,04HMODYN 73020 FRH-LG,_3c96ec44-cd6a-4090-8e58-1254ca758581,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_45dc2c84-05de-4aab-a70d-3f84adb7d653,73120 PMA,Network/Companies/SIN/04NOR/04HMODYN/115/73120 PMA,73120 PMA,true,DYNN0471,true,4,1394542,_181bec6d-b4c9-4cc9-9fa7-504804fb9431,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMODYN 73120 PMA-LG,1394769,04HMODYN 73120 PMA-LG,_87248ea3-8d08-4d2b-a3dd-f1b1599a06bb,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_8bea3f4d-f858-4f1f-83f3-97672a1c539f,73130 PCA,Network/Companies/SIN/04NOR/04HMODYN/115/73130 PCA,73130 PCA,true,DYNN0371,true,3,1394547,_181bec6d-b4c9-4cc9-9fa7-504804fb9431,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMODYN 73130 PCA-LG,1394870,04HMODYN 73130 PCA-LG,_a0e12766-4bc5-4d23-ab70-fe85d8a8e082,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_798c5cb7-73fc-4737-8c3c-9bf3a23233f8,T-10 230\23,Network/Companies/BCA/07BCA/07   CSC/230/T-10 230\23,T-10 230\23,true,CSCN0191,true,1,1404459,_6521aee1-91a6-49c1-a0b9-0b5a1bdf3248,NonConformLoad,Network/.Load Areas/BCA/07BCA/07   CSC T-10 230_23-LG,1404464,07   CSC T-10 230_23-LG,_c713d9f0-1093-4d9c-8756-11c9ee83dff6,_15e3cbda-9323-4a6b-82b6-0c4b4afeda50,NonConformLoadGroup
_d4094fca-fcfc-4255-a1dd-58e6caa73915,-76110 PIA,Network/Companies/SIN/04NOR/04HMODER/115/-76110 PIA,-76110 PIA,true,DERN0171,true,1,1411296,_37ce660e-6ca8-48ee-a6f4-1e21db995a06,NonConformLoad,Network/.Load Areas/SIN/04NOR/04HMODER-76110 PIA-LG,1411301,04HMODER-76110 PIA-LG,_5d453823-e6ea-46fb-9add-192ed541d4cc,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_940d2e36-f21c-4859-a837-500f4dd1f665,73780 PMX,Network/Companies/SIN/04NOR/04   TPO/115/73780 PMX,73780 PMX,true,TPON0271,true,2,1446986,_d44f9398-b63f-4f40-87d9-e2efc5446038,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   TPO 73780 PMX-LG,1447133,04   TPO 73780 PMX-LG,_d5c4a803-6628-4fa5-9d9e-0831d692f44d,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_0ef5e5d7-e068-4e93-bebd-0c87d8cd1781,73610 MMA,Network/Companies/SIN/04NOR/04   SCN/115/73610 MMA,73610 MMA,true,SCNN0171,true,1,1451585,_2958f12d-7ca4-402d-8914-9f0a879de1e8,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   SCN 73610 MMA-LG,1451909,04   SCN 73610 MMA-LG,_0cddfed6-bbca-461d-bd08-33a822325724,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_edc60aa0-9119-44ee-b929-d15e2ae2f161,93160 CNN,Network/Companies/SIN/04NOR/04   SCN/230/93160 CNN,93160 CNN,true,SCNN0191,true,1,1451772,_b9da6cc6-728e-4ca6-bab7-618518ab6860,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   SCN 93160 CNN-LG,1452010,04   SCN 93160 CNN-LG,_7bbfac68-119f-4980-8683-20cc90964987,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_3f95b354-93cb-4a3a-9657-7e02570a4888,93170 PMI,Network/Companies/SIN/04NOR/04   OBS/230/93170 PMI,93170 PMI,true,OBSN0191,true,1,1455892,_c6ec5bc6-e4cb-432b-af65-27c3ee9e2151,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   OBS 93170 PMI-LG,1455897,04   OBS 93170 PMI-LG,_46734d0e-2739-4c34-b522-77018f16a399,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_50afd536-750f-4df1-97a0-a413cb1d5480,93220 LCD,Network/Companies/SIN/04NOR/04   NRI/230/93220 LCD,93220 LCD,true,NRIN0191,true,1,1456840,_2b9a2232-be86-4f5d-95bd-9546d59bdcc2,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   NRI 93220 LCD-LG,1456885,04   NRI 93220 LCD-LG,_71a96e01-5223-4dc3-bd01-ad765b91fba7,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_a66f66ea-a196-4a63-aebd-22aed0e8402e,93D10 SFU,Network/Companies/SIN/04NOR/04   LCF/230/93D10 SFU,93D10 SFU,true,LCFN0191,true,1,1463855,_f4f5bf61-6bf4-4ec8-8c60-fe6928603449,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   LCF 93D10 SFU-LG,1463865,04   LCF 93D10 SFU-LG,_492557b9-df5b-4462-985a-2702bbf706d0,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_239f1e45-4226-41d0-93fe-e8bfc5054953,93D20 SFD,Network/Companies/SIN/04NOR/04   LCF/230/93D20 SFD,93D20 SFD,true,LCFN0291,true,2,1463860,_f4f5bf61-6bf4-4ec8-8c60-fe6928603449,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   LCF 93D20 SFD-LG,1463966,04   LCF 93D20 SFD-LG,_48899aa5-acb7-4056-bfdc-ed9659c2d306,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_c7f449e2-10eb-4030-9ac8-b8ac13c871c5,93320 CDY,Network/Companies/SIN/04NOR/04   HLI/230/93320 CDY,93320 CDY,true,HLIN0191,true,1,1471160,_00a5c9a3-05cb-44a9-a4ff-1a6be3002611,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   HLI 93320 CDY-LG,1471348,04   HLI 93320 CDY-LG,_3a07dda5-77b6-45ea-842d-4a8475419a7b,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_89444d11-761b-4935-b12e-a8d80cc32071,73260 PAD,Network/Companies/SIN/04NOR/04   EFU/115/73260 PAD,73260 PAD,true,EFUN0171,true,1,1502398,_c2a37571-fc75-4580-baf3-b8454381df02,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   EFU 73260 PAD-LG,1502437,04   EFU 73260 PAD-LG,_71c3b591-99e2-4e8d-86e3-b6f9ab216e07,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_e95df40d-cd72-44d6-b6a7-67bea181364c,93A00 CNS,Network/Companies/SIN/04NOR/04   BNV/230/93A00 CNS,93A00 CNS,true,BNVN0191,true,1,1508724,_09fa6f0c-3262-442c-805c-d77b9c1f228e,NonConformLoad,Network/.Load Areas/SIN/04NOR/04   BNV 93A00 CNS-LG,1508729,04   BNV 93A00 CNS-LG,_878c877a-79a0-4179-9b97-eeb5a5f73138,_2c1eb652-2c80-49d9-a8da-166b494454aa,NonConformLoadGroup
_bb16b582-92b1-4a25-9c43-5e3d54eff042,CARGA PCN,Network/Companies/SIN/05NTE/05   PCN/13.8/CARGA PCN,CARGA PCN,true,PCNN0141,true,1,1584537,_a4d10ee3-469c-47f7-9ae8-f7b2e2a570f3,NonConformLoad,Network/.Load Areas/SIN/05NTE/05   PCN CARGA PCN-LG,1584566,05   PCN CARGA PCN-LG,_5f3077a8-9556-49b6-972b-b02a4aacc7fc,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_0d9ec84f-d254-4974-9fbd-24850ea5a5fa,CARGA 230\23.9,Network/Companies/SIN/05NTE/05   PEL/23.9/CARGA 230\23.9,CARGA 230\23.9,true,PELN0151,true,1,1584700,_6d261c98-aa53-4e4b-8e0d-5335b1d1aaf4,NonConformLoad,Network/.Load Areas/SIN/05NTE/05   PEL CARGA 230_23.9-LG,1584729,05   PEL CARGA 230_23.9-LG,_6daaff1c-0031-4c54-8aa1-e1e931d53ed6,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_f9505e8e-fec1-4c89-82c3-00b4cb620973,CARGA 115,Network/Companies/SIN/05NTE/05CGOBBA/115/CARGA 115,CARGA 115,true,BBAN0171,true,1,1599278,_c3d43c56-af1a-47c9-87b2-d6cb52abcb91,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOBBA CARGA 115-LG,1599283,05CGOBBA CARGA 115-LG,_eace23d0-4d7a-4f28-b10f-85fbf4b929ce,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_116fb3fc-8b35-47b4-b433-162370ecb911,CARGA 115,Network/Companies/SIN/05NTE/05CGOCMN/115/CARGA 115,CARGA 115,true,CMNN0171,true,1,1612187,_69d1c7d6-0f43-4495-b3d1-c7fefb0dbedc,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGOCMN CARGA 115-LG,1612192,05CGOCMN CARGA 115-LG,_de6f0c88-0dca-4a31-8e28-a27501ccca37,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
_ca507e32-3193-45bd-812c-fddea18dcafb,CARGA 115,Network/Companies/SIN/05NTE/05CGODUR/115/CARGA 115,CARGA 115,true,DURN0171,true,1,1613051,_46fbb41c-cad2-4886-b4d4-ccc241f4cd78,NonConformLoad,Network/.Load Areas/SIN/05NTE/05CGODUR CARGA 115-LG,1613056,05CGODUR CARGA 115-LG,_62deaf05-c5b3-4421-9fa0-37e65b7934cd,_37b2c78a-5419-4be5-a2f3-d13518827069,NonConformLoadGroup
