ID,InternalId,Name,Parent,ObjectType,BaseVoltage_Path,BaseVoltage_InternalId,BaseVoltage_Name,ConductingEquipmentUsesABaseVoltage_BaseVoltage_ID,BaseVoltage_Parent,BaseVoltage_ObjectType
_08f30c00-9350-4be4-b847-1d58d2485dd9,1907129,03   MIB-73740-03QROSJO,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0621a82c-ebd1-40b2-9dc1-79c1eb2e446c,1907132,03   MMX-73B60-03QROSJI,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cea7e766-c34c-4139-b0be-1ac07188cb4c,1907135,03   MMX-73B80-03   MXU,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_40c18a8e-bfdf-4667-8e37-330292bc29f1,1907138,03   MMX-73B90-03   MXD,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c9b286eb-896e-479e-a3c9-0f13844140df,1907141,03   MWT-73850-03CNTVRT,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cb17368b-75d4-4eb7-81fd-e3239d79dcf3,1907144,03   MWT-73S10-03   SPI,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a736959f-8c61-4cb1-a8b1-caabb45cb44f,1907147,03   MWT-73S20-03   PWT,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9bb48db1-a823-4cf6-9cde-41e067c870d0,1907150,03   NUM-73440-03GTOSIP,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_05e9943d-d799-48fc-85e6-28c19d398237,1907153,03   NUM-73450-03GTOTRJ,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_331e2246-2772-41a5-876f-1b11cdcf48e5,1907156,03   NVT-73660-03   VTE,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_92446dae-440b-4841-91fe-946fb83c708f,1907159,03   OCN-73470-03JNYBRC,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5513fee1-f84e-4499-a981-943376432164,1907162,03   OCN-73540-03   YER,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_237eac28-f12f-43ea-a2af-cb645b0a3345,1907165,03   POS-73860-03GTORPI,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2274c8cf-3ecf-40e4-9655-92e16d117daf,1907168,03   POS-73910-03GTOTOO,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_09e40802-e54d-467c-bd59-aac501b1b39e,1907171,03   POS-73920-03GTOSFQ,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0df0beb7-2c0b-43ec-9793-19062be5c6fe,1907174,03   PRH-73H20-03COCSHY,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_abf26204-77e0-41d1-90d7-03b25356db5a,1907177,03   SAU-73250-03QROSJR,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_86fa510d-5596-4e07-a7b7-ba12e2dcd9eb,1907180,03   SAU-73270-03QROSFS,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1cef9c49-ce35-4f42-8e41-899db84f21d8,1907183,03   SAU-73810-03QROSFS,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_67bf5ff9-1a4c-4689-a8c6-a1178ef64f5b,1907186,03   SJD-73330-03JNYTEO,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4f1cf834-20a8-421c-bbcb-571ccf39f750,1907189,03   SJD-73460-03JNYVGP,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a09748d3-7f3e-4b70-8740-87068cbc28ef,1907192,03   SLM-73110-03GTOHEM,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_eab8a5bd-8b36-406c-aafc-b967853a5f8e,1907195,03   SLM-73120-03GTOSSU,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b2e3fa37-7ecf-4525-a1df-e799b5420d30,1907198,03   SLM-73130-03GTOSLN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_730eb0a0-0fca-4774-8c12-cb2b1f07eab6,1907201,03   SLM-73150-03GTOPMX,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c0340e90-7c5a-4151-a6f6-eaf4ea49a048,1907204,03   SLM-73180-03GTOSLN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1a36480f-7c79-41f6-8277-3ab85e083f48,1907207,03   SLP-73820-03CNTTMG,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_71835aa9-dd5f-4886-9eaf-3026d78ea995,1907210,03   SMD-73210-03GTOVAS,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_29a3600c-236e-4c50-9a11-29324bb5789e,1907213,03   SMD-73220-03GTOSND,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5154b01c-f856-484a-a486-5cbb0c71636a,1907216,03   SMD-73260-03GTOSPO,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f43a005e-5261-44ba-b225-ffd7faabfba8,1907219,03   SMD-73290-03GTOVAS,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f207761f-a49e-4a2c-b5bb-ed7f1369e815,1907222,03   SPI-73760-03CNTZAG,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_27b24efa-9599-4299-96e4-7758f7c1c670,1907225,03   SPI-73950-03CNTTEN,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2ff4dcb3-b719-4139-a214-9a38ffb45666,1907228,03   SRA-73200-03   SRM,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_08c77479-e54b-47e3-b671-f9397cd22e98,1907231,03   SRM-73210-03   TED,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_de655f64-c258-4f39-836a-01ceed573efd,1907234,03   SSS-73M00-03CNTVAR,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_916d8cf8-7daf-4d27-be64-dd7baf240ebc,1907237,03   TED-73740-03JNYTES,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dce958d9-c312-463d-8f64-852cfd928a3d,1907240,03   TED-73820-03JNYTES,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_365283bd-4ca2-4a25-80e6-ae74b230cba7,1907243,03   UPP-73720-03COCUPT,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
