"PowerTransformer:
ParentInternalId","PowerTransformer:
ParentId","PowerTransformer:
Parent","PowerTransformer:
ParentName","PowerTransformer:
InternalId","PowerTransformer:
ObjectId","PowerTransformer:
ID","PowerTransformer:
Name","PowerTransformer:
Description","PowerTransformer:
mRID","PowerTransformer:
NAFlag","PowerTransformer:
ODBName","PowerTransformer:
ShortID","PowerTransformer:
ObjectType"
608695,{f155f639-cee5-4155-a132-fedb0bd5c074},_f155f639-cee5-4155-a132-fedb0bd5c074,03COCMRP,1279529,{81caf1e4-934f-486c-a5a8-e06fe0d53d2a},_81caf1e4-934f-486c-a5a8-e06fe0d53d2a,03MRP AT02 230\115,03COCMRP AT-02 230/115,XF-03COCMRP AT-02 230/115,true,97-AT-02,02,PowerTransformer
608700,{7dfa3eb5-6264-4758-8641-1d4d3b4122fb},_7dfa3eb5-6264-4758-8641-1d4d3b4122fb,03COCMRR,1279653,{9b3830cf-ae74-46ba-aadd-086da713ad28},_9b3830cf-ae74-46ba-aadd-086da713ad28,03MRR T01 115\13.8,03COCMRR  T-01 115/13.8,XF-03COCMRR  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608700,{7dfa3eb5-6264-4758-8641-1d4d3b4122fb},_7dfa3eb5-6264-4758-8641-1d4d3b4122fb,03COCMRR,1279659,{737c48f8-d53c-4460-836e-ee2923099d07},_737c48f8-d53c-4460-836e-ee2923099d07,03MRR T02 115\13.8,03COCMRR  T-02 115/13.8,XF-03COCMRR  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608705,{f6f86103-9382-4b8f-8cd5-6001b8e786df},_f6f86103-9382-4b8f-8cd5-6001b8e786df,03COCMTC,1279938,{d93e0efa-942c-47d1-b769-c3c92dbc6b42},_d93e0efa-942c-47d1-b769-c3c92dbc6b42,03MTC T01 115\13.8,03COCMTC  T-01 115/13.8,XF-03COCMTC  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608710,{28e5f3a2-9bb2-475c-b71f-21e386252015},_28e5f3a2-9bb2-475c-b71f-21e386252015,03COCMTE,1280119,{0d1fda3a-6d59-4228-b490-51ea84766e6e},_0d1fda3a-6d59-4228-b490-51ea84766e6e,03MTE T01 115\13.8,03COCMTE  T-01 115/13.8,XF-03COCMTE  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608710,{28e5f3a2-9bb2-475c-b71f-21e386252015},_28e5f3a2-9bb2-475c-b71f-21e386252015,03COCMTE,1280125,{f8161b18-cbf4-4d8e-950e-02d68d9d9754},_f8161b18-cbf4-4d8e-950e-02d68d9d9754,03MTE T02 115\13.8,03COCMTE  T-02 115/13.8,XF-03COCMTE  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608715,{c8654a6b-6d34-469d-960a-ea98e9e4ea3d},_c8654a6b-6d34-469d-960a-ea98e9e4ea3d,03COCNVI,1280405,{e734d116-ef2b-4cb9-9364-dd62b575a173},_e734d116-ef2b-4cb9-9364-dd62b575a173,03NVI T01 69\13.8,03COCNVI  T-01  69/13.8,XF-03COCNVI  T-01  69/13.8,true,64-T-01,01,PowerTransformer
608755,{5af90ab2-78a0-4cb7-905b-929f2c9e44f1},_5af90ab2-78a0-4cb7-905b-929f2c9e44f1,03COCPAD,1280651,{5d9bd601-ab20-4995-ae48-43c169fd4913},_5d9bd601-ab20-4995-ae48-43c169fd4913,03PAD T01 115\13.8,03COCPAD  T-01 115/13.8,XF-03COCPAD  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608765,{6f4abfa3-1203-4a29-9f90-84d486636a83},_6f4abfa3-1203-4a29-9f90-84d486636a83,03COCPBN,1280939,{0f8fe98c-5966-454d-b21a-2fa6093598ac},_0f8fe98c-5966-454d-b21a-2fa6093598ac,03PBN T01 115\13.8,03COCPBN  T-01 115/13.8,XF-03COCPBN  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608770,{271b6ce2-63f9-434e-8d72-262810682666},_271b6ce2-63f9-434e-8d72-262810682666,03COCPCS,1281097,{c6b7cf64-2d8e-42cf-a24b-9d3fe548cafe},_c6b7cf64-2d8e-42cf-a24b-9d3fe548cafe,03PCS T01 115\13.8,03COCPCS  T-01 115/13.8,XF-03COCPCS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608775,{3caabe3f-545e-447a-9919-92d9c080f745},_3caabe3f-545e-447a-9919-92d9c080f745,03COCPDG,1281255,{82d2daa0-669a-4001-a73b-a2e713060bb5},_82d2daa0-669a-4001-a73b-a2e713060bb5,03PDG T01 115\13.8,03COCPDG  T-01 115/13.8,XF-03COCPDG  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608785,{9fa67bf4-7c7c-40d3-9b63-af4aab52cf3d},_9fa67bf4-7c7c-40d3-9b63-af4aab52cf3d,03COCPIZ,1281552,{e5f46391-9011-4f3a-b604-dd034b4c8063},_e5f46391-9011-4f3a-b604-dd034b4c8063,03PIZ T01 115\13.8,03COCPIZ  T-01 115/13.8,XF-03COCPIZ  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608785,{9fa67bf4-7c7c-40d3-9b63-af4aab52cf3d},_9fa67bf4-7c7c-40d3-9b63-af4aab52cf3d,03COCPIZ,1281558,{54a67559-7eb0-4955-89c4-9cfe8b2b3642},_54a67559-7eb0-4955-89c4-9cfe8b2b3642,03PIZ T02 115\34.5,03COCPIZ  T-02 115/34.5,XF-03COCPIZ  T-02 115/34.5,true,75-T-02,02,PowerTransformer
608795,{5e4584c3-8989-411a-a855-77adde5d9958},_5e4584c3-8989-411a-a855-77adde5d9958,03COCPOD,1281833,{6b10a2bf-44a0-4106-a460-7fcd3df7fa46},_6b10a2bf-44a0-4106-a460-7fcd3df7fa46,03POD T01 115\13.8,03COCPOD  T-01 115/13.8,XF-03COCPOD  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608800,{dbdfb3f5-eda4-4473-b03a-f9e516c5c742},_dbdfb3f5-eda4-4473-b03a-f9e516c5c742,03COCPRP,1281999,{ee7fb184-fa45-47f0-ad7b-eed2981bad9c},_ee7fb184-fa45-47f0-ad7b-eed2981bad9c,03PRP T01 115\13.8,03COCPRP  T-01 115/13.8,XF-03COCPRP  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608805,{02268678-4845-4f72-b7b9-17e32a7258e2},_02268678-4845-4f72-b7b9-17e32a7258e2,03COCPTN,1282159,{f3d9f943-32c9-4be1-af82-68fbbfc8b35c},_f3d9f943-32c9-4be1-af82-68fbbfc8b35c,03PTN T01 115\13.8,03COCPTN  T-01 115/13.8,XF-03COCPTN  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608810,{b758fb5f-6bb3-46e0-a1c6-cc0b175d50f1},_b758fb5f-6bb3-46e0-a1c6-cc0b175d50f1,03COCPUR,1282317,{ba95349b-048f-476f-880f-f8ee6774536a},_ba95349b-048f-476f-880f-f8ee6774536a,03PUR T01 115\13.8,03COCPUR  T-01 115/13.8,XF-03COCPUR  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608815,{ae056b31-8bbc-43e6-a80c-3078affce0ee},_ae056b31-8bbc-43e6-a80c-3078affce0ee,03COCPUU,1282488,{cdb1414c-cf29-43fa-8776-7060fc46ea5f},_cdb1414c-cf29-43fa-8776-7060fc46ea5f,03PUU T01 69\13.8,03COCPUU  T-01  69/13.8,XF-03COCPUU  T-01  69/13.8,true,64-T-01,01,PowerTransformer
608820,{8f9f77cd-f436-4bbe-8be7-11198888bad7},_8f9f77cd-f436-4bbe-8be7-11198888bad7,03COCRYS,1282650,{1bb70c5e-4995-4fe3-b2a1-a171c677d5a1},_1bb70c5e-4995-4fe3-b2a1-a171c677d5a1,03RYS T01 115\13.8,03COCRYS  T-01 115/13.8,XF-03COCRYS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608825,{fcc7bdf7-059a-4f21-ba0c-91a448e6b449},_fcc7bdf7-059a-4f21-ba0c-91a448e6b449,03COCSCC,1282808,{6f59bcf4-131c-49aa-b76c-d92a1a75b995},_6f59bcf4-131c-49aa-b76c-d92a1a75b995,03SCC T01 115\13.8,03COCSCC  T-01 115/13.8,XF-03COCSCC  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608830,{9e0f8acf-909d-420e-a588-ab9590a347a5},_9e0f8acf-909d-420e-a588-ab9590a347a5,03COCSHY,1282985,{753a6316-23ac-4d78-9a16-99f2769ef331},_753a6316-23ac-4d78-9a16-99f2769ef331,03SHY T01 115\23,03COCSHY  T-01 115/23,XF-03COCSHY  T-01 115/23,true,75-T-01,01,PowerTransformer
608830,{9e0f8acf-909d-420e-a588-ab9590a347a5},_9e0f8acf-909d-420e-a588-ab9590a347a5,03COCSHY,1282991,{cedd5a89-26b1-4fd3-b0ba-bfa98d132aa0},_cedd5a89-26b1-4fd3-b0ba-bfa98d132aa0,03SHY T02 115\23,03COCSHY  T-02 115/23,XF-03COCSHY  T-02 115/23,true,75-T-02,02,PowerTransformer
608835,{9d2bb471-8d04-4702-af2c-49577d90c02c},_9d2bb471-8d04-4702-af2c-49577d90c02c,03COCSJZ,1283239,{c9ec7a8c-9004-44b3-9cbe-e3b5aa1669c9},_c9ec7a8c-9004-44b3-9cbe-e3b5aa1669c9,03SJZ T01 115\23,03COCSJZ  T-01 115/23,XF-03COCSJZ  T-01 115/23,true,75-T-01,01,PowerTransformer
608841,{b1b45b27-7de4-436f-9b9a-99dee995d930},_b1b45b27-7de4-436f-9b9a-99dee995d930,03COCSLH,1283392,{2ffa0392-8d8e-4c4f-966b-7ee9761d16d1},_2ffa0392-8d8e-4c4f-966b-7ee9761d16d1,03SLH T01 115\13.8,03COCSLH  T-01 115/13.8,XF-03COCSLH  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608846,{85654580-ef45-48f1-9f78-4c2bf00be0c2},_85654580-ef45-48f1-9f78-4c2bf00be0c2,03COCSNM,1283541,{c7b47adf-7584-43fb-98c5-8bb7353084e1},_c7b47adf-7584-43fb-98c5-8bb7353084e1,03SNM T01 115\13.8,03COCSNM  T-01 115/13.8,XF-03COCSNM  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608856,{e8df3487-6191-4110-a145-a43dd3f52689},_e8df3487-6191-4110-a145-a43dd3f52689,03COCSTG,1283735,{27c06791-ebd0-4406-a341-a3e8cbbe946d},_27c06791-ebd0-4406-a341-a3e8cbbe946d,03STG T01 115\13.8,03COCSTG  T-01 115/13.8,XF-03COCSTG  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608856,{e8df3487-6191-4110-a145-a43dd3f52689},_e8df3487-6191-4110-a145-a43dd3f52689,03COCSTG,1283741,{ae1d174f-3bdb-42ae-ba9a-fc0fe1430709},_ae1d174f-3bdb-42ae-ba9a-fc0fe1430709,03STG T02 115\13.8,03COCSTG  T-02 115/13.8,XF-03COCSTG  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608861,{56f8d329-74e2-41e9-8f75-76835a3081b4},_56f8d329-74e2-41e9-8f75-76835a3081b4,03COCSTI,1284001,{65de1bc2-362f-4068-84d6-f3fe6b57713a},_65de1bc2-362f-4068-84d6-f3fe6b57713a,03STI T01 115\13.8,03COCSTI  T-01 115/13.8,XF-03COCSTI  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608866,{368d769a-d6a6-4a2b-9e80-f9e9f843c83d},_368d769a-d6a6-4a2b-9e80-f9e9f843c83d,03COCSUN,1284143,{d42d2ffe-2db5-430a-a642-209468f18bd5},_d42d2ffe-2db5-430a-a642-209468f18bd5,03SUN T01 115\13.8,03COCSUN  T-01 115/13.8,XF-03COCSUN  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608871,{06b2eaee-94e0-4f47-8301-6015755c6fd8},_06b2eaee-94e0-4f47-8301-6015755c6fd8,03COCTAH,1284283,{6860171b-5747-44c3-8b4e-4e5c676e9a11},_6860171b-5747-44c3-8b4e-4e5c676e9a11,03TAH T01 115\13.8,03COCTAH  T-01 115/13.8,XF-03COCTAH  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608876,{a2965c3a-ba3d-4ad9-a683-799f42e2b04d},_a2965c3a-ba3d-4ad9-a683-799f42e2b04d,03COCTAP,1284471,{bab0aa1f-da76-4c54-83ac-4a28e62f6d4f},_bab0aa1f-da76-4c54-83ac-4a28e62f6d4f,03TAP T02 115\13.8,03COCTAP  T-02 115/13.8,XF-03COCTAP  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608876,{a2965c3a-ba3d-4ad9-a683-799f42e2b04d},_a2965c3a-ba3d-4ad9-a683-799f42e2b04d,03COCTAP,1284477,{1f874f27-f474-4280-9d5d-ceb9bee9a1cb},_1f874f27-f474-4280-9d5d-ceb9bee9a1cb,03TAP AT01 115\69,03COCTAP AT-01 115/69,XF-03COCTAP AT-01 115/69,true,76-AT-01,01,PowerTransformer
608881,{0c545915-a6ae-4b24-94ea-57b8453d328e},_0c545915-a6ae-4b24-94ea-57b8453d328e,03COCTAR,1284733,{01f16a45-fc82-4e28-bce8-09f692746b28},_01f16a45-fc82-4e28-bce8-09f692746b28,03TAR T01 69\13.8,03COCTAR  T-01  69/13.8,XF-03COCTAR  T-01  69/13.8,true,64-T-01,01,PowerTransformer
608886,{b165186d-28b6-4c05-8c45-f6bb76d5e7f2},_b165186d-28b6-4c05-8c45-f6bb76d5e7f2,03COCTCS,1284887,{87eecab1-0613-4508-85d2-198fefb768c7},_87eecab1-0613-4508-85d2-198fefb768c7,03TCS T01 115\13.8,03COCTCS  T-01 115/13.8,XF-03COCTCS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608891,{370e0b92-fd0c-4946-bf9f-2028d1ad571b},_370e0b92-fd0c-4946-bf9f-2028d1ad571b,03COCTEC,1285070,{24ccd69a-fce5-43b9-9785-81a7d01c743a},_24ccd69a-fce5-43b9-9785-81a7d01c743a,03TEC T01 115\13.8,03COCTEC  T-01 115/13.8,XF-03COCTEC  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608891,{370e0b92-fd0c-4946-bf9f-2028d1ad571b},_370e0b92-fd0c-4946-bf9f-2028d1ad571b,03COCTEC,1285076,{7354033b-113c-4fe7-9739-d46d86f62b05},_7354033b-113c-4fe7-9739-d46d86f62b05,03TEC T02 115\13.8,03COCTEC  T-02 115/13.8,XF-03COCTEC  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608901,{8b878367-9a5a-4a63-9423-db59c3369948},_8b878367-9a5a-4a63-9423-db59c3369948,03COCTGR,1285642,{90e7ad90-7777-43f7-8419-afd2c3a96bf1},_90e7ad90-7777-43f7-8419-afd2c3a96bf1,03TGR T01 115\13.8,03COCTGR  T-01 115/13.8,XF-03COCTGR  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608906,{4f290616-1a75-4a2c-8ad9-32565945b60f},_4f290616-1a75-4a2c-8ad9-32565945b60f,03COCTGS,1285783,{4b8dbce5-1f44-43c7-91b6-faebf5d18395},_4b8dbce5-1f44-43c7-91b6-faebf5d18395,03TGS T01 115\13.8,03COCTGS  T-01 115/13.8,XF-03COCTGS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608911,{be5c00cc-cdae-4709-a88f-4ab710534575},_be5c00cc-cdae-4709-a88f-4ab710534575,03COCTJS,1285924,{0479fada-7fd2-4928-87cb-567b3e662c17},_0479fada-7fd2-4928-87cb-567b3e662c17,03TJS T01 115\13.8,03COCTJS  T-01 115/13.8,XF-03COCTJS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608916,{0db264af-76a2-46fa-a846-04ac99603cd4},_0db264af-76a2-46fa-a846-04ac99603cd4,03COCTOA,1285998,{49d278f0-f37f-42c0-89ad-feb80bb8c24d},_49d278f0-f37f-42c0-89ad-feb80bb8c24d,03TOA T01 115\13.8,03COCTOA  T-01 115/13.8,XF-03COCTOA  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608921,{750b35f1-77a4-447b-aec0-05686a59df15},_750b35f1-77a4-447b-aec0-05686a59df15,03COCTPD,1286146,{34380d4e-e97a-4bae-aad3-41a6af549b6d},_34380d4e-e97a-4bae-aad3-41a6af549b6d,03TPD T01 115\13.8,03COCTPD  T-01 115/13.8,XF-03COCTPD  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608926,{4d77bcdf-b150-463a-8639-67151f2ee473},_4d77bcdf-b150-463a-8639-67151f2ee473,03COCTRB,1286287,{2b1d8bb7-b0ec-49c0-af72-5c71a3bb8a65},_2b1d8bb7-b0ec-49c0-af72-5c71a3bb8a65,03TRB T01 115\13.8,03COCTRB  T-01 115/13.8,XF-03COCTRB  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608936,{398c0cbf-942f-452c-88da-89ee4b0a8aed},_398c0cbf-942f-452c-88da-89ee4b0a8aed,03COCTSM,1286428,{c4b06672-2853-49dd-bcc6-f2be8aa1e3b1},_c4b06672-2853-49dd-bcc6-f2be8aa1e3b1,03TSM T01 115\13.8,03COCTSM  T-01 115/13.8,XF-03COCTSM  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608941,{d120253e-ebc8-471e-852b-f3459be9da02},_d120253e-ebc8-471e-852b-f3459be9da02,03COCTXP,1286582,{7ba401ff-1034-4c9f-a7c8-0a2490818687},_7ba401ff-1034-4c9f-a7c8-0a2490818687,03TXP T01 115\23,03COCTXP  T-01 115/23,XF-03COCTXP  T-01 115/23,true,75-T-01,01,PowerTransformer
608946,{e592a3d7-1d0f-4ce8-9ef4-d1758c55cf0b},_e592a3d7-1d0f-4ce8-9ef4-d1758c55cf0b,03COCUPT,1286772,{2d69c350-c468-4238-9930-4956a99f0489},_2d69c350-c468-4238-9930-4956a99f0489,03UPT T02 115\13.8,03COCUPT  T-02 115/13.8,XF-03COCUPT  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608946,{e592a3d7-1d0f-4ce8-9ef4-d1758c55cf0b},_e592a3d7-1d0f-4ce8-9ef4-d1758c55cf0b,03COCUPT,1286778,{5c5022f2-0c18-478e-92da-c17b937525af},_5c5022f2-0c18-478e-92da-c17b937525af,03UPT T03 115\69,03COCUPT  T-03 115/69,XF-03COCUPT  T-03 115/69,true,76-T-03,03,PowerTransformer
608961,{df9fb2a4-7c1c-45fe-88ce-6a3f7eb4a0d1},_df9fb2a4-7c1c-45fe-88ce-6a3f7eb4a0d1,03COCVAT,1286937,{baccf6bc-d799-45d1-9e7c-e6bb30694c7a},_baccf6bc-d799-45d1-9e7c-e6bb30694c7a,03VAT T01 115\13.8,03COCVAT  T-01 115/13.8,XF-03COCVAT  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608966,{10c74b00-ecf4-4ec1-9ab2-af9c3e32cc6c},_10c74b00-ecf4-4ec1-9ab2-af9c3e32cc6c,03COCVAV,1287111,{8d157f79-afdf-4891-9d71-aca4547bb0ce},_8d157f79-afdf-4891-9d71-aca4547bb0ce,03VAV T01 115\13.8,03COCVAV  T-01 115/13.8,XF-03COCVAV  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608966,{10c74b00-ecf4-4ec1-9ab2-af9c3e32cc6c},_10c74b00-ecf4-4ec1-9ab2-af9c3e32cc6c,03COCVAV,1287117,{4138cb72-8c9a-4020-9ecd-c552ccdc6d09},_4138cb72-8c9a-4020-9ecd-c552ccdc6d09,03VAV T02 115\13.8,03COCVAV  T-02 115/13.8,XF-03COCVAV  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608976,{9244fc60-0c13-4753-980b-b52e1083e37a},_9244fc60-0c13-4753-980b-b52e1083e37a,03COCVDA,1287404,{1d0bb039-4cd2-4279-97ee-20dda49bd63f},_1d0bb039-4cd2-4279-97ee-20dda49bd63f,03VDA T01 115\13.8,03COCVDA  T-01 115/13.8,XF-03COCVDA  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608976,{9244fc60-0c13-4753-980b-b52e1083e37a},_9244fc60-0c13-4753-980b-b52e1083e37a,03COCVDA,1287410,{357acfc5-03c1-463b-b9a3-1432606048ad},_357acfc5-03c1-463b-b9a3-1432606048ad,03VDA T02 115\13.8,03COCVDA  T-02 115/13.8,XF-03COCVDA  T-02 115/13.8,true,74-T-02,02,PowerTransformer
608981,{937b826b-51bf-4ded-962c-567fae377706},_937b826b-51bf-4ded-962c-567fae377706,03COCVIH,1287696,{74fcc884-ed42-4cb7-8e17-d50c09fad29a},_74fcc884-ed42-4cb7-8e17-d50c09fad29a,03VIH T01 115\13.8,03COCVIH  T-01 115/13.8,XF-03COCVIH  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608986,{6d6ce602-256a-47df-9d9a-b36e0210d5f1},_6d6ce602-256a-47df-9d9a-b36e0210d5f1,03COCVIJ,1287877,{d979b440-476d-4fc2-80fa-2206fb40caa0},_d979b440-476d-4fc2-80fa-2206fb40caa0,03VIJ T01 115\13.8,03COCVIJ  T-01 115/13.8,XF-03COCVIJ  T-01 115/13.8,true,74-T-01,01,PowerTransformer
608991,{6177bff5-fc86-4202-b8b4-96e197c9eb53},_6177bff5-fc86-4202-b8b4-96e197c9eb53,03COCVNC,1288023,{b3e0ded1-8fac-4778-a145-71d5af1302f1},_b3e0ded1-8fac-4778-a145-71d5af1302f1,03VNC T01 115\23,03COCVNC  T-01 115/23,XF-03COCVNC  T-01 115/23,true,75-T-01,01,PowerTransformer
608996,{9c8086c1-ad96-47f6-b869-ab4fd0e7c5ef},_9c8086c1-ad96-47f6-b869-ab4fd0e7c5ef,03COCYUR,1288189,{390535bc-f41a-4e31-8581-40a1215aaba7},_390535bc-f41a-4e31-8581-40a1215aaba7,03YUR T01 115\13.8,03COCYUR  T-01 115/13.8,XF-03COCYUR  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609001,{12aebfb8-b414-49ee-b1f6-9dc6ce6fc5d2},_12aebfb8-b414-49ee-b1f6-9dc6ce6fc5d2,03COCZCP,1288362,{8bc49d28-d585-4163-aa18-d90c2b9c4a7a},_8bc49d28-d585-4163-aa18-d90c2b9c4a7a,03ZCP T01 115\13.8,03COCZCP  T-01 115/13.8,XF-03COCZCP  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609001,{12aebfb8-b414-49ee-b1f6-9dc6ce6fc5d2},_12aebfb8-b414-49ee-b1f6-9dc6ce6fc5d2,03COCZCP,1288368,{37f9d56b-a09c-4423-9411-b5250a35b5a3},_37f9d56b-a09c-4423-9411-b5250a35b5a3,03ZCP T02 115\13.8,03COCZCP  T-02 115/13.8,XF-03COCZCP  T-02 115/13.8,true,74-T-02,02,PowerTransformer
609006,{732093b9-45c7-4679-9dd9-4b8e80448dc4},_732093b9-45c7-4679-9dd9-4b8e80448dc4,03COCZID,1288559,{cc05c088-86f4-41c0-85b1-0db241695562},_cc05c088-86f4-41c0-85b1-0db241695562,03ZID T01 115\13.8,03COCZID  T-01 115/13.8,XF-03COCZID  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609011,{3a8a5ec9-4dc3-4022-8482-6b51c59eb760},_3a8a5ec9-4dc3-4022-8482-6b51c59eb760,03COCZIN,1288739,{a922c96a-ac10-48a7-b852-7108622ee7fb},_a922c96a-ac10-48a7-b852-7108622ee7fb,03ZIN T01 115\13.8,03COCZIN  T-01 115/13.8,XF-03COCZIN  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609016,{2b6694d9-7020-4b21-901e-c4de960e0b48},_2b6694d9-7020-4b21-901e-c4de960e0b48,03COCZIT,1288917,{f9fa2b82-d494-4d2a-b9fc-80e507adc087},_f9fa2b82-d494-4d2a-b9fc-80e507adc087,03ZIT T01 115\23,03COCZIT  T-01 115/23,XF-03COCZIT  T-01 115/23,true,75-T-01,01,PowerTransformer
609021,{91dba4ca-ea7d-4f8b-8f65-f1e24f18f404},_91dba4ca-ea7d-4f8b-8f65-f1e24f18f404,03COCZMA,1289228,{eef86659-1fb6-4f1f-8b91-3620c7b13c47},_eef86659-1fb6-4f1f-8b91-3620c7b13c47,03ZMA T01 115\13.8,03COCZMA  T-01 115/13.8,XF-03COCZMA  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609021,{91dba4ca-ea7d-4f8b-8f65-f1e24f18f404},_91dba4ca-ea7d-4f8b-8f65-f1e24f18f404,03COCZMA,1289234,{3295dc69-3c68-467b-8a9a-0695b4dd2597},_3295dc69-3c68-467b-8a9a-0695b4dd2597,03ZMA T02 115\13.8,03COCZMA  T-02 115/13.8,XF-03COCZMA  T-02 115/13.8,true,74-T-02,02,PowerTransformer
609021,{91dba4ca-ea7d-4f8b-8f65-f1e24f18f404},_91dba4ca-ea7d-4f8b-8f65-f1e24f18f404,03COCZMA,1289240,{8739fccc-2f80-4886-9778-607f57c0f1c2},_8739fccc-2f80-4886-9778-607f57c0f1c2,03ZMA T03 115\13.8,03COCZMA  T-03 115/13.8,XF-03COCZMA  T-03 115/13.8,true,74-T-03,03,PowerTransformer
609026,{6ed56c8a-8aaf-4921-8bcc-1da1aca7571d},_6ed56c8a-8aaf-4921-8bcc-1da1aca7571d,03COCZMP,1289644,{2f90f65d-642b-4f4f-b01f-67fbbbab09a3},_2f90f65d-642b-4f4f-b01f-67fbbbab09a3,03ZMP T01 69\6.6,03COCZMP  T-01  69/6.6,XF-03COCZMP  T-01  69/6.6,true,63-T-01,01,PowerTransformer
609031,{918bcc13-27c9-4071-8af4-16cea6b5e932},_918bcc13-27c9-4071-8af4-16cea6b5e932,03COCZTD,1289722,{ce13f118-a12e-4649-8c09-6a7d81a60a2b},_ce13f118-a12e-4649-8c09-6a7d81a60a2b,03ZTD T01 115\23,03COCZTD  T-01 115/23,XF-03COCZTD  T-01 115/23,true,75-T-01,01,PowerTransformer
609037,{90dbc65d-1578-4298-9309-73f8660338cb},_90dbc65d-1578-4298-9309-73f8660338cb,03GTOAAD,1289918,{fdecfef4-c8bd-4b67-a8da-576766fe980b},_fdecfef4-c8bd-4b67-a8da-576766fe980b,03AAD T01 115\13.8,03GTOAAD  T-01 115/13.8,XF-03GTOAAD  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609042,{3d445311-2a47-4a13-87b3-6318f0d98a0d},_3d445311-2a47-4a13-87b3-6318f0d98a0d,03GTOABA,1290248,{f4a7f571-e6ed-4bdb-b64d-1ed99c8e54be},_f4a7f571-e6ed-4bdb-b64d-1ed99c8e54be,03ABA AT01 230\115,03GTOABA AT-01 230/115,XF-03GTOABA AT-01 230/115,true,97-AT-01,01,PowerTransformer
609042,{3d445311-2a47-4a13-87b3-6318f0d98a0d},_3d445311-2a47-4a13-87b3-6318f0d98a0d,03GTOABA,1290254,{d2828658-ddf9-4fbb-b3c5-f751b71c82c2},_d2828658-ddf9-4fbb-b3c5-f751b71c82c2,03ABA AT02 230\115,03GTOABA AT-02 230/115,XF-03GTOABA AT-02 230/115,true,97-AT-02,02,PowerTransformer
609047,{7ec85b40-990b-45a9-a974-6950d3167216},_7ec85b40-990b-45a9-a974-6950d3167216,03GTOABS,1290369,{783ea6d9-c512-4d80-84a3-efbfd1596540},_783ea6d9-c512-4d80-84a3-efbfd1596540,03ABS T01 115\13.8,03GTOABS  T-01 115/13.8,XF-03GTOABS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
609052,{4eb4baaf-754d-4e9f-8dee-71138b65fe91},_4eb4baaf-754d-4e9f-8dee-71138b65fe91,03GTOAIL,1290531,{d7a99c07-e639-40c0-9862-5c3c233b8208},_d7a99c07-e639-40c0-9862-5c3c233b8208,03AIL T01 115\34.5,03GTOAIL  T-01 115/34.5,XF-03GTOAIL  T-01 115/34.5,true,75-T-01,01,PowerTransformer
