"PowerTransformer:
ID","PowerTransformer:
transformerType","PowerTransformer:
InternalId","PowerTransformer:
Name","PowerTransformer:
Parent","PowerTransformer:
ObjectType"
_35181baf-1c97-413c-9db3-d49954de441a,voltageControl,1360230,03LLM T01 115\13.8,_adcaaff6-2fa3-42a4-8b13-fde4ffa39d00,PowerTransformer
_5fcbd369-f23f-4b36-b8b7-df253d9c1947,voltageControl,1361188,03MNS T01 115\13.8,_e1d8ae5c-6b8d-4056-a228-1e177dc15088,PowerTransformer
_544e48fa-b39e-4f07-b267-683e664a05c7,voltageControl,1361194,03MNS T02 115\13.8,_e1d8ae5c-6b8d-4056-a228-1e177dc15088,PowerTransformer
_b45d9bed-4aec-493f-b6e6-b1d9118108b1,voltageControl,1361444,03MPQ T01 115\13.8,_1fe06dd3-1e0f-4038-bb72-af70af2a460f,PowerTransformer
_b1d23fdd-129b-471f-9e14-4072076371da,voltageControl,1361604,03MQO T01 115\34.5,_2bb9f575-2152-4e3b-bdd6-9b80ab4af44c,PowerTransformer
_c23fbe8e-7649-4d9a-8fad-baa88fb9ed68,voltageControl,1361610,03MQO T02 115\34.5,_2bb9f575-2152-4e3b-bdd6-9b80ab4af44c,PowerTransformer
_a6c70fd8-0075-4957-ab48-6548c57d025c,voltageControl,1361898,03MRQ T01 115\13.8,_a76c25fb-9c2e-49cf-a00f-ed3b08cf0b57,PowerTransformer
_2b8052ef-b07e-4715-8b54-7d6d47f08a74,voltageControl,1361904,03MRQ T02 115\34.5,_a76c25fb-9c2e-49cf-a00f-ed3b08cf0b57,PowerTransformer
_a2d37464-f1ec-49f6-a71c-e390784aa76a,voltageControl,1362184,03NGA T01 115\34.5,_0645fa8b-945e-4fcd-bfb8-44bed16547ed,PowerTransformer
_c93b0606-9cfc-4f0e-b938-ae651b60347e,voltageControl,1362564,03NTA T01 115\13.8,_507c6316-cfe3-4efe-a7f6-c44271d4090f,PowerTransformer
_f8242d6f-4b1d-44a0-9234-85f35fd827f4,voltageControl,1363484,03QMR T01 115\13.8,_a18f7a34-a40c-4025-a91c-4f31c2f9df3f,PowerTransformer
_aa3078e8-b476-45ca-a741-62f81be61f35,voltageControl,1363666,03QPE T01 115\13.8,_14bee176-2bf9-4140-9bc5-ee2aab20cf46,PowerTransformer
_2333b3c8-6615-4ca5-937e-a7346b6eac03,voltageControl,1363949,03QRE T01 115\13.8,_a968c5ed-bb77-4830-b790-c998e1673e76,PowerTransformer
_acb9398d-e4fc-4c0a-a990-1a47ec3bce81,voltageControl,1363955,03QRE T02 115\13.8,_a968c5ed-bb77-4830-b790-c998e1673e76,PowerTransformer
_d6952548-b7e4-492f-907a-7d7991f9a162,voltageControl,1364229,03QRI T01 115\13.8,_d6758e56-e146-4249-84d7-7af07b838a43,PowerTransformer
_ffa77775-b64d-4d1f-8eae-deafae7d0353,voltageControl,1364395,03QRN T01 115\13.8,_26772f41-b086-4eb5-b5c8-fafc2974ded6,PowerTransformer
_ee502c71-9ef5-49e3-bba9-0d836a228a39,voltageControl,1364401,03QRN T02 115\13.8,_26772f41-b086-4eb5-b5c8-fafc2974ded6,PowerTransformer
_3b641c5c-f2a3-4cf7-ba2d-e22be30ff4fe,voltageControl,1364982,03QRO T03 115\13.8,_e32bf3b8-3eee-4950-bfaf-c6da8b05d29c,PowerTransformer
_a66d659f-ae3f-4b32-bf1b-857e2dc867ab,voltageControl,1364988,03QRO AT01 230\115,_e32bf3b8-3eee-4950-bfaf-c6da8b05d29c,PowerTransformer
_6e9de9e1-d30e-4f3b-9ee3-add2698bca6c,voltageControl,1364994,03QRO AT02 230\115,_e32bf3b8-3eee-4950-bfaf-c6da8b05d29c,PowerTransformer
_847ac616-f66a-4647-ad8d-86f61bc689bf,voltageControl,1365663,03QRP AT01 400\230,_5ad02353-d9b7-4468-96b1-61a4b708d89c,PowerTransformer
_42529bbd-d8ec-4017-a598-937c3cbfbb7d,voltageControl,1365669,03QRP AT02 400\230,_5ad02353-d9b7-4468-96b1-61a4b708d89c,PowerTransformer
_78770a75-1b22-49b4-acca-52bcfbdcbadb,voltageControl,1365675,03QRP AT03 230\115,_5ad02353-d9b7-4468-96b1-61a4b708d89c,PowerTransformer
_ac7ba01f-f882-451e-b2e9-f1c12f43a730,voltageControl,1365888,03QRS T01 115\13.8,_2e286ca2-174c-476c-a9b7-fd9ce8a53044,PowerTransformer
_346ee281-5400-4a9f-a0ae-3787c4d862dd,voltageControl,1365894,03QRS T02 115\13.8,_2e286ca2-174c-476c-a9b7-fd9ce8a53044,PowerTransformer
_da007ae0-a8df-4091-a75c-b8b971f9dfc9,voltageControl,1366706,03SAP T01 115\13.8,_5fedd32a-36af-4042-84d8-21b84d2bb1c6,PowerTransformer
_6a491448-6689-45dd-994d-42e830077358,voltageControl,1366856,03SAT T01 115\13.8,_7a8daaa4-5386-4ec3-8bf3-cecc24174195,PowerTransformer
_1964abbc-d787-4dd3-96cb-87fcd8960dac,voltageControl,1367475,03SAU T02 230\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_25860489-d4a7-4756-a5d9-188fe8c65820,voltageControl,1367481,03SAU T03 230\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_be245ed2-767d-4c47-8cfa-2f7873eb7326,voltageControl,1367487,03SAU T04 230\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_317f727b-dc76-4145-a531-233f0bfcf5d3,voltageControl,1367493,03SAU T05 115\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_9ca8646e-0ed2-479d-b192-677c21d9a0e9,voltageControl,1367499,03SAU T06 115\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_d4d87a6c-6d21-4a3a-81a7-ab99433a181e,voltageControl,1367505,03SAU T07 230\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_924448a0-7466-4f4f-bfbe-3c5b645139f0,voltageControl,1367511,03SAU T08 230\13.8,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_6813132f-0905-492c-a289-dd5de1a9962f,voltageControl,1367517,03SAU AT08 230\115,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_168bbd95-f1c5-4ea6-af22-a0a0c78749b2,voltageControl,1367523,03SAU AT09 230\115,_f7399dc7-efb1-460c-884a-1cc2f1584f8d,PowerTransformer
_da9f6214-aa62-4663-8f8b-dbbc267e616b,voltageControl,1368575,03SDD T01 115\13.8,_2caaef2e-197e-4e8a-8e7b-5ad1c1f7d410,PowerTransformer
_0b7748ea-4112-4ea1-a6b6-d1492940d178,voltageControl,1368716,03SDP T01 115\13.8,_a2bddad1-86a8-44a0-b205-bfdc78e32b3d,PowerTransformer
_df2231cb-e9f6-45a2-a3fc-aac36c5c4450,voltageControl,1368932,03SFS T01 115\34.5,_2074c444-0697-48ad-afd2-f24e0d993336,PowerTransformer
_a60edf49-31f7-4fe0-aff1-f236ca5db5ce,voltageControl,1368938,03SFS T02 115\13.8,_2074c444-0697-48ad-afd2-f24e0d993336,PowerTransformer
_2f786ed4-34c5-4d2b-a308-19bb7585bf3d,voltageControl,1368944,03SFS T03 115\13.8,_2074c444-0697-48ad-afd2-f24e0d993336,PowerTransformer
_a7d8cdab-c9db-40f1-9623-b22e52b757b1,voltageControl,1369485,03SJI T01 115\13.8,_216d2eb0-443a-45c8-8302-699d554506ce,PowerTransformer
_5d129236-e56a-43d0-8bc6-915627da86b2,voltageControl,1369491,03SJI T02 115\34.5,_216d2eb0-443a-45c8-8302-699d554506ce,PowerTransformer
_8380b2e0-9f8f-4853-bccd-8122807ac054,voltageControl,1369497,03SJI T03 115\13.8,_216d2eb0-443a-45c8-8302-699d554506ce,PowerTransformer
_dd00c703-7162-476e-92df-f2ae824ecf11,voltageControl,1369902,03SJM T01 115\13.8,_a85d9823-0dca-4dd1-b881-753f2a1c8910,PowerTransformer
_3851d773-d516-456e-8bec-eacade7151e9,voltageControl,1369908,03SJM T02 115\13.8,_a85d9823-0dca-4dd1-b881-753f2a1c8910,PowerTransformer
_1376292b-a422-4d28-bf3a-576db87aa00a,voltageControl,1370165,03SJO T01 115\13.8,_17de01f6-0c26-4ec9-adf0-2b7c9865c9d0,PowerTransformer
_23f41b66-cb25-4824-9dd0-2c95b361862e,voltageControl,1370476,03SJP AT01 230\115,_49d7707d-4cbc-438a-b103-ff674a66b224,PowerTransformer
_7e945641-a722-408a-8015-a0f2819cb61e,voltageControl,1370616,03SJR T01 115\13.8,_0e01b250-e4cb-46f3-9ca4-3bcfb6cdd6c6,PowerTransformer
_7c33fba6-49b6-44c1-8622-6dc1bd665342,voltageControl,1370622,03SJR T02 115\13.8,_0e01b250-e4cb-46f3-9ca4-3bcfb6cdd6c6,PowerTransformer
_ddb6977c-9911-4239-ae5d-a31762c9bfa5,voltageControl,1371256,03SPA AT01 230\115,_561907dc-9f1c-4a51-b78f-4c4b27a7aed9,PowerTransformer
_ec4aa810-980e-4c29-aa2d-8ba82b46d42e,voltageControl,1371262,03SPA AT02 230\115,_561907dc-9f1c-4a51-b78f-4c4b27a7aed9,PowerTransformer
_879c5068-5ce1-4201-be42-a91bebc088de,voltageControl,1371268,03SPA AT03 230\115,_561907dc-9f1c-4a51-b78f-4c4b27a7aed9,PowerTransformer
_77c3e1d0-b9e8-4216-804b-ad6382422fef,voltageControl,1371689,03STF AT01 230\115,_690868d5-6c6c-40de-9bd0-5de498d382de,PowerTransformer
_9505a5af-1581-4edf-8229-823de083c30f,voltageControl,1371808,03TCZ T01 115\13.8,_d7e256c0-c5e2-4cdd-beb4-13f611b215df,PowerTransformer
_df3550f6-b783-4fb8-ae5b-a92b5f2aff1c,voltageControl,1371814,03TCZ T02 115\34.5,_d7e256c0-c5e2-4cdd-beb4-13f611b215df,PowerTransformer
_e31b9e8f-320b-4c11-8d72-93e4610d9200,voltageControl,1372079,03TEQ T01 115\13.8,_a42d792b-ddf5-464b-a872-0c2f4f08ab37,PowerTransformer
_d4e95783-e309-469d-83c4-5dc3bae1c0ec,voltageControl,1372228,03TJD T01 115\13.8,_8ca9bc9d-5eea-4d83-8a0f-048c82380837,PowerTransformer
_ce5923af-5117-4158-a00b-3049b1adb168,voltageControl,1372529,03TPY T01 115\34.5,_51abf33a-759f-4f37-a625-f72bb4293e44,PowerTransformer
_4251c486-2ef3-4902-8159-5a27ffb02054,voltageControl,1372535,03TPY T02 115\34.5,_51abf33a-759f-4f37-a625-f72bb4293e44,PowerTransformer
_9f4dbee4-5ab6-4593-ab9a-fc3da42fce22,voltageControl,1373046,03VIZ T01 115\34.5,_fe0bd31d-b030-4aae-b43b-25409deef42f,PowerTransformer
_90d577b4-c307-48ec-9a7e-73d6491d15d6,voltageControl,1373052,03VIZ T02 115\13.8,_fe0bd31d-b030-4aae-b43b-25409deef42f,PowerTransformer
_775350f4-e38d-4f5a-b021-9c4f10a8a9d2,voltageControl,1373775,03VYQ T01 115\13.8,_fc5f41a2-1f44-4f9a-9363-de90f4007c57,PowerTransformer
_4536764c-88b4-40e7-93fd-72ce586a13e2,voltageControl,1373967,03ZBT T01 115\13.8,_fc9a5bdb-7e42-40aa-9bd0-9201c68495c8,PowerTransformer
_2ffd25ad-26bc-4c9f-9412-e3dd12ccb71c,fix,1374173,03ZIM T01 115\23,_6ee4ef67-c18f-4384-b45c-683ec86de325,PowerTransformer
_7835a11b-4b7b-40cb-b2e2-26af60005283,fix,1374179,03ZIM T02 115\23,_6ee4ef67-c18f-4384-b45c-683ec86de325,PowerTransformer
_57678b80-85d8-4397-8055-66f3f683629a,fix,1374185,03ZIM T03 115\34.5,_6ee4ef67-c18f-4384-b45c-683ec86de325,PowerTransformer
_2099260c-493b-48d0-85e9-7580a4c3608a,voltageControl,1374537,04VYD T01 115\13.8,_b54dff36-1845-407d-87f7-4ea7b85ac974,PowerTransformer
_7df1e784-eab3-4f38-82ec-1706cea844a7,voltageControl,1374671,04VMY T01 115\34.5,_5940f2bb-f4e7-462e-b9e3-88dd43675908,PowerTransformer
_2bb10493-1c81-4ab4-a363-e539bbab22d0,voltageControl,1374804,04VIJ T01 115\34.5,_bad879ac-9260-49c6-810e-68be3a462cee,PowerTransformer
_a3834b8f-58f6-4391-953c-1a5746e99c2e,voltageControl,1374976,04VGU T01 115\34.5,_149cace2-07eb-4515-a42e-94135c48ab91,PowerTransformer
_70ba7a46-bcaf-4150-a013-4170bfb2f798,voltageControl,1374982,04VGU T02 115\34.5,_149cace2-07eb-4515-a42e-94135c48ab91,PowerTransformer
_fc539683-8558-4d2e-9df8-c095c20b5e1e,voltageControl,1375228,04VDY T01 115\13.8,_2621159a-3a9e-40a0-bc3c-3603c8646904,PowerTransformer
_034d6f7d-1ba2-4c01-b111-5e9e168c57d2,voltageControl,1375359,04VCM T01 115\13.8,_e936869b-764f-4487-afec-25e6eaff7307,PowerTransformer
_a14c36b9-7b71-42fd-8728-4c4233c88e98,voltageControl,1375498,04TTB T01 115\13.8,_81a48011-6f83-432e-8cc1-c86d2ea7ea2e,PowerTransformer
_0be05ae5-5485-486c-b0a6-c52053398ad5,voltageControl,1375640,04TBR T01 115\13.8,_d860142c-389a-43f0-bf68-db7f2b130590,PowerTransformer
_623199a5-8520-4193-aa37-81d54d522728,voltageControl,1375811,04SGU T01 115\13.8,_368c9a8b-3a20-4560-b58a-ce03bbc4a423,PowerTransformer
_0dbf0264-a606-44c8-a8e3-42e643963256,voltageControl,1375817,04SGU T02 115\13.8,_368c9a8b-3a20-4560-b58a-ce03bbc4a423,PowerTransformer
_461c7aee-d606-422b-aea9-ef91d9a064f4,voltageControl,1375823,04SGU T03 115\13.8,_368c9a8b-3a20-4560-b58a-ce03bbc4a423,PowerTransformer
_985f3a65-9f80-4934-90c2-28c7d008744c,voltageControl,1376168,04SCR T01 115\13.8,_ef2e7ee6-b3a9-41af-b5ce-4fde27792eab,PowerTransformer
_260297d0-2018-4512-bad7-746ac47ced92,voltageControl,1376350,04RUC T01 115\34.5,_6af0f7b1-544c-49f3-8fbc-6723a8eb2280,PowerTransformer
_e424ffbf-2996-476d-991e-32d0eab315b5,voltageControl,1376527,04PRO T01 115\13.8,_48bca1e7-4ee5-460d-ab75-c806c5eb91af,PowerTransformer
_b25b303d-21b7-4b1a-857b-3cdbe2f5b18f,voltageControl,1376674,04PRG T01 115\13.8,_ed5724c1-6bca-49df-8f70-4bee6fcbf566,PowerTransformer
_fe61d201-75cd-4c27-a072-f0ca6a073207,voltageControl,1376854,04OBU T01 115\13.8,_15ef89fb-c569-4286-8c2c-b3b273924863,PowerTransformer
_3f7ab176-4c4a-468e-b82b-022e756511ab,voltageControl,1376860,04OBU T02 115\13.8,_15ef89fb-c569-4286-8c2c-b3b273924863,PowerTransformer
_1621a512-c6bd-4dcc-adcf-1b17302f51e9,voltageControl,1377231,04NVO T01 115\13.8,_d6531662-8fb0-4a45-8e80-d9f924f789d1,PowerTransformer
_d30002e7-35f2-4db1-831e-ae38983e5205,voltageControl,1377387,04NVN T01 115\13.8,_39066c22-7a5d-48f3-99ee-96b494328e6d,PowerTransformer
_353a9b66-65ba-46da-8620-be35bb994a9e,voltageControl,1377574,04NVJ T01 115\34.5,_303a6e16-09e3-4858-98cf-2a092c21c8b0,PowerTransformer
_0663b256-4713-4930-b7c1-8859b31a28a9,voltageControl,1377580,04NVJ T03 115\13.8,_303a6e16-09e3-4858-98cf-2a092c21c8b0,PowerTransformer
_c63abaa1-455e-4f16-9166-aa56ade2ad86,voltageControl,1377586,04NVJ T04 115\13.8,_303a6e16-09e3-4858-98cf-2a092c21c8b0,PowerTransformer
_ef7a5a58-1238-4ee5-8131-46d61a161721,voltageControl,1377985,04NVI T01 115\34.5,_93021646-491c-4b0e-86ec-1c1ecc05945b,PowerTransformer
_31180c5d-08e6-4867-9cd5-d2f51722e78c,voltageControl,1378151,04NNR T01 115\13.8,_0e949b23-4a96-439c-8e26-aa386a90da8f,PowerTransformer
_0ad703b5-3589-4ea9-b654-6223b3aeda0a,voltageControl,1378297,04MLV T01 115\13.8,_4ca9cc1a-6054-49b2-a324-9ccd817d0d3e,PowerTransformer
_b2e3bdd2-5122-411b-8d34-fb40af3fb90e,voltageControl,1378428,04MLA T01 115\13.8,_22eebf43-a20b-439d-84a6-aaeda5ff0f3f,PowerTransformer
_f0f39c9a-5be2-436f-a295-320144152188,voltageControl,1378812,04MCE T01 115\13.8,_fce36938-9111-40f0-959a-d2b7a96071f9,PowerTransformer
_a4614459-fe5d-42a2-be80-d822dff7c349,voltageControl,1378818,04MCE T02 115\13.8,_fce36938-9111-40f0-959a-d2b7a96071f9,PowerTransformer
_d8da5b56-c355-46d2-8b1f-66ae0a54f844,voltageControl,1379127,04LMU T01 115\13.8,_975cd8f6-269c-442b-bb4f-ed92c4ff26c1,PowerTransformer
_807d5526-a1c4-47bc-aaaa-a448ef4ae7e4,voltageControl,1379133,04LMU T02 115\13.8,_975cd8f6-269c-442b-bb4f-ed92c4ff26c1,PowerTransformer
_3269c4d7-6964-495e-a144-373ab5be8f97,voltageControl,1379139,04LMU T03 115\34.5,_975cd8f6-269c-442b-bb4f-ed92c4ff26c1,PowerTransformer
_c7674929-3038-4726-af84-f83052afdd58,voltageControl,1379526,04LMT T01 115\13.8,_4c58dcc0-ce0a-4674-b58b-e7cb6a785f82,PowerTransformer
_f2246a24-0824-4a00-8831-9b5b3b32d5af,voltageControl,1379532,04LMT T02 115\13.8,_4c58dcc0-ce0a-4674-b58b-e7cb6a785f82,PowerTransformer
_9113516c-42dd-41a5-b5fb-b28780b09417,voltageControl,1379790,04LMC T01 115\13.8,_979859bc-7a98-49b9-9271-cb6cbfd1fed6,PowerTransformer
_9fd686c4-baad-4dae-85d7-65f8132e098d,voltageControl,1379923,04LMA T01 115\13.8,_1045d3ee-3a02-48ff-8df5-9f4f66a6b341,PowerTransformer
_70a8ab56-2ad4-4d2f-bce8-7262e56be813,voltageControl,1380061,04JJR T01 115\34.5,_5aa83ecf-d2fa-49d7-839a-706ea73734ab,PowerTransformer
_4c025115-1e83-4a7d-aa53-1a09c8a4db06,voltageControl,1380198,04JAE T01 110\34.5,_ed43bee4-28ef-49ad-8c7a-13aa9c853d1f,PowerTransformer
_8a64ea0d-d34b-4e08-8369-32ae1da633d2,voltageControl,1380359,04HRS T01 115\13.8,_9425e835-6e39-4552-b651-fe7240161dc8,PowerTransformer
_c000ba32-7b78-4ccf-9d82-425b56d06050,voltageControl,1380365,04HRS T02 115\34.5,_9425e835-6e39-4552-b651-fe7240161dc8,PowerTransformer
_7a099c75-9ac1-4c98-ab69-e7f6942fb8bc,voltageControl,1380629,04HPO T01 115\13.8,_e0dcb33f-201c-49ef-912b-62291ffa58a5,PowerTransformer
_f76a98e7-2eff-49a0-a4d3-b6c3faa349e7,voltageControl,1380635,04HPO T02 115\13.8,_e0dcb33f-201c-49ef-912b-62291ffa58a5,PowerTransformer
_191c773e-587f-462c-84b0-ecfa5eeb6bee,voltageControl,1381052,04FUC T01 115\34.5,_4344ee70-a803-496d-861f-ed4f00a7d908,PowerTransformer
_20dbd976-a3cd-412c-bd38-97b212bd11c7,voltageControl,1381205,04FMA T01 115\13.8,_0812df8c-1d92-41b6-9a23-10dacb237b07,PowerTransformer
_3636889a-f491-40e4-91c4-e6b5e44ba6f7,voltageControl,1381211,04FMA T02 115\13.8,_0812df8c-1d92-41b6-9a23-10dacb237b07,PowerTransformer
_9af21301-3719-4ceb-99e6-0ce0a640ba72,voltageControl,1381476,04EPM T01 115\13.8,_5ebe711e-e8f5-4734-9eec-d6b0b6c649a3,PowerTransformer
_046056b1-c23b-40dc-98d9-58c3ca1dc690,voltageControl,1381482,04EPM T02 115\13.8,_5ebe711e-e8f5-4734-9eec-d6b0b6c649a3,PowerTransformer
_c861a833-f98a-4b64-bbc5-89a46e9a9508,voltageControl,1381729,04CRZ T01 115\34.5,_e84f5647-fc4e-4801-b9d6-2e4d66a86f1f,PowerTransformer
_72cbdb65-1e06-406b-a074-f3626633041b,voltageControl,1381915,04COD T01 115\13.8,_890175fb-5b06-43eb-9a2d-44c5746d8e41,PowerTransformer
_6a2aff8d-f3c5-462d-9a21-9ae2791ec398,voltageControl,1381921,04COD T02 115\13.8,_890175fb-5b06-43eb-9a2d-44c5746d8e41,PowerTransformer
_3a05660f-0f61-46d3-97ce-79be11a668e9,voltageControl,1382198,04CNT T01 115\13.8,_9dc21ff4-62a3-429f-ba4c-4df76c631991,PowerTransformer
_01ff77e8-e1d3-47a7-9199-bb036c0c4fc8,voltageControl,1382338,04CLA T01 115\13.8,_5ce954d2-6627-4d8a-b53f-a5e02038a080,PowerTransformer
_b5685098-fd10-43c2-b773-11d8b1f5d2fd,voltageControl,1382467,04CDP T01 115\13.8,_9fa1d80a-c22e-4b6f-82f4-7082254522c6,PowerTransformer
_9c97e015-afcd-46a1-a0b4-1e09ab220bc7,voltageControl,1382614,04CCI T01 115\13.8,_bfee5ed6-88a3-4725-a6eb-2390097f6d8b,PowerTransformer
_71b55dce-9d30-4d19-96eb-ac52db17e950,voltageControl,1382873,04CAJ T01 115\13.8,_beea4dbe-145e-4600-b2d6-776ec12a08f4,PowerTransformer
_664c1411-090b-4550-b2f4-caf0ef561517,voltageControl,1382879,04CAJ T02 115\13.8,_beea4dbe-145e-4600-b2d6-776ec12a08f4,PowerTransformer
_a38083f8-07a6-4e10-89ce-cdc2fc9df96f,voltageControl,1383125,04BND T01 115\13.8,_09489abc-e74c-4823-9b0f-0056eed6bf0a,PowerTransformer
_bcea8a19-6d0f-4a1b-a0c5-d4c83f1d3941,voltageControl,1383256,04AHO T01 115\34.5,_daec8666-f570-471b-b90e-105bd1d633a3,PowerTransformer
_fd6babd6-0014-4e98-85d9-5ee2e3dc6a4d,voltageControl,1383384,04AAM T01 115\34.5,_72bc19c0-f61e-47c8-aee9-c31533ba8ce9,PowerTransformer
_430686d1-7189-40b5-bde7-b19546d5481c,voltageControl,1383558,04VPI T01 115\13.8,_b81eaf4b-97a2-4fc5-8b04-fd7c4dcabda6,PowerTransformer
_b766d82f-b03e-42c3-989f-ce0f890acf57,voltageControl,1383564,04VPI T02 115\13.8,_b81eaf4b-97a2-4fc5-8b04-fd7c4dcabda6,PowerTransformer
_b2e460c5-91bf-4722-a42a-d36580643221,voltageControl,1383841,04VNO T01 115\13.8,_6c194fb3-19a3-4d96-ad61-9c2379da813d,PowerTransformer
_31f31db5-98ab-497e-8f30-d736f6cedfb5,voltageControl,1384006,04URE T01 115\34.5,_75c407c9-d71d-46aa-9b45-9577b52c775c,PowerTransformer
_3bf725fb-2b3f-4028-980f-0a2d2f5bf6b6,voltageControl,1384012,04URE T02 345\138,_75c407c9-d71d-46aa-9b45-9577b52c775c,PowerTransformer
_25643164-61b6-4644-972f-ae0dddd4947c,voltageControl,1384018,04URE T03 115\34.5,_75c407c9-d71d-46aa-9b45-9577b52c775c,PowerTransformer
_fe491344-4bce-4882-96e3-b1f76b1dccaa,voltageControl,1384260,04TST T01 115\13.8,_d9082eca-97eb-4c13-9518-8fef56f0a9bd,PowerTransformer
_b06e8a2b-14e5-458e-91c9-7ac54a3099f6,voltageControl,1384411,04TCG T01 115\13.8,_ae76ed9b-c490-41cb-bf31-45121c304442,PowerTransformer
_ae41eb8a-c66d-4e4e-b4e5-c90c6189791d,voltageControl,1384546,04SVV T01 115\13.8,_ca987a8a-e185-4aa4-b75d-6699fc318678,PowerTransformer
_86957db8-5062-43ce-9de7-448ac68dc304,voltageControl,1384674,04STI T01 115\13.8,_6e594a0e-2e3a-4709-bf8a-187b6ef6689b,PowerTransformer
_3b8e5d5c-155d-4187-939e-dc22e1e1f2d0,voltageControl,1384848,04SPP T01 115\13.8,_53285018-760a-4a7d-adfe-7da08b0d568a,PowerTransformer
_cbcd9151-d99a-4207-9532-c79f28eb4e42,voltageControl,1385005,04SNY T01 110\34.5,_5b852aa6-e226-4d6e-a298-f48ade1bb28a,PowerTransformer
_2e6d00e2-59a9-4061-9801-7da550c058a7,voltageControl,1385141,04SNC T01 115\13.8,_3398a85c-0610-4c7a-b170-a7232244152c,PowerTransformer
_7f05da61-593e-4586-85d6-1dd2c924f928,voltageControl,1385276,04SHO T01 115\13.8,_dd535ae6-d472-44ae-afd4-5d182542ea99,PowerTransformer
_7973caef-942c-4737-bc20-611f0c65dfc1,voltageControl,1385406,04SEL T01 115\13.8,_f95b8cf5-fd9f-4bac-9c66-15cc9a58d674,PowerTransformer
_832cd33f-7ca1-477e-af16-c6920e9f406d,voltageControl,1385567,04SCL T01 115\13.8,_e2dc6ec6-da71-478f-878a-83d149c8cb44,PowerTransformer
_9bd5151b-bdc2-488d-9fb1-9d72cdbeadb6,voltageControl,1385573,04SCL T02 115\13.8,_e2dc6ec6-da71-478f-878a-83d149c8cb44,PowerTransformer
_d3176f3c-52be-4647-8dc2-300f1a3a3279,voltageControl,1385816,04SBZ T01 115\13.8,_f789677f-a740-4663-ae55-9813abb1da79,PowerTransformer
_817d3df9-0c11-47a8-96c0-79598096944d,voltageControl,1385951,04SBU T01 115\13.8,_33aba7c5-f2a2-4bca-973e-403d93a00ef6,PowerTransformer
_8a797200-b930-437a-be61-65e410d4c7de,voltageControl,1386101,04SBT T01 115\13.8,_ea7edc8c-0c33-42de-9643-c79d5416d63f,PowerTransformer
_a3b30ca0-868e-446d-bde4-8c68b7ec057b,voltageControl,1386251,04SBS T01 115\13.8,_f420ddad-1b98-4902-b991-0ed5d8b683df,PowerTransformer
_0df7b9a9-038c-4eb1-b38d-50ed78673fb6,voltageControl,1386386,04SBO T01 115\13.8,_f5802ea2-d32f-4e89-b33c-95cb146313c6,PowerTransformer
_ff2ec6a4-9340-4fb7-8942-0a03d8c008c3,voltageControl,1386517,04SBN T01 115\13.8,_475b52fa-67c2-4559-9098-61ca8a1a716a,PowerTransformer
_e0f7e8fa-7906-431b-97c7-9b6bcbc7401b,voltageControl,1386648,04SBK T01 115\13.8,_d73b0fd4-ca34-427f-b6a7-100d77e5df3e,PowerTransformer
_3073071d-7d30-4310-b6ae-69c32707fc58,voltageControl,1386792,04SBI T01 115\13.8,_4fa5717b-3d1b-4309-8854-33aa2867c94f,PowerTransformer
_b3f8ab36-35a3-43f8-bde8-45db2f0ce734,voltageControl,1386930,04SBE T01 115\13.8,_e24750aa-0c31-492a-b3d5-c8cb1914eaf7,PowerTransformer
_d9f762a6-764f-4ed0-9981-eb4e4d4a107e,voltageControl,1387066,04SBD T01 115\13.8,_6a4f1177-0ae7-4178-b696-d7c8acf6cf14,PowerTransformer
_81d0619d-d1ec-4cdc-b489-45b1f442c42e,voltageControl,1387212,04SBC T01 115\13.8,_7ef615ea-32a2-4cbc-a71a-eee2c7df0b2d,PowerTransformer
_4cc871bb-57e2-430f-bc58-8ec2d14cd273,voltageControl,1387354,04RIS T01 115\13.8,_3aa0983f-1f7c-4a5e-aae6-d195a9e37255,PowerTransformer
_055b2011-a22b-47b3-bdb7-b28019789c4c,voltageControl,1387495,04RGU T01 115\13.8,_af102c94-4ff1-4d48-87f2-718e83c16314,PowerTransformer
_30695f38-7d0e-40f8-8a3d-7dcc015a4422,voltageControl,1387651,04QRG T01 115\13.8,_47c7fa49-315c-4990-a785-56badee4314b,PowerTransformer
_fa96342f-c9db-45e9-a3bf-588b11db241d,voltageControl,1387786,04PYE T01 115\13.8,_f6238512-1476-49f9-9579-95e6428b70c8,PowerTransformer
_de3ed8da-e4dc-461b-813b-4d2bed0e16e6,voltageControl,1387922,04PUE T01 115\13.8,_ede80f73-a5c9-4979-82dc-ea67fb8a7082,PowerTransformer
