"RatioVariation:
InternalId","RatioVariation:
ID","RatioVariation:
Name","RatioVariation:
TapPosition","RatioVariation:
Parent","RatioVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","RatioVariation:
RatioVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
1451307,_6250e45d-ae15-4174-b10f-9a4b639e5d85,RatioVar_16,16,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451308,_4212d1cb-cf29-4637-b5c3-a484d94945b7,RatioVar_17,17,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451309,_514b4027-91b1-4225-b7ce-46b93f8b7457,RatioVar_18,18,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451310,_baab6fd4-52ef-4e29-9c42-c30c5cb306d5,RatioVar_19,19,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451311,_9791d055-bda0-45a5-9416-a515db94a4a3,RatioVar_20,20,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451312,_496ab5e2-c5b1-42ec-944d-1c702c47b0a7,RatioVar_21,21,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451313,_959716a8-8e62-4001-9c71-e764d912c701,RatioVar_22,22,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451314,_15e7ee2d-0c20-40d8-97a3-6d5af5e50583,RatioVar_23,23,_d701f69c-e775-483d-8eef-51eeba588f16,RatioVariation,1451291,High Tap,_d701f69c-e775-483d-8eef-51eeba588f16,_94068c92-b82f-4bcb-9d8c-1471dabd9882,TapChanger
1451840,_05dcfe29-9561-4f20-8e7a-891a172f0f60,RatioVar_1,1,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451841,_9000b4cf-d115-4d0b-84a3-34db8e79a696,RatioVar_2,2,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451842,_f5841ca8-9931-4c95-84bc-11d868c4dd89,RatioVar_3,3,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451843,_9e503841-8dc0-47f2-96b7-d14794ed2cb6,RatioVar_4,4,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451844,_c5e8c6e0-abb7-47cc-9a5f-9d4494a20474,RatioVar_5,5,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451845,_9d5b7ef8-eab6-439d-bca5-a64481f23596,RatioVar_6,6,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451846,_7ac042b7-6e8a-47f9-b57c-acc894fdbb77,RatioVar_7,7,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451847,_1770ab39-b20e-468f-b8a2-6e6bb41f03bd,RatioVar_8,8,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451848,_35a61eeb-e529-4d57-8ecd-3fdacd9f93eb,RatioVar_9,9,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451849,_7b4944a2-99a3-4075-9b2a-43cdeef4239a,RatioVar_10,10,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451850,_0767dd62-a393-4098-a24e-8f2a5b66f816,RatioVar_11,11,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451851,_273d7f6d-def7-4f83-8ac4-239b8a4fdfe2,RatioVar_12,12,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451852,_0c3a67c7-b819-4ec9-acbf-265373adcfe8,RatioVar_13,13,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451853,_aabf1ab4-edfe-425a-9c48-2cd1e5295125,RatioVar_14,14,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451854,_9570fc76-8b9a-4d52-87b1-4aad96b89762,RatioVar_15,15,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451855,_25433248-b1af-4859-a070-e7581e0bbe3a,RatioVar_16,16,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451856,_13e58646-6ba4-427b-8169-b5c358c22e97,RatioVar_17,17,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451857,_4136abc3-989a-4e7b-8ee3-3490c9126463,RatioVar_18,18,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451858,_7a2e7c62-34d1-4a87-8bc9-11c1ec411e29,RatioVar_19,19,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451859,_273fdfea-ac25-40fb-8127-ba7a7b71ac47,RatioVar_20,20,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451860,_8639f831-47ab-402d-b030-eab3fe681d56,RatioVar_21,21,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451861,_09a0e753-21a3-4b44-b238-b24a6989f77f,RatioVar_22,22,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451862,_203c28d5-19a2-4fe7-844f-4ef4ae62d5b7,RatioVar_23,23,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451863,_a6b2d46f-4620-45f9-87a4-6abf9825a8a7,RatioVar_24,24,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451864,_35ac7331-d02f-4cfa-817f-4ac38b49b415,RatioVar_25,25,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451865,_cabe414f-38eb-40b3-a801-b6809159781b,RatioVar_26,26,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451866,_e23f56d4-5c6a-4892-8844-80436b333a5b,RatioVar_27,27,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451867,_bbcf746b-86bb-4eaa-b8a1-2c8dc0b47011,RatioVar_28,28,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451868,_aca82ae9-feb9-40e6-8a3e-98491e9c9060,RatioVar_29,29,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451869,_f9616cb6-680a-431f-997f-f866563ca14e,RatioVar_30,30,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451870,_88a238e9-8ca1-43c1-8f19-4bac3c28a22f,RatioVar_31,31,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451871,_0236e80a-6bee-461b-a89b-01f8f6e804ee,RatioVar_32,32,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1451872,_470ba336-8b54-4dbc-9527-547799a55f81,RatioVar_33,33,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,RatioVariation,1451839,High Tap,_2efba599-f9c8-47c3-baf8-6addc2dcd1a5,_65c2ab33-aec5-41fd-9fc1-215681891302,TapChanger
1452979,_21115119-2952-45e7-a69b-5932e01ba880,RatioVar_1,1,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452980,_c483a342-43e7-458a-9b29-32d9e89a4c81,RatioVar_2,2,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452981,_8d4bb810-640d-4ee5-be2b-031e91e78e36,RatioVar_3,3,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452982,_5674c0a7-addd-43f2-a892-4f567476a0a3,RatioVar_4,4,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452983,_d4d67863-07e4-4759-8647-bb9f4f56559d,RatioVar_5,5,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452984,_fb240986-931b-47a0-b5c3-d9f161b318e1,RatioVar_6,6,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452985,_72a192a4-f9e5-46fc-b801-b0d0e9989eb3,RatioVar_7,7,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452986,_91cb24cd-df92-40f7-b9bf-fa5fe3b4e30e,RatioVar_8,8,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452987,_e5a80e49-99db-45be-98f0-af1900540441,RatioVar_9,9,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452988,_02ad7aec-bb11-4fec-81b9-33d38abb2e12,RatioVar_10,10,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452989,_1757404b-a3f4-4389-997b-c85ce967fa04,RatioVar_11,11,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452990,_5d1374d6-4d6c-4e30-a93f-5c2f29287a4e,RatioVar_12,12,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452991,_0a6896de-2033-4e6a-8d44-ee20c81fdd24,RatioVar_13,13,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452992,_a08b8506-1e16-47ae-a3a9-5dbaa7d0e081,RatioVar_14,14,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452993,_a5ec3218-02c4-4974-9fdd-0d45cae7a3b2,RatioVar_15,15,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452994,_856c2900-9b5a-45f9-8a96-f9c02ad6ad3b,RatioVar_16,16,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452995,_f28c5347-93fd-4e94-bf57-8ca5c760aae6,RatioVar_17,17,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452996,_ac0c4de1-7c9b-479d-9e44-8bcba0a7feec,RatioVar_18,18,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452997,_420e3245-b4e6-485d-9a4d-5a9ef7099ebf,RatioVar_19,19,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452998,_f539a03d-f677-47dd-87fc-74231d12102c,RatioVar_20,20,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1452999,_6c3e3e11-8dea-4a3f-bd1d-966e894ae889,RatioVar_21,21,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1453000,_82e4d0ad-534b-488a-a4d4-1634bfcb6c9c,RatioVar_22,22,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1453001,_fab6837d-24dd-4c2c-bce3-6e11ca10ba59,RatioVar_23,23,_29ded4ce-a6af-4229-9c8c-ced974206fca,RatioVariation,1452978,High Tap,_29ded4ce-a6af-4229-9c8c-ced974206fca,_cca80803-bf71-498d-9ddb-9c8667680588,TapChanger
1453032,_2afb1e04-d64d-4295-89e9-71af2aa216aa,RatioVar_1,1,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453033,_791e0706-006f-4fe4-900d-6ca09df52b8e,RatioVar_2,2,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453034,_4fa5ad36-c70a-4e0a-b66c-d6d589ec0e66,RatioVar_3,3,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453035,_9f1d02e6-31f7-42bb-947d-cbbecab9506b,RatioVar_4,4,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453036,_04e4f085-16bc-4261-950a-89973f4a24c0,RatioVar_5,5,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453037,_8e0c8891-0266-4c10-8069-d7bf27a806a1,RatioVar_6,6,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453038,_af6a0ea4-7db1-452f-9ff5-37d8b05b43fd,RatioVar_7,7,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453039,_abd0da08-1daf-4501-9f0b-f89a2543edb9,RatioVar_8,8,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453040,_01e98e25-77b7-41fb-9ff1-ea0a8a25ba40,RatioVar_9,9,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453041,_ab5c95de-dbfb-4a8f-9ade-36a55e044b48,RatioVar_10,10,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453042,_03153846-0d9f-4450-aba4-fd4fa1096883,RatioVar_11,11,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453043,_3c5d57ba-8147-4e63-b884-dbb93a0f09c0,RatioVar_12,12,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453044,_181e7193-7062-4964-8430-a0aa9e7a212b,RatioVar_13,13,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453045,_d5166678-1739-4a9c-ae46-c1e16fb35a13,RatioVar_14,14,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453046,_206be6b8-4463-4e45-be98-8981f31bd37f,RatioVar_15,15,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453047,_b36d2746-25e2-4cd9-bcd1-8c51f7ee749e,RatioVar_16,16,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453048,_e7ad100e-cdc2-4867-bb4a-65d1a1a708ca,RatioVar_17,17,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453049,_fc917c87-c4fe-4e48-b39c-f4252d65f123,RatioVar_18,18,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453050,_dfb6d570-ed51-492d-835c-caadac2a5f11,RatioVar_19,19,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453051,_a8535cf4-1fd7-4c82-9a01-2f1c7e8b5cd5,RatioVar_20,20,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453052,_26d75f25-3d27-4075-b7d3-5bf030527d1f,RatioVar_21,21,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453053,_92f34244-8b6a-4a64-b3c4-020c8ee75c67,RatioVar_22,22,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1453054,_b462c6e4-299c-4ed0-8ace-cf07e54053a4,RatioVar_23,23,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,RatioVariation,1453031,High Tap,_0bb96ac8-1d26-40a0-a0c0-cbe6e06e5a77,_a110485d-023b-4906-8c99-4f4c01e36c67,TapChanger
1457590,_19ce828b-a35a-4e17-a3f8-f41c24d81583,RatioVar_1,1,_856b65da-fa86-4fd6-906a-1b8b79712f44,RatioVariation,1457589,High Tap,_856b65da-fa86-4fd6-906a-1b8b79712f44,_2ab734ad-ca66-49c6-87a6-f7544f7a8c10,TapChanger
1457591,_bb460481-56ae-46b6-b250-8845297e1752,RatioVar_2,2,_856b65da-fa86-4fd6-906a-1b8b79712f44,RatioVariation,1457589,High Tap,_856b65da-fa86-4fd6-906a-1b8b79712f44,_2ab734ad-ca66-49c6-87a6-f7544f7a8c10,TapChanger
1457592,_05f50fc7-75df-477e-a3e8-eeb03a3f182e,RatioVar_3,3,_856b65da-fa86-4fd6-906a-1b8b79712f44,RatioVariation,1457589,High Tap,_856b65da-fa86-4fd6-906a-1b8b79712f44,_2ab734ad-ca66-49c6-87a6-f7544f7a8c10,TapChanger
1457593,_ee1435e0-5c93-425a-ad9e-c430fb7b61ed,RatioVar_4,4,_856b65da-fa86-4fd6-906a-1b8b79712f44,RatioVariation,1457589,High Tap,_856b65da-fa86-4fd6-906a-1b8b79712f44,_2ab734ad-ca66-49c6-87a6-f7544f7a8c10,TapChanger
1457594,_d550f574-e24a-4933-a0c3-e43da19ee358,RatioVar_5,5,_856b65da-fa86-4fd6-906a-1b8b79712f44,RatioVariation,1457589,High Tap,_856b65da-fa86-4fd6-906a-1b8b79712f44,_2ab734ad-ca66-49c6-87a6-f7544f7a8c10,TapChanger
