"GeneratingUnit:
ID","GeneratingUnit:
Name","GeneratingUnit:
AGCFlag","GeneratingUnit:
MaximumDeratedMW","GeneratingUnit:
maxOperatingP","GeneratingUnit:
MinimumDeratedMW","GeneratingUnit:
minOperatingP","GeneratingUnit:
ratedNetMaxP","GeneratingUnit:
ratedNetMinP","GeneratingUnit:
InternalId","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_2ffc75c3-f21c-42f2-8f30-770c6cad3d4e,05TTR-U3 Unit,true,4,4,0,0,4,0,2431839,_4ea82954-5708-4c53-86db-981dbe423884,SolarGeneratingUnit
_52b94790-bc2a-4a3a-98b3-9040a8e8e67a,05TUA-U1 Unit,true,10,10,0,0,10,0,2431842,_44ff2c7d-f458-48d8-9e24-49d4f0685b9e,SolarGeneratingUnit
_e93bcea5-b339-4f5e-ac18-e34486a1a4f9,05TUB-U1 Unit,true,6,6,0,0,6,0,2431845,_226485fa-1a3d-471e-8278-6e227dd4a0c9,SolarGeneratingUnit
_98d49d21-fe39-4e65-a75c-b7428a74470b,05VHS-U1 Unit,true,150,150,0,0,150,0,2431848,_d875a31e-e9ad-484c-803d-3ac0abc19742,SolarGeneratingUnit
_e25a9c8c-f7ca-4140-918d-bee62b0b1a71,05VPD-U1 Unit,true,10,10,0,0,10,0,2431851,_56690c9e-3391-465a-b63f-722e9dbd2abf,SolarGeneratingUnit
_fe52831b-0a8e-4d19-953a-0c6b51b8a151,05VPI-U1 Unit,true,15,15,0,0,15,0,2431854,_fc10c990-d2a8-4f5c-9335-4f4e29258e5a,SolarGeneratingUnit
_fe8bb4c5-31b2-41bd-8145-9714ed4ca367,05VST-U1 Unit,true,139.59999999999999,139.59999999999999,0,0,139.59999999999999,0,2431858,_75849b89-8903-4bd6-9216-8ab5c85d6ac5,SolarGeneratingUnit
_e9b221f8-08f3-4529-a4a3-f52440ff1468,05VST-U2 Unit,true,135.40000000000001,135.40000000000001,0,0,135.40000000000001,0,2431859,_75849b89-8903-4bd6-9216-8ab5c85d6ac5,SolarGeneratingUnit
_dae29db1-2d50-41cb-a38c-31ffd2e25eab,05VSU-U1 Unit,true,102,102,0,0,102,0,2431865,_16a8a2ae-c6f9-4f23-8f54-6ac118830b19,SolarGeneratingUnit
_bccf34dc-0a57-4a10-a6a2-ba9c1bb3c7db,05VSU-U2 Unit,true,82,82,0,0,82,0,2431866,_16a8a2ae-c6f9-4f23-8f54-6ac118830b19,SolarGeneratingUnit
_3d79f9cb-195a-4fb6-9c6e-681a577101f0,05VSU-U3 Unit,true,82,82,0,0,82,0,2431867,_16a8a2ae-c6f9-4f23-8f54-6ac118830b19,SolarGeneratingUnit
_31bd7dc7-f191-4e9e-95e6-b824630e7a42,05VSU-U4 Unit,true,97,97,0,0,97,0,2431868,_16a8a2ae-c6f9-4f23-8f54-6ac118830b19,SolarGeneratingUnit
_332b36b3-93c9-4056-8e73-8853807168bb,07   PFC-PTA Unit,true,5,5,0.5,0.5,5,0.5,2448019,_6ab378be-d234-4a0a-9661-af5f1b8fab02,SolarGeneratingUnit
_e41ca407-9832-4ebc-80ab-d827cf5f3a9f,04AKS-U1 Unit,true,109,109,0,0,109,0,4000169,_dc909242-70bd-4f70-9a34-e326f3f1e542,SolarGeneratingUnit
_a2adc105-f611-42ea-bd6a-43ba5881d7dd,04ASV-U1 Unit,true,180,180,0,0,180,0,4000177,_2e983b08-8001-493c-bcb2-5e9193c7e151,SolarGeneratingUnit
_2c9aa27f-1da4-445e-a993-e8c505930419,04BPU-U1 Unit,true,99.200000000000003,99.200000000000003,0,0,99.200000000000003,0,4000185,_1a3fd010-6201-464a-a6b3-407b864d15e8,SolarGeneratingUnit
_c39e8752-2b51-47ce-b4d7-f5afc36949c2,04HFV-U1 Unit,true,115.5,115.5,0,0,115.5,0,4000193,_b4a640e8-93f4-4f0f-8fab-d4678703a823,SolarGeneratingUnit
_da7705e4-1099-4423-af31-863499808ab7,04MNL-U1 Unit,true,19.800000000000001,19.800000000000001,0,0,19.800000000000001,0,4000201,_0c03ebef-a544-4111-ab2f-f67cbbf04e64,SolarGeneratingUnit
_27169ff4-c967-444b-895c-e39887459926,04NSO-U1 Unit,true,232.65000000000001,232.65000000000001,0,0,232.65000000000001,0,4000209,_ce35dd11-7807-4a68-9dbb-1f36a604c592,SolarGeneratingUnit
_36082808-b509-47c3-999c-fab92913d76a,04ORJ-U1 Unit,true,115.5,115.5,0,0,115.5,0,4000217,_6d29dc67-ecae-4902-9596-f1c96a15d83b,SolarGeneratingUnit
_13980ab1-7967-4f99-8b28-abeaf5ac36f8,04PSU-U1 Unit,true,135,135,0,0,135,0,4000225,_525087c9-6f7b-4a44-a13f-542d0fb45f96,SolarGeneratingUnit
_6ef77d10-5406-444c-8afa-c3e8612ab99d,04TUD-U1 Unit,true,137.5,137.5,0,0,137.5,0,4000233,_e93d2185-b5a8-4f15-b1da-880404796486,SolarGeneratingUnit
_5c1ea852-4b29-4f50-a009-8ef1dd880f88,07BCSAST-U01 Unit,true,25,25,0,0,25,0,21294008,_f044119c-704c-4922-824f-7704580652b4,SolarGeneratingUnit
_b4e3306d-aaf0-4d39-b0b2-00b01ee70c87,07BCSASU-U01 Unit,true,30,30,0,0,30,0,21294876,_3ee946e7-9c2f-466e-a5d6-bc5ba9af63e5,SolarGeneratingUnit
_df843228-40f0-477a-ac84-35917a969f00,05BOR-PTA Unit,true,150,150,0,0,150,0,38165385,_860FC5E2-A8A1-4642-9C44-9037B132F536,SolarGeneratingUnit
_3fe6dcc6-17c8-4080-a19b-d164005c4f1a,05IVN-PTA Unit,true,23,23,0,0,23,0,38166844,_2EE65433-69EC-44E7-88DA-A0B02B2E1A72,SolarGeneratingUnit
_e2d2d05f-5a51-4e3e-a112-cc89a7464efa,05EOT-PTA Unit,true,64.349999999999994,64.349999999999994,0,0,64.349999999999994,0,38168373,_5288AB81-DB60-44BD-9735-8828E6EE07B4,SolarGeneratingUnit
_c2b1a57e-36e7-450a-a62d-aa38eac5a8be,05VCD-U1 Unit,true,21.449999999999999,21.449999999999999,0,0,21.449999999999999,0,38168374,_5288AB81-DB60-44BD-9735-8828E6EE07B4,SolarGeneratingUnit
_b479c592-6f31-48ce-9aa2-8412a022654b,05VCT-U1 Unit,true,21.449999999999999,21.449999999999999,0,0,21.449999999999999,0,38168375,_5288AB81-DB60-44BD-9735-8828E6EE07B4,SolarGeneratingUnit
_ba682151-57f9-433e-a3b5-fed8b08e571e,05VCU-U1 Unit,true,21.449999999999999,21.449999999999999,0,0,21.449999999999999,0,38168376,_5288AB81-DB60-44BD-9735-8828E6EE07B4,SolarGeneratingUnit
_9b3f7539-5e46-4546-a992-7c924324ba0e,03CVS-PTA Unit,true,222,222,0,0,222,0,38172907,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_04e2daea-67b2-43ed-a937-e8724c077730,03CVS-U1 Unit,true,20.48,20.48,0,0,20.48,0,38172908,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_6da025bb-6936-4f5c-80aa-0e931ef4fb8b,03CVS-U10 Unit,true,20.48,20.48,0,0,20.48,0,38172909,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_cd86a6d0-bf65-4b5e-a985-7666210c6813,03CVS-U11 Unit,true,20.48,20.48,0,0,20.48,0,38172910,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_190d9690-075c-42ea-b6cb-34f54a21db31,03CVS-U2 Unit,true,17.07,17.07,0,0,17.07,0,38172911,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_80cfeadc-1ab1-4719-b966-bf142e14dcb9,03CVS-U3 Unit,true,13.65,13.65,0,0,13.65,0,38172912,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_f795cb41-12bf-4807-9bb3-cfbbd1e83e31,03CVS-U4 Unit,true,20.48,20.48,0,0,20.48,0,38172913,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_da11c351-04a2-4896-a0f8-fc2af2bf0759,03CVS-U5 Unit,true,27.440000000000001,27.440000000000001,0,0,27.440000000000001,0,38172914,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_6fd3427a-1123-42ad-8ae7-4fa851e1f86f,03CVS-U6 Unit,true,20.48,20.48,0,0,20.48,0,38172915,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_ae08aebe-5eff-4692-93c0-7a6776f863b9,03CVS-U7 Unit,true,20.48,20.48,0,0,20.48,0,38172916,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_b9d78e86-c25d-4199-b314-979f72082138,03CVS-U8 Unit,true,20.48,20.48,0,0,20.48,0,38172917,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_e56707f5-6e55-4cb3-a3f9-1435bf425fbc,03CVS-U9 Unit,true,20.48,20.48,0,0,20.48,0,38172918,_7B467ECD-8E21-41B9-A316-600C99DBFDDE,SolarGeneratingUnit
_f9e120a4-a90b-4d8f-94cd-bff472d168e2,03HOU-PTA Unit,true,111.73999999999999,111.73999999999999,0,0,111.73999999999999,0,38177671,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_aa19a818-2beb-48c6-b491-6008a393d108,03HOU-U1 Unit,true,12.08,12.08,0,0,12.08,0,38177672,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_8f9f1d32-2d4f-4560-bb2c-be24ecd9689f,03HOU-U2 Unit,true,18.120000000000001,18.120000000000001,0,0,18.120000000000001,0,38177673,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_2c4e69f2-6afd-4541-ad50-9c93ed2aa74e,03HOU-U3 Unit,true,18.120000000000001,18.120000000000001,0,0,18.120000000000001,0,38177674,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_3271029b-ba63-4244-8bd4-243a47378b35,03HOU-U4 Unit,true,18.120000000000001,18.120000000000001,0,0,18.120000000000001,0,38177675,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_6e521b6b-cac2-4a48-87b0-15257dc21927,03HOU-U5 Unit,true,15.1,15.1,0,0,15.1,0,38177676,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_98f2a6ed-dc79-4038-8951-a29f4772675e,03HOU-U6 Unit,true,18.120000000000001,18.120000000000001,0,0,18.120000000000001,0,38177677,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_07b258af-5b87-493e-a397-82adb825c500,03HOU-U7 Unit,true,12.08,12.08,0,0,12.08,0,38177678,_997afd57-7cbe-4de3-9db9-a9aa7e235242,SolarGeneratingUnit
_65b045d8-1b54-48b9-845f-60846ea0e772,03PTR-PTA Unit,true,291.72000000000003,291.72000000000003,0,0,291.72000000000003,0,38183198,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_b6412561-67e6-4d29-b8d7-92af5107a4a1,03PTR-U1 Unit,true,23.760000000000002,23.760000000000002,0,0,23.760000000000002,0,38183199,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_a4679738-01b8-450a-bce1-8da835c21874,03PTR-U10 Unit,true,23.760000000000002,23.760000000000002,0,0,23.760000000000002,0,38183200,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_309ae035-a501-4fd2-b382-68c098a85917,03PTR-U11 Unit,true,30.690000000000001,30.690000000000001,0,0,30.690000000000001,0,38183201,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_2eb29372-73f0-459d-851d-234887e35f67,03PTR-U2 Unit,true,30.359999999999999,30.359999999999999,0,0,30.359999999999999,0,38183202,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_f228908c-6f0f-45b3-9d99-90dd4347ffaf,03PTR-U3 Unit,true,25.079999999999998,25.079999999999998,0,0,25.079999999999998,0,38183203,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_0cbfa527-6dab-41c0-bc93-d91c28a4fe48,03PTR-U4 Unit,true,25.079999999999998,25.079999999999998,0,0,25.079999999999998,0,38183204,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_ac602129-fa89-4173-9547-352c4efe4d73,03PTR-U5 Unit,true,30.359999999999999,30.359999999999999,0,0,30.359999999999999,0,38183205,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_dfbdb708-ee21-42b0-979f-d96bb880102c,03PTR-U6 Unit,true,23.760000000000002,23.760000000000002,0,0,23.760000000000002,0,38183206,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_e9175f7d-3fce-45bc-b96d-473910dd3eb9,03PTR-U7 Unit,true,24.09,24.09,0,0,24.09,0,38183207,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_a8c7478a-7e33-4ceb-90c2-d87afff12b58,03PTR-U8 Unit,true,23.760000000000002,23.760000000000002,0,0,23.760000000000002,0,38183208,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_99eb389a-a437-475b-b135-11032d4ee609,03PTR-U9 Unit,true,31.02,31.02,0,0,31.02,0,38183209,_61a5b7ed-21b0-4823-afe3-83011a50f3e3,SolarGeneratingUnit
_8a91b1ab-cbb9-4575-b125-68a72ec7f7b6,03CFO-PTA Unit,true,91.879999999999995,91.879999999999995,0,0,91.879999999999995,0,38186036,_7bde8823-b5f4-471c-a27d-fe135136ce71,SolarGeneratingUnit
_d244b85f-44a2-48ac-99de-4bda78c61dbd,03CFO-U1 Unit,true,18.375,18.375,0,0,18.375,0,38186037,_7bde8823-b5f4-471c-a27d-fe135136ce71,SolarGeneratingUnit
_46bf3ead-951a-4dca-8be3-f6db9919f992,03CFO-U2 Unit,true,18.375,18.375,0,0,18.375,0,38186038,_7bde8823-b5f4-471c-a27d-fe135136ce71,SolarGeneratingUnit
_a0c34cb7-eb0f-4867-9c65-6720891cd476,03CFO-U3 Unit,true,18.375,18.375,0,0,18.375,0,38186039,_7bde8823-b5f4-471c-a27d-fe135136ce71,SolarGeneratingUnit
_977c3915-2bcc-40fd-9632-a3ed12edef72,03CFO-U4 Unit,true,18.375,18.375,0,0,18.375,0,38186040,_7bde8823-b5f4-471c-a27d-fe135136ce71,SolarGeneratingUnit
_eacdd8f4-2639-461d-bfd5-7cc1bc9afe30,03CFO-U5 Unit,true,18.375,18.375,0,0,18.375,0,38186041,_7bde8823-b5f4-471c-a27d-fe135136ce71,SolarGeneratingUnit
_5c2a0a13-4983-4c5f-aa3c-4d2d11961de7,04DDS-U1 Unit,true,125,125,0,0,125,0,38189133,_B5032303-738A-4A6C-9B43-DDFE0FE051A1,SolarGeneratingUnit
_d7ca7e7e-5378-4642-ae8c-68e78500c321,03FOJ-PTA Unit,true,12.539999999999999,12.539999999999999,0,0,12.539999999999999,0,38284138,_2a1dd92f-fed2-44b9-b771-dd3625feb04f,SolarGeneratingUnit
_2d20b7c4-7b9a-4d3d-9bdb-d5756afea781,04MRS-U1 Unit,true,27.879999999999999,27.879999999999999,0,0,27.879999999999999,0,38310931,_c5f1337e-02bd-4f72-b495-93b6b82209b4,SolarGeneratingUnit
_BBE311F4-09F4-46BF-9D0A-747845DCE795,07BCSSOI-U01 Unit,true,23,23,0,0,23,0,38377670,_CCC8E66C-85DD-4DF7-8060-3389C831989A,SolarGeneratingUnit
_e5c110de-08a4-4aad-bd6e-bb33b5caee8c,06PLX-PTA Unit,true,29.800000000000001,29.800000000000001,0,0,29.800000000000001,0,38382454,_30a0d86d-8d1d-44d6-a975-2c982b991e50,SolarGeneratingUnit
_760df032-cebe-4662-9f4c-e90c94fc15d9,05LLU-PTA Unit,true,130,130,0,0,130,0,38390565,_115CEBBD-3E29-4B9B-BF89-D143D2BBC08F,SolarGeneratingUnit
_0d8d4570-5fe9-4dfc-9062-5bb791cc6dd6,03SGE-PTA Unit,true,30,30,0,0,30,0,38402048,_c6d92a85-d2ad-4eeb-955f-927b5ca6c0a6,SolarGeneratingUnit
_c093d3eb-980f-4cb9-b11c-84b154059736,03SGE-U1 Unit,false,10,10,0,0,10,0,38402049,_c6d92a85-d2ad-4eeb-955f-927b5ca6c0a6,SolarGeneratingUnit
_c783ad2f-b633-489d-bb25-6bcb92270324,03SGE-U2 Unit,false,10,10,0,0,10,0,38402050,_c6d92a85-d2ad-4eeb-955f-927b5ca6c0a6,SolarGeneratingUnit
_31cbe6a5-885b-42af-bd69-7c341619a0bc,03SGE-U3 Unit,false,10,10,0,0,10,0,38402051,_c6d92a85-d2ad-4eeb-955f-927b5ca6c0a6,SolarGeneratingUnit
_a6a53027-8b16-4564-9fc0-43c83b02f2fc,02NXL-PTA Unit,true,200,200,0,22,200,0,40149026,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_d714d2ae-9170-4f3f-9f43-3704c7a5a4f8,02NXL-U1 Unit,true,40,40,0,0,40,0,40149027,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_6993b5f1-cea8-46f0-bcc5-99fd56b024b3,02NXL-U2 Unit,true,35,35,0,0,35,0,40149028,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_0439c68f-de14-4ff5-9cc8-524daaff3a7f,02NXL-U3 Unit,true,20,20,0,0,20,0,40149029,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_4866498d-a55b-4c98-9b31-afdaf2311716,02NXL-U4 Unit,true,35,35,0,0,35,0,40149030,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_a14f03f2-41a8-4cc3-aa00-662519e37dfe,02NXL-U5 Unit,true,35,35,0,0,35,0,40149031,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_b2d1528e-6a31-48bf-91d7-73e4e304dbf8,02NXL-U6 Unit,true,35,35,0,0,35,0,40149032,_55C441B0-CE73-44C0-8436-E0766B321413,SolarGeneratingUnit
_534173d7-c48b-493d-beca-2430c0514aca,02TYH-PTA Unit,true,114.62,114.62,0,11,114.62,0,40149040,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_dbb58780-68dc-4644-a5d3-55b1c2a65276,02TYH-U1 Unit,true,15.630000000000001,15.630000000000001,0,0,15.630000000000001,0,40149041,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_5f961eb1-e064-424b-ba13-81c6759ff611,02TYH-U2 Unit,true,15.630000000000001,15.630000000000001,0,0,15.630000000000001,0,40149042,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_2e7e4e75-884e-43f5-ab2c-2a05dbab8794,02TYH-U3 Unit,true,20.84,20.84,0,0,20.84,0,40149043,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_c9a2c3d5-77db-49fa-a8ca-1703d6d3e15e,02TYH-U4 Unit,true,20.84,20.84,0,0,20.84,0,40149044,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_5e23a18a-990b-4ce7-be73-bf14f95428e1,02TYH-U5 Unit,true,20.84,20.84,0,0,20.84,0,40149045,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_212ae441-842f-48a0-96ab-624f170a6aa7,02TYH-U6 Unit,true,20.84,20.84,0,0,20.84,0,40149046,_6FF734B3-2BC4-4BD7-AC98-E6BCEFF0F09A,SolarGeneratingUnit
_647d4410-6718-456b-aaf1-1fc3f08ca233,02CUY-PTA Unit,true,200,200,0,0,200,0,40152108,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_7a12821f-6f4b-41b7-9472-8600dc75c9d7,02CUY-U1 Unit,true,16.66,16.66,0,0,16.66,0,40152109,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_0b3ad511-e8f7-481d-bc7f-912efc54800f,02CUY-U10 Unit,true,16.66,16.66,0,0,16.66,0,40152110,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_21e46cd0-0406-4e11-a229-c03fd22fd1b1,02CUY-U11 Unit,true,16.66,16.66,0,0,16.66,0,40152111,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_e82d5d41-9208-4ee0-8480-64bd8cba9258,02CUY-U12 Unit,true,16.66,16.66,0,0,16.66,0,40152112,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_b519651a-ee99-4721-93d7-f1421d386b7f,02CUY-U2 Unit,true,16.66,16.66,0,0,16.66,0,40152113,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_fcc8008c-9e10-4448-b72e-cfa99ac9f36d,02CUY-U3 Unit,true,16.66,16.66,0,0,16.66,0,40152114,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_e0185955-06cc-4def-aff2-53cc9b337e79,02CUY-U4 Unit,true,16.66,16.66,0,0,16.66,0,40152115,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_bde9ba36-a28b-4ade-ab2c-403402d47b0a,02CUY-U5 Unit,true,16.66,16.66,0,0,16.66,0,40152116,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_abd41eae-ac87-437b-808f-bd4b0ac81cdf,02CUY-U6 Unit,true,16.66,16.66,0,0,16.66,0,40152117,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_58da8184-3325-41a1-9cca-085784e7f091,02CUY-U7 Unit,true,16.66,16.66,0,0,16.66,0,40152118,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_7480bd07-68df-4ff0-a4f9-ca3e73aa0a45,02CUY-U8 Unit,true,16.66,16.66,0,0,16.66,0,40152119,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_e02a2544-43bd-4108-80c8-66ae687491ba,02CUY-U9 Unit,true,16.66,16.66,0,0,16.66,0,40152120,_13EE238C-0DF9-4096-9DA9-B211F20BF9FB,SolarGeneratingUnit
_5C818953-9E5C-4FBD-81A7-85CFEB6C5E9A,05XEO-PTA Unit,true,80,80,0,0,80,0,40166809,_C150BC01-8A25-448D-925F-15EE7AE20275,SolarGeneratingUnit
_e9a8dd5f-566f-4814-b03b-16a2e5136354,05HSD-PTA Unit,true,100,100,0,0,100,0,40476192,_191aa92b-b74f-4d13-ac02-333058a9f64a,SolarGeneratingUnit
_AAD7AB15-5CBD-4CCC-944F-58AD6BD13188,07BCSTOB-U01 Unit,true,35,35,0,0,35,0,42449000,_544FFF8D-1136-414A-9725-8A6A8211DA23,SolarGeneratingUnit
_59C5A1B0-A357-4B1A-A933-A7B0CA92B4E2,07   RUS-U01 Unit,true,41,41,0,0,41,0,44091186,_8272FA6D-36F7-4250-9EE7-E0C4DFD76AD9,SolarGeneratingUnit
_18B8675A-A2F8-4018-AFF6-FB88967BA1D7,05VSU-PTA Unit,true,382.10000000000002,382.10000000000002,0,0,382.10000000000002,0,45061394,_16a8a2ae-c6f9-4f23-8f54-6ac118830b19,SolarGeneratingUnit
_7779E807-A94F-4A4D-ABD2-3A38AA85271E,05VST-PTA Unit,true,289.5,289.5,0,0,289.5,0,45118362,_75849b89-8903-4bd6-9216-8ab5c85d6ac5,SolarGeneratingUnit
_FE7CD028-0A21-483C-8990-F5632E08FDD0,08PMN-PTA Unit,true,300,300,0,0,300,0,45458694,_873B2EC9-59FF-461B-AEAC-D339C99DD372,SolarGeneratingUnit
_CF3365C0-1696-4698-A22C-5C49B30C7AE1,04PAB-PTA Unit,true,132,132,0,0,132,0,45564515,_4DEB4888-01D0-4877-BDB7-43ACD41A6707,SolarGeneratingUnit
_B0258B9C-F6AF-4DDB-B1B6-9F85E42D688F,07   CRV-U01 1AA Unit,false,,1120,,0,1120,0,47264073,_b199f0d6-15c7-4649-8b1a-b6bbdba3ecf8,SolarGeneratingUnit
_537D412A-670A-4BCE-91B2-1C43C0E320FF,07   RBF-U01 1AA Unit,false,,1120,,0,1120,0,47264160,_2034c7a5-59d4-4176-9947-1a83817b27a1,SolarGeneratingUnit
_6FE3D2CC-981E-4040-8E6B-C090A362CB90,07   CRV-U02 2AA Unit,false,,1120,,0,1120,0,47274316,_b199f0d6-15c7-4649-8b1a-b6bbdba3ecf8,SolarGeneratingUnit
_464CA574-746D-4050-96B4-8722F16EC111,07   RBF-U02 2AA Unit,false,,1120,,0,1120,0,47280335,_2034c7a5-59d4-4176-9947-1a83817b27a1,SolarGeneratingUnit
_17a48c26-3f34-4972-b6a7-3a6328d4e69b,04FPP-U1 Unit,true,142.66,142.66,0,0,142.66,0,48464119,_7f0305bb-86b5-4197-9327-ff417cabbe0f,SolarGeneratingUnit
_896206f8-6437-4503-955c-22ceaaa12861,04TSF-U1 Unit,true,101.22,101.22,0,0,101.22,0,48993131,_365b5c1a-938a-4165-8565-a389f372cbbf,SolarGeneratingUnit
_219FBCE2-1147-4399-8A24-093ABE458EC6,07   RBF-U03 Unit,false,,0,,0,450,0,51020092,_2034c7a5-59d4-4176-9947-1a83817b27a1,SolarGeneratingUnit
_9F35950B-AD9D-414E-B98F-F9A08C7F4098,03NVT-CEV Unit,true,0,1,-1,-1,1,-2,51054940,_F2E35201-1F07-41C2-9270-57209F1BE0BF,SolarGeneratingUnit
_F7173529-2364-4389-9738-BD045A96990A,03ATN-CEV Unit,true,0,1,-1,-1,1,-2,51064031,_4339C757-17D5-4806-A443-AF929B39BDAA,SolarGeneratingUnit
_FA1031A0-53C1-4496-A9F8-0E48E2AC1070,01CAB-U1 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51189141,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
_65E89E22-E228-4E0C-8ADE-D2C2585A0BE0,01CAB-U2 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51197229,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
_0F422CB8-EE32-4023-A588-4F994709AD08,01CAB-U3 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51198325,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
_3FA0B60C-CA46-4280-A29F-E272B1083C70,01CAB-U4 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51198462,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
_5E3B1F2A-DC07-407A-8675-CF231095930E,01CAB-U5 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51199138,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
_5CD5DFBE-5AD7-49D5-B5B3-105672233D70,01CAB-U6 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51199358,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
_996C17C1-87A4-402C-9A88-1FBB7CDD8C5D,01CAB-U7 Unit,true,1.5600000000000001,1.5600000000000001,0,0,1.5600000000000001,0,51199458,_E58F57B4-821C-4AA7-A840-67057A2EEAE2,SolarGeneratingUnit
