ID,Path,Name,NAFlag,InternalId,Parent,ObjectType
_ec48eb2f-3aaa-4afc-8920-0712765dfa93,Network/Companies/SIN/02ORI/02SURVIP/115/02SURVIP BD  115   c_,02SURVIP BD  115   c_,true,1156860,_64225546-5dca-4af4-a236-5e91b99bf0e2,BusbarSection
_2af3318e-41a2-425e-989a-c96f8dc11d7a,Network/Companies/SIN/02ORI/02SURVIP/115/02SURVIP BD  115   e_,02SURVIP BD  115   e_,true,1156862,_64225546-5dca-4af4-a236-5e91b99bf0e2,BusbarSection
_0db60592-18d7-478b-a231-f7332596e170,Network/Companies/SIN/02ORI/02SURVIP/115/02SURVIP BD  115   f_,02SURVIP BD  115   f_,true,1156864,_64225546-5dca-4af4-a236-5e91b99bf0e2,BusbarSection
_cfa22f22-2c21-4597-ab63-7687beae259f,Network/Companies/SIN/02ORI/02SURVIP/115/02SURVIP BD  115   g_,02SURVIP BD  115   g_,true,1156866,_64225546-5dca-4af4-a236-5e91b99bf0e2,BusbarSection
_2b013d4a-45b3-4719-9fe2-10756477ff34,Network/Companies/SIN/02ORI/02SURVIP/13.8/02SURVIP B1  13.8  A,02SURVIP B1  13.8  A,true,1156943,_b54112cc-f128-453d-8234-191b1834812a,BusbarSection
_62639427-e8e5-4789-9a9c-11b455d743d2,Network/Companies/SIN/02ORI/02SURVIP/34.5/02SURVIP B1  34.5  A,02SURVIP B1  34.5  A,true,1156958,_87ed7161-4930-4e12-b92d-ecfd6e216ef7,BusbarSection
_db532466-ef19-4316-b098-fc56adb2ac3f,Network/Companies/SIN/02ORI/02SURVIU/115/02SURVIU B1  115   A,02SURVIU B1  115   A,true,1157251,_e13ef710-49c0-4fa4-b418-41f6346e35e0,BusbarSection
_54a244c5-75b0-4a90-a2a5-8ab847b503d0,Network/Companies/SIN/02ORI/02SURVIU/13.8/02SURVIU B1  13.8  A,02SURVIU B1  13.8  A,true,1157314,_601014c1-d5fb-4298-9e2d-92228afa3511,BusbarSection
_fb458cd1-66a4-47cc-b038-2392c1fc808d,Network/Companies/SIN/02ORI/02SURVIU/13.8/02SURVIU B2  13.8  B,02SURVIU B2  13.8  B,true,1157316,_601014c1-d5fb-4298-9e2d-92228afa3511,BusbarSection
_25a07862-f489-4bf0-a734-8916acfc3d0d,Network/Companies/SIN/02ORI/02SURZOP/115/02SURZOP B1  115   A,02SURZOP B1  115   A,true,1157598,_866107db-4b57-4d66-8c69-1dd8d471514d,BusbarSection
_abdf407d-4965-472d-b88c-7a186f533d55,Network/Companies/SIN/02ORI/02SURZOP/34.5/02SURZOP B1  34.5  A,02SURZOP B1  34.5  A,true,1157659,_70d3c337-966e-43c7-8ad2-5290b8eedfdd,BusbarSection
_9308d217-f842-48fb-b838-df331b30c3db,Network/Companies/SIN/02ORI/02SURZPD/115/02SURZPD B1  115   A,02SURZPD B1  115   A,true,1157822,_dabd833d-c6d4-4860-af32-f2f7f8bbd64e,BusbarSection
_65cea512-86b1-4ad1-919f-1a56fe246976,Network/Companies/SIN/02ORI/02SURZPD/13.8/02SURZPD B1  13.8  A,02SURZPD B1  13.8  A,true,1157856,_6383bdd0-45a0-4b44-a454-87a441f3d90f,BusbarSection
_beb58ead-4d29-43bd-86e0-06d92a8e7808,Network/Companies/SIN/02ORI/02SURZPD/34.5/02SURZPD B1  34.5  A,02SURZPD B1  34.5  A,true,1157880,_f7c958de-d34e-4cf5-9070-c3b4a99f663d,BusbarSection
_509c2a4a-7ac9-4809-8d75-a08aef1e33a9,Network/Companies/SIN/02ORI/02VERABL/115/02VERABL B1  115   A,02VERABL B1  115   A,true,1158146,_539b0a66-052e-4982-a680-d6c7eed6f1a3,BusbarSection
_9864a2f7-0960-4651-8f07-725c1e0b0965,Network/Companies/SIN/02ORI/02VERABL/13.8/02VERABL B1  13.8  A,02VERABL B1  13.8  A,true,1158166,_754d4a07-6666-445b-aaf0-26a3ff73e1c7,BusbarSection
_3056a6a9-9e5b-4274-bb82-a651ff611eb4,Network/Companies/SIN/02ORI/02VERACJ/115/02VERACJ B1  115   A,02VERACJ B1  115   A,true,1158299,_ebada30f-3816-4324-a219-7945507a3ad3,BusbarSection
_2e1d050e-7cf9-4a9c-96ba-78d41dddcb32,Network/Companies/SIN/02ORI/02VERACJ/13.8/02VERACJ B1  13.8  A,02VERACJ B1  13.8  A,true,1158312,_f1c49eee-8c37-461e-9eb1-bd9ff9324168,BusbarSection
_a14434e9-f3c9-41ab-a0ba-0456b78be5f0,Network/Companies/SIN/02ORI/02VERAMN/115/02VERAMN B1  115   A,02VERAMN B1  115   A,true,1158451,_2fbc225c-15b4-490e-a1be-2e7c8fe900c9,BusbarSection
_98dd6971-6c3a-432c-8611-f509ce578e33,Network/Companies/SIN/02ORI/02VERAMN/13.8/02VERAMN B1  13.8  A,02VERAMN B1  13.8  A,true,1158470,_66259029-937f-44db-a241-b1170c71b01c,BusbarSection
_93896366-8167-4e16-92de-ec291bc4335e,Network/Companies/SIN/02ORI/02VERAOC/115/02VERAOC B1  115   A,02VERAOC B1  115   A,true,1158606,_b4d70ca7-1984-40bd-87d0-df96431ec8f9,BusbarSection
_560d877f-30b5-4f64-8bae-08875908251d,Network/Companies/SIN/02ORI/02VERAOC/13.8/02VERAOC B1  13.8  A,02VERAOC B1  13.8  A,true,1158628,_ac404861-868d-41c3-8a2d-4ba24756fd25,BusbarSection
_7bc77394-4d15-4477-9746-71113e09f0cc,Network/Companies/SIN/02ORI/02VERARU/115/02VERARU B1  115   A,02VERARU B1  115   A,true,1158780,_c5f8d8c3-a53b-498c-8987-dd80afbc7539,BusbarSection
_fc59f53f-5880-4afc-883b-9ac0d4702865,Network/Companies/SIN/02ORI/02VERARU/13.8/02VERARU B1  13.8  A,02VERARU B1  13.8  A,true,1158821,_cbcff42a-65ac-4dd7-af5f-97af743e7bec,BusbarSection
_2717b891-0761-40f2-8b0d-bd265e728632,Network/Companies/SIN/02ORI/02VERATD/115/02VERATD B1  115   A,02VERATD B1  115   A,true,1158989,_bc86cbdb-26ef-477b-be10-4d5331d4477e,BusbarSection
_c56ab92d-b1d3-47f6-a5ad-436ad694e403,Network/Companies/SIN/02ORI/02VERATD/115/02VERATD BT  115   B,02VERATD BT  115   B,true,1158991,_bc86cbdb-26ef-477b-be10-4d5331d4477e,BusbarSection
_8ccc2df6-90da-4a09-8959-65d6ecbe0f7e,Network/Companies/SIN/02ORI/02VERATD/230/02VERATD B1  230   A,02VERATD B1  230   A,true,1159131,_3e2b7e3c-49a5-46c8-a76f-e10f3c2da450,BusbarSection
_b5ee27f5-b427-4175-84b7-13bd923f2df2,Network/Companies/SIN/02ORI/02VERATD/230/02VERATD B2  230   B,02VERATD B2  230   B,true,1159133,_3e2b7e3c-49a5-46c8-a76f-e10f3c2da450,BusbarSection
_ff1f813c-31d0-45b0-84d5-e4d5f5e07762,Network/Companies/SIN/02ORI/02VERATD/230/02VERATD BT  230   C,02VERATD BT  230   C,true,1159135,_3e2b7e3c-49a5-46c8-a76f-e10f3c2da450,BusbarSection
_43cb49e7-394e-4005-84b8-9dea4cc530ac,Network/Companies/SIN/02ORI/02VERAVD/115/02VERAVD B1  115   A,02VERAVD B1  115   A,true,1159331,_f0b4c8d5-b2fa-4973-9401-1bae43a340cc,BusbarSection
_4418bd75-67ef-42c6-a117-dfe3fbb758f7,Network/Companies/SIN/02ORI/02VERAVD/13.8/02VERAVD B1  13.8  A,02VERAVD B1  13.8  A,true,1159374,_c93f1897-9232-4ff5-b637-d9138bc59d3f,BusbarSection
_8a070c07-aeb7-4ccc-9201-db10a8446557,Network/Companies/SIN/02ORI/02VERBDR/115/02VERBDR B1  115   A,02VERBDR B1  115   A,true,1159542,_5beb5230-67bb-4943-a2f7-5b108c9c11dc,BusbarSection
_27375284-8d49-43b1-bf7d-af3662ef1691,Network/Companies/SIN/02ORI/02VERBDR/115/02VERBDR BT  115   B,02VERBDR BT  115   B,true,1159544,_5beb5230-67bb-4943-a2f7-5b108c9c11dc,BusbarSection
_9a7d2b48-a7a1-4000-bfc8-c4e99d8898d5,Network/Companies/SIN/02ORI/02VERBDR/13.8/02VERBDR B1  13.8  A,02VERBDR B1  13.8  A,true,1159620,_8749798e-3857-4ba7-9c18-02ab763e9989,BusbarSection
_350268dc-1a51-46c2-8de2-2ae2a00298f4,Network/Companies/SIN/02ORI/02VERBDR/13.8/02VERBDR B2  13.8  B,02VERBDR B2  13.8  B,true,1159622,_8749798e-3857-4ba7-9c18-02ab763e9989,BusbarSection
_0a33a0e6-927e-4e24-9768-96f8421c768e,Network/Companies/SIN/02ORI/02VERBJU/115/02VERBJU B1  115   A,02VERBJU B1  115   A,true,1159915,_98a8e77e-0f81-45e7-97a8-a2ad0a6e9edd,BusbarSection
_a087492f-de2e-4682-8308-3a2c2e175fbb,Network/Companies/SIN/02ORI/02VERBJU/115/02VERBJU B1  115   B,02VERBJU B1  115   B,true,1159917,_98a8e77e-0f81-45e7-97a8-a2ad0a6e9edd,BusbarSection
_bbaf2a77-e3a9-4ba3-b19a-b8052d888c0e,Network/Companies/SIN/02ORI/02VERBJU/115/02VERBJU B1  115   C,02VERBJU B1  115   C,true,1159919,_98a8e77e-0f81-45e7-97a8-a2ad0a6e9edd,BusbarSection
_4f0c5d2f-612d-4cd8-b27a-db46d1f1c7f3,Network/Companies/SIN/02ORI/02VERBJU/115/02VERBJU BD  115   r_,02VERBJU BD  115   r_,true,1159921,_98a8e77e-0f81-45e7-97a8-a2ad0a6e9edd,BusbarSection
_a98f9a9d-3fdc-42a9-b6ad-debca62a588b,Network/Companies/SIN/02ORI/02VERBPP/115/02VERBPP B1  115   A,02VERBPP B1  115   A,true,1160041,_c87ce10c-3169-4d7f-bd11-2458141e0376,BusbarSection
_b3d1cf71-dbaa-4003-8aeb-69ebca51a9d3,Network/Companies/SIN/02ORI/02VERBPP/13.8/02VERBPP B1  13.8  A,02VERBPP B1  13.8  A,true,1160073,_5c53ce87-9957-4792-9a97-7c73dbc2aa09,BusbarSection
_340fb4c1-9c3c-4098-a6c4-718143498fd2,Network/Companies/SIN/02ORI/02VERBPP/13.8/02VERBPP BD  13.8  3,02VERBPP BD  13.8  3,true,1160075,_5c53ce87-9957-4792-9a97-7c73dbc2aa09,BusbarSection
_8905d4bd-1873-471b-be5f-589a7c471985,Network/Companies/SIN/02ORI/02VERBRS/115/02VERBRS B1  115   A,02VERBRS B1  115   A,true,1160265,_e558e775-2eae-490c-9430-a9ebb6ade4d1,BusbarSection
_55625f1a-989a-47bc-8cad-4078737b0b6a,Network/Companies/SIN/02ORI/02VERBRS/115/02VERBRS B2  115   B,02VERBRS B2  115   B,true,1160267,_e558e775-2eae-490c-9430-a9ebb6ade4d1,BusbarSection
_da39d26a-ac95-4823-8350-cdd302f7bbd5,Network/Companies/SIN/02ORI/02VERBRS/13.8/02VERBRS B1  13.8  A,02VERBRS B1  13.8  A,true,1160362,_865e0dfc-109a-4aa5-a46e-c44c065e6517,BusbarSection
_75279527-b2e4-4a33-8d11-6c2546141fd5,Network/Companies/SIN/02ORI/02VERBRS/13.8/02VERBRS B2  13.8  B,02VERBRS B2  13.8  B,true,1160364,_865e0dfc-109a-4aa5-a46e-c44c065e6517,BusbarSection
_ee52efbc-c82e-4475-8e27-8c4e078e9aa2,Network/Companies/SIN/02ORI/02VERCAC/115/02VERCAC B1  115   A,02VERCAC B1  115   A,true,1160679,_069f8ca7-9412-4400-b169-90b66d8a08c6,BusbarSection
_98af5f2f-9b98-4ad1-bf17-1eca3daf41cc,Network/Companies/SIN/02ORI/02VERCAC/115/02VERCAC BT  115   B,02VERCAC BT  115   B,true,1160681,_069f8ca7-9412-4400-b169-90b66d8a08c6,BusbarSection
_68412394-4783-4739-bbc6-911b916292ca,Network/Companies/SIN/02ORI/02VERCAC/13.8/02VERCAC B1  13.8  A,02VERCAC B1  13.8  A,true,1160775,_5f617cf7-9707-4887-832c-53119ae24fc4,BusbarSection
_5b790876-cd89-47f6-83d3-417f8218fc76,Network/Companies/SIN/02ORI/02VERCAC/13.8/02VERCAC B2  13.8  B,02VERCAC B2  13.8  B,true,1160777,_5f617cf7-9707-4887-832c-53119ae24fc4,BusbarSection
_4303f90d-f8c4-43fa-8ac4-3b0950399710,Network/Companies/SIN/02ORI/02VERCAE/115/02VERCAE B1  115   A,02VERCAE B1  115   A,true,1161087,_a158c04c-6572-494c-b979-54ad5dac5e03,BusbarSection
_595dc7f0-8406-45b5-a56d-70914b7dd61c,Network/Companies/SIN/02ORI/02VERCAE/13.8/02VERCAE B1  13.8  A,02VERCAE B1  13.8  A,true,1161148,_b35d4c27-f7bd-4672-bbb5-9c5872caddfc,BusbarSection
_ed766bbf-62f3-4c3e-9815-c23cc7151711,Network/Companies/SIN/02ORI/02VERCAE/13.8/02VERCAE B2  13.8  B,02VERCAE B2  13.8  B,true,1161150,_b35d4c27-f7bd-4672-bbb5-9c5872caddfc,BusbarSection
_2ecbe7fc-cab1-451e-b531-6a20398aaf83,Network/Companies/SIN/02ORI/02VERCBS/115/02VERCBS B1  115   A,02VERCBS B1  115   A,true,1161462,_1e827e00-a3e1-4fd6-93c6-ba2543cf753a,BusbarSection
_918107f4-33ca-42ed-8c34-2bc198b9d2b9,Network/Companies/SIN/02ORI/02VERCBS/13.8/02VERCBS B1  13.8  A,02VERCBS B1  13.8  A,true,1161532,_075ca56d-a223-4ed4-b74c-dbfe7b245b90,BusbarSection
_84acb7b3-72ed-43df-adb7-78073b88f130,Network/Companies/SIN/02ORI/02VERCBS/13.8/02VERCBS B2  13.8  B,02VERCBS B2  13.8  B,true,1161534,_075ca56d-a223-4ed4-b74c-dbfe7b245b90,BusbarSection
_79456bc2-c6fa-4e63-a3a5-4877f4ab8352,Network/Companies/SIN/02ORI/02VERCEO/115/02VERCEO B1  115   A,02VERCEO B1  115   A,true,1161847,_54ee1d76-5294-4a3f-9c84-be1e1ac28813,BusbarSection
_c26010b3-35b2-4f3b-8676-374c12e80407,Network/Companies/SIN/02ORI/02VERCEO/13.8/02VERCEO B1  13.8  A,02VERCEO B1  13.8  A,true,1161907,_49779bbd-2a54-4840-9847-67d338bdf146,BusbarSection
_fea88f97-33be-4bb3-b4e3-77ea4b7de0c6,Network/Companies/SIN/02ORI/02VERCEO/13.8/02VERCEO B2  13.8  B,02VERCEO B2  13.8  B,true,1161909,_49779bbd-2a54-4840-9847-67d338bdf146,BusbarSection
_790d5132-f27d-4878-8c8b-57c8f1f6eddc,Network/Companies/SIN/02ORI/02VERCIG/115/02VERCIG B1  115   A,02VERCIG B1  115   A,true,1162227,_61d19978-bc33-4854-8a60-52674410dba3,BusbarSection
_5aef56e8-12d8-459c-abe2-b4d69d102d55,Network/Companies/SIN/02ORI/02VERCIG/115/02VERCIG B2  115   B,02VERCIG B2  115   B,true,1162229,_61d19978-bc33-4854-8a60-52674410dba3,BusbarSection
_e306cc9a-5dd3-40b9-b23f-5fc1003280a5,Network/Companies/SIN/02ORI/02VERCIG/230/02VERCIG B1  230   A,02VERCIG B1  230   A,true,1162344,_19d1bdd3-22fb-4b47-a361-a02b17e2cb3a,BusbarSection
_fd1ca3c6-a5f1-4d56-a368-f601c44de5ea,Network/Companies/SIN/02ORI/02VERCIG/230/02VERCIG B2  230   B,02VERCIG B2  230   B,true,1162346,_19d1bdd3-22fb-4b47-a361-a02b17e2cb3a,BusbarSection
_b407d840-e104-4fd5-8761-5e66cc32edf5,Network/Companies/SIN/02ORI/02VERCMA/115/02VERCMA B1  115   A,02VERCMA B1  115   A,true,1162478,_9308583b-d276-4673-af1e-bcffb69208bf,BusbarSection
_653026ac-4290-4dfc-88a5-cf00c9cca841,Network/Companies/SIN/02ORI/02VERCMA/6.6/02VERCMA B1  6.6   A,02VERCMA B1  6.6   A,true,1162515,_17b7a9dc-facd-44a8-91ff-0dd148fdeb2e,BusbarSection
_45cb6b63-10c0-4d31-b96d-c200ae9fb8e8,Network/Companies/SIN/02ORI/02VERCMT/115/02VERCMT B1  115   A,02VERCMT B1  115   A,true,1162690,_078f5e83-e0f5-4286-b5a4-33baffd78204,BusbarSection
_5de4a495-246f-452e-8ae3-afb010a5bd1d,Network/Companies/SIN/02ORI/02VERCMT/14.2/02VERCMT B1  14.2  A,02VERCMT B1  14.2  A,true,1162750,_42437535-d562-41ee-bd58-c0e605c2ac4c,BusbarSection
_45f0dfc1-8842-46be-ac00-a31f66e8eb04,Network/Companies/SIN/02ORI/02VERCMT/14.2/02VERCMT B2  14.2  B,02VERCMT B2  14.2  B,true,1162752,_42437535-d562-41ee-bd58-c0e605c2ac4c,BusbarSection
_fe05f8a3-7fbc-465d-9cc6-e1548f1c04bd,Network/Companies/SIN/02ORI/02VERCNJ/115/02VERCNJ B1  115   A,02VERCNJ B1  115   A,true,1163030,_c69d2e90-7eac-44ff-89fa-0265786b696d,BusbarSection
_7bf502b2-8c1f-46c3-8e71-cdb3c82cdff5,Network/Companies/SIN/02ORI/02VERCNJ/115/02VERCNJ BT  115   B,02VERCNJ BT  115   B,true,1163032,_c69d2e90-7eac-44ff-89fa-0265786b696d,BusbarSection
_14a322cc-f99e-4c40-ab17-a01e44a4cfd5,Network/Companies/SIN/02ORI/02VERCNJ/13.8/02VERCNJ B1  13.8  A,02VERCNJ B1  13.8  A,true,1163096,_bd993c0d-131d-447f-ba27-fed4471284c7,BusbarSection
_f8ea73ee-69d3-4442-94a9-d79d6909d8f9,Network/Companies/SIN/02ORI/02VERCOP/115/02VERCOP B1  115   A,02VERCOP B1  115   A,true,1163254,_3b53b6aa-36be-42fb-829f-0e83de899e00,BusbarSection
_8c31c9b8-437f-4b14-a7ef-6d52188b5116,Network/Companies/SIN/02ORI/02VERCOP/115/02VERCOP BT  115   B,02VERCOP BT  115   B,true,1163256,_3b53b6aa-36be-42fb-829f-0e83de899e00,BusbarSection
_ea63f63d-8caa-4f91-8b4a-9f5bf00a7f57,Network/Companies/SIN/02ORI/02VERCOP/13.8/02VERCOP B1  13.8  A,02VERCOP B1  13.8  A,true,1163308,_3ec0bafd-78ec-4eb7-839a-8663515a2f21,BusbarSection
_f2ea59d4-38f5-4718-a5c7-a3cea7a242e3,Network/Companies/SIN/02ORI/02VERCOR/115/02VERCOR B1  115   A,02VERCOR B1  115   A,true,1163477,_0ce94112-162a-4c80-9a48-b5d42aae2905,BusbarSection
_591bcf20-aaf4-48c0-8229-1ef57b76beb4,Network/Companies/SIN/02ORI/02VERCOR/13.8/02VERCOR B1  13.8  A,02VERCOR B1  13.8  A,true,1163550,_325c777f-1fd9-49aa-ae1f-bc5b2dbae19f,BusbarSection
_db4c61a9-fb2b-4cda-9732-c8a4299372e1,Network/Companies/SIN/02ORI/02VERCOR/13.8/02VERCOR B2  13.8  B,02VERCOR B2  13.8  B,true,1163552,_325c777f-1fd9-49aa-ae1f-bc5b2dbae19f,BusbarSection
_2f625e29-f4e7-4843-b656-f46fd9045e28,Network/Companies/SIN/02ORI/02VERCSE/115/02VERCSE B1  115   A,02VERCSE B1  115   A,true,1163862,_0d803874-f754-4460-8c47-d106de61f021,BusbarSection
_9cddf316-37c4-43b0-9a7d-4bfce2b6d1be,Network/Companies/SIN/02ORI/02VERCSE/13.8/02VERCSE B1  13.8  A,02VERCSE B1  13.8  A,true,1163905,_e438d16d-c34b-41b3-a02b-85bf458128c3,BusbarSection
_0de7a023-330a-4f69-8091-e95bb8b1d83e,Network/Companies/SIN/02ORI/02VERCSL/115/02VERCSL B1  115   A,02VERCSL B1  115   A,true,1164064,_bd87f746-0a50-4f00-9fe6-106954ef4143,BusbarSection
_7ebb462b-4ad1-4110-a18e-ee54705cfe12,Network/Companies/SIN/02ORI/02VERCSL/13.8/02VERCSL B1  13.8  A,02VERCSL B1  13.8  A,true,1164105,_52b7fb26-32eb-4f9c-a186-ee91d01bb5e9,BusbarSection
_64aee3eb-bd5c-4c07-bc90-938c96c19109,Network/Companies/SIN/02ORI/02VERCTH/115/02VERCTH B1  115   A,02VERCTH B1  115   A,true,1164247,_d46d0e09-10ea-41e2-a941-c307ad6a7f74,BusbarSection
_b86d4787-497a-4c7d-85e2-3d19593cb63c,Network/Companies/SIN/02ORI/02VERCTH/13.8/02VERCTH B1  13.8  A,02VERCTH B1  13.8  A,true,1164269,_4081ad8c-4ab1-408e-a068-0ef4f47420f5,BusbarSection
