"CurveData:
ID","CurveData:
xAxisData","CurveData:
y1AxisData","CurveData:
y2AxisData","CurveData:
InternalId","CurveData:
Name","CurveData:
Parent","CurveData:
ObjectType"
_d0f43a9e-1c2d-4457-add2-e339ccfeeac7,158,-52,66,1575498,40,_5b3bdffb-fdf5-4318-b7c6-49b155daefb4,CurveData
_0d76f9b0-66c5-4795-aaf9-d8bfb79464c4,0,-75,120,1575500,0,_e7b1dc3f-ae4b-4939-9a1c-57171d64550e,CurveData
_2020fe27-537e-4063-86a7-1793189df145,80,-75,108,1575501,10,_e7b1dc3f-ae4b-4939-9a1c-57171d64550e,CurveData
_4ba1d9ef-209d-4fec-8cc0-bfd80aa84341,120,-64,89,1575502,20,_e7b1dc3f-ae4b-4939-9a1c-57171d64550e,CurveData
_64ac32cd-a8f5-4c1e-8910-35dd32587947,138,-55,78,1575503,30,_e7b1dc3f-ae4b-4939-9a1c-57171d64550e,CurveData
_d2a2281c-e0e8-458b-ba85-8e0799f499f7,158,-52,66,1575504,40,_e7b1dc3f-ae4b-4939-9a1c-57171d64550e,CurveData
_c3ea1152-ede3-41ab-af89-0125539f1115,0,-1.2375,1.2375,1576002,0,_005ae347-db73-44f1-8737-b3009bcbab5a,CurveData
_48c4c0ee-6b11-4b0b-960a-a325553ac186,1.1294999999999999,-1.2375,1.2375,1576003,10,_005ae347-db73-44f1-8737-b3009bcbab5a,CurveData
_470cf7d2-64b8-4614-8719-cfc3a7206d79,1.8825000000000001,-1.2375,1.2375,1576004,20,_005ae347-db73-44f1-8737-b3009bcbab5a,CurveData
_aa9ce2dc-1ef5-40d6-b9a3-fc60ada5d0a7,2.6355,-1.2375,1.2375,1576005,30,_005ae347-db73-44f1-8737-b3009bcbab5a,CurveData
_c186acba-4ed2-4fb2-9e41-f3118bcfd41a,3.7650000000000001,-1.2375,1.2375,1576006,40,_005ae347-db73-44f1-8737-b3009bcbab5a,CurveData
_574c344d-2c8b-4b41-95e8-08de60d04713,0,-1.2375,1.2375,1576008,0,_ba537088-fb10-4cfd-a5c5-fb0deca8696a,CurveData
_39e9433d-4f68-481f-922a-5ddc89c4ecf4,1.1294999999999999,-1.2375,1.2375,1576009,10,_ba537088-fb10-4cfd-a5c5-fb0deca8696a,CurveData
_8f0b2a90-32eb-4f8b-b484-43ff641b8e09,1.8825000000000001,-1.2375,1.2375,1576010,20,_ba537088-fb10-4cfd-a5c5-fb0deca8696a,CurveData
_a4862474-0231-4c1e-b60d-61065fd21df8,2.6355,-1.2375,1.2375,1576011,30,_ba537088-fb10-4cfd-a5c5-fb0deca8696a,CurveData
_0f2cab3b-ccc1-4a3f-870c-c422924741c9,3.7650000000000001,-1.2375,1.2375,1576012,40,_ba537088-fb10-4cfd-a5c5-fb0deca8696a,CurveData
_7d1f59f6-4fdb-4fd3-a215-a0fbfdf47b10,0,-0.59999999999999998,0.80000000000000004,1576039,0,_f0b2c2ff-a38b-4d41-8079-e6a51a546e6f,CurveData
_5c6fc02d-e612-4995-bdce-bcd20af00a0d,0.5,-0.5,0.59999999999999998,1576040,10,_f0b2c2ff-a38b-4d41-8079-e6a51a546e6f,CurveData
_1684db94-325b-4b77-adb3-a86fd4920744,1,-0.40000000000000002,0.5,1576041,20,_f0b2c2ff-a38b-4d41-8079-e6a51a546e6f,CurveData
_2bb92724-c475-4e10-a0bb-fe7e0d3df851,1.5,-0.29999999999999999,0.29999999999999999,1576042,30,_f0b2c2ff-a38b-4d41-8079-e6a51a546e6f,CurveData
_eb70bf8e-d7b3-47a4-a39e-ef7a8c25b302,2,-0.10000000000000001,0.10000000000000001,1576043,40,_f0b2c2ff-a38b-4d41-8079-e6a51a546e6f,CurveData
_37dccd70-419e-41c3-867a-11e07cc5ccf4,0,-118,185,1577064,0,_d12bdd76-a77d-49c1-b530-4168c78f09e7,CurveData
_50d58266-5d73-4d47-ae09-d239ffe4b4c2,86,-135,169,1577065,10,_d12bdd76-a77d-49c1-b530-4168c78f09e7,CurveData
_f1344141-d1ea-44e5-b286-1c9bf7ac68b7,135,-132,160,1577066,20,_d12bdd76-a77d-49c1-b530-4168c78f09e7,CurveData
_e16d35ab-93b0-419e-a4f7-34d3e168bed3,156,-128,153,1577067,30,_d12bdd76-a77d-49c1-b530-4168c78f09e7,CurveData
_51986a1c-4d1c-4046-9048-e42697df7771,238,-122,146,1577068,40,_d12bdd76-a77d-49c1-b530-4168c78f09e7,CurveData
_8d1d132a-0ae2-48fe-90e3-f2b38721a7ed,0,-37,55,1577070,0,_2c87ad3a-d90c-4cd1-83fd-c44fba09c204,CurveData
_e9c3c2a6-6059-4218-8bb0-0fe45b8c717b,28,-42,52,1577071,10,_2c87ad3a-d90c-4cd1-83fd-c44fba09c204,CurveData
_bb95cd2f-d83b-410c-9a21-f5b8b6558027,42,-41,50,1577072,20,_2c87ad3a-d90c-4cd1-83fd-c44fba09c204,CurveData
_9dab3550-49dc-45a1-9ee4-15b706c436a6,48,-40,48,1577073,30,_2c87ad3a-d90c-4cd1-83fd-c44fba09c204,CurveData
_2bf1d76b-340c-4b60-aa38-b25c22ee002c,74,-38,46,1577074,40,_2c87ad3a-d90c-4cd1-83fd-c44fba09c204,CurveData
_153da36d-2fa3-4120-acf7-cdbe9610bc27,0,-37,55,1577076,0,_a83cfbd4-f825-425c-9bc7-bed8a74c632d,CurveData
_cb7b1048-78f4-4a81-b940-03c7e5f8eca1,28,-42,52,1577077,10,_a83cfbd4-f825-425c-9bc7-bed8a74c632d,CurveData
_96af4666-e2e0-4294-833c-49fdc0e38bc1,42,-41,50,1577078,20,_a83cfbd4-f825-425c-9bc7-bed8a74c632d,CurveData
_08e5b77f-2e9a-4177-8095-a2baa463ee36,48,-40,48,1577079,30,_a83cfbd4-f825-425c-9bc7-bed8a74c632d,CurveData
_ec06da05-e06c-4354-b7fd-731636d366d8,74,-38,46,1577080,40,_a83cfbd4-f825-425c-9bc7-bed8a74c632d,CurveData
_b819c946-182e-437d-b0ea-4d32636e724c,0,-44,75,1577082,0,_ebd6a7a9-b590-4288-aefe-b5935a9e3d5b,CurveData
_de3ed83a-3dc9-4f68-b4d4-1155bbacb72b,30,-51,65,1577083,10,_ebd6a7a9-b590-4288-aefe-b5935a9e3d5b,CurveData
_dc49b20f-6d0f-4eb4-82dd-673632a96ba5,51,-50,60,1577084,20,_ebd6a7a9-b590-4288-aefe-b5935a9e3d5b,CurveData
_40c5dbe2-1ea4-444c-8df2-1a4543611f46,60,-48,57,1577085,30,_ebd6a7a9-b590-4288-aefe-b5935a9e3d5b,CurveData
_233bafa7-204f-48c2-8547-a94007cba4f4,90,-46,54,1577086,40,_ebd6a7a9-b590-4288-aefe-b5935a9e3d5b,CurveData
_60d2a918-7bb7-429a-ab18-4f40911cac0b,0,-380,420,1577559,0,_a63a7623-1eb0-4f4f-851b-1bc646cc4cac,CurveData
_c40f3d46-bc1b-476f-8387-20a56234e09c,175,-380,400,1577560,10,_a63a7623-1eb0-4f4f-851b-1bc646cc4cac,CurveData
_da6d6b0b-3040-4c4f-b1aa-852690303dad,320,-350,360,1577561,20,_a63a7623-1eb0-4f4f-851b-1bc646cc4cac,CurveData
_a08f2aa5-ac3d-4cd5-b094-dc7960fea5b3,460,-300,310,1577562,30,_a63a7623-1eb0-4f4f-851b-1bc646cc4cac,CurveData
_0442abef-1b98-45ce-ba0c-b2ddd0f4b9f3,568,-150,160,1577563,40,_a63a7623-1eb0-4f4f-851b-1bc646cc4cac,CurveData
_fd664da9-99c0-466d-9513-7dd7f1b19f39,0,-95,110,1577565,0,_5b238a40-41a9-4860-8113-d81a70a394e8,CurveData
_0543ecbd-25b4-4d1e-879f-4010599c6733,50,-95,105,1577566,10,_5b238a40-41a9-4860-8113-d81a70a394e8,CurveData
_951574fe-caec-4fa0-866f-2af3bbba8e1d,85,-85,90,1577567,20,_5b238a40-41a9-4860-8113-d81a70a394e8,CurveData
_b4094393-0270-47a3-a310-1e24cc342298,120,-75,80,1577568,30,_5b238a40-41a9-4860-8113-d81a70a394e8,CurveData
_05a1545e-c7d5-4eec-96ab-fa4808dc5eee,162,-35,40,1577569,40,_5b238a40-41a9-4860-8113-d81a70a394e8,CurveData
_abb8027a-b0b7-4039-af51-cc3d82169cfd,0,-95,110,1577571,0,_5a23e5e1-5dd0-4380-8818-30bd50ff8c73,CurveData
_90ca9c90-1f6b-48cb-8a7c-ca2e8aeb106a,50,-95,105,1577572,10,_5a23e5e1-5dd0-4380-8818-30bd50ff8c73,CurveData
_48611cd3-7169-46ef-8b17-f879ef665df7,85,-85,90,1577573,20,_5a23e5e1-5dd0-4380-8818-30bd50ff8c73,CurveData
_d5c995cd-0cfd-4006-bdd6-fc09e4ec1f8a,120,-75,80,1577574,30,_5a23e5e1-5dd0-4380-8818-30bd50ff8c73,CurveData
_60102cb7-3114-4e96-9af1-9235bf173775,162,-35,40,1577575,40,_5a23e5e1-5dd0-4380-8818-30bd50ff8c73,CurveData
_1ac17a4c-79e3-4d92-81c3-3bdeea81971f,0,-190,200,1577577,0,_23f1a974-018c-4cdd-8321-b268f460f48b,CurveData
_2928866b-0515-4272-bb76-b46d467ccbca,74.912199999999999,-190,190,1577578,10,_23f1a974-018c-4cdd-8321-b268f460f48b,CurveData
_118867e8-de49-4744-9194-afe60a5a810a,149.82400000000001,-180,180,1577579,20,_23f1a974-018c-4cdd-8321-b268f460f48b,CurveData
_f8c912e8-246f-4071-8e64-0bdfe6ac746d,224.73599999999999,-150,150,1577580,30,_23f1a974-018c-4cdd-8321-b268f460f48b,CurveData
_7faca4b9-9319-47b4-9319-ec8942e821fd,244,-80,80,1577581,40,_23f1a974-018c-4cdd-8321-b268f460f48b,CurveData
_2f788f42-0f07-4141-8053-81680d0302bf,0,-9.8599999999999994,9.8599999999999994,1578293,0,_7a54e3ea-be2f-4f82-94a7-6adbe48f67ed,CurveData
_4d89ca9a-4bfa-4c5f-9f64-a9b15d94bc24,7.5,-9.8599999999999994,9.8599999999999994,1578294,10,_7a54e3ea-be2f-4f82-94a7-6adbe48f67ed,CurveData
_1de6a34d-3d2e-49be-b777-1892add7def2,15,-9.8599999999999994,9.8599999999999994,1578295,20,_7a54e3ea-be2f-4f82-94a7-6adbe48f67ed,CurveData
_53c62c37-0d91-42e1-9744-f88aabdf161f,22.5,-4.9299999999999997,4.9299999999999997,1578296,30,_7a54e3ea-be2f-4f82-94a7-6adbe48f67ed,CurveData
_8f66f410-e639-4013-8c9c-530078584759,30,0,0,1578297,40,_7a54e3ea-be2f-4f82-94a7-6adbe48f67ed,CurveData
_646cab4a-e64f-45d2-9ef0-712a38a13ba1,0,-92,143,1578454,0,_2c1f9fef-25af-4643-af5c-e00f3565d8c7,CurveData
_417e6be5-576d-48cb-8919-86d291bfda93,50,-88,131,1578455,10,_2c1f9fef-25af-4643-af5c-e00f3565d8c7,CurveData
_49779a8a-de68-4db2-870d-3e8e8f5912c3,90,-83,123,1578456,20,_2c1f9fef-25af-4643-af5c-e00f3565d8c7,CurveData
_11fafed7-f64d-4f58-8dda-933dcb8a6586,135,-81,106,1578457,30,_2c1f9fef-25af-4643-af5c-e00f3565d8c7,CurveData
_fe011d94-4270-4e68-b9b4-50ea38e10142,180,-78,82,1578458,40,_2c1f9fef-25af-4643-af5c-e00f3565d8c7,CurveData
_798c9b10-328f-4c78-a7c9-dc85d6f3fb7a,0,-252,443,1578662,0,_1c3a3e8f-4a57-483d-9b73-8bd8a72b9302,CurveData
_e83c2c35-fa46-472e-9586-44fdafa14f29,150,-242,421,1578663,10,_1c3a3e8f-4a57-483d-9b73-8bd8a72b9302,CurveData
_bbbeba96-2963-4d1d-ab6a-0e77f3b12128,240,-233,403,1578664,20,_1c3a3e8f-4a57-483d-9b73-8bd8a72b9302,CurveData
_2f862938-7b00-41c0-8e1a-ad571696da6d,385,-227,356,1578665,30,_1c3a3e8f-4a57-483d-9b73-8bd8a72b9302,CurveData
_795c3deb-8c21-4192-afad-d3dd39ad055b,484,-218,302,1578666,40,_1c3a3e8f-4a57-483d-9b73-8bd8a72b9302,CurveData
_2e4e6333-840c-4c41-9642-612ada76da21,0,-80,150,1578668,0,_88fb5403-52ba-4cca-934e-202885881e79,CurveData
_a9fe6024-a30e-4acb-8797-425b789b7fe5,50,-77,145,1578669,10,_88fb5403-52ba-4cca-934e-202885881e79,CurveData
_8c4dcfb3-e437-46aa-a0da-9d65f793b5ba,75,-75,140,1578670,20,_88fb5403-52ba-4cca-934e-202885881e79,CurveData
_103f1bb9-bd9a-4f9a-8b17-3dadabd072ea,125,-73,125,1578671,30,_88fb5403-52ba-4cca-934e-202885881e79,CurveData
_44aa9a3b-7434-41ea-981e-f9d485b945db,152,-70,110,1578672,40,_88fb5403-52ba-4cca-934e-202885881e79,CurveData
_415033cc-8907-4dd5-a515-83197b13da8a,0,-80,150,1578674,0,_dcd27e67-16ad-4bfd-bb46-aeb1887d3a30,CurveData
_f95908b6-47a3-406e-806f-dd4b7dc20b90,50,-77,145,1578675,10,_dcd27e67-16ad-4bfd-bb46-aeb1887d3a30,CurveData
_a8785b5d-1325-462e-8bd5-5650d91ebda3,75,-75,140,1578676,20,_dcd27e67-16ad-4bfd-bb46-aeb1887d3a30,CurveData
_db21c26d-0d9b-45c5-8f54-68b96c686887,125,-73,125,1578677,30,_dcd27e67-16ad-4bfd-bb46-aeb1887d3a30,CurveData
_36f72d3a-9dab-4625-99d7-04eb3eb37930,152,-70,110,1578678,40,_dcd27e67-16ad-4bfd-bb46-aeb1887d3a30,CurveData
_951f90f7-f74e-407a-b418-67b8b4f8db1a,0,-81,132,1579268,0,_5b48f3ba-b556-4dee-925d-832ebbfb1bfb,CurveData
_de6bb3cc-c149-4771-b6a6-03613425ea95,80,-88,111,1579269,10,_5b48f3ba-b556-4dee-925d-832ebbfb1bfb,CurveData
_45fdda1c-0be4-43e4-ad7f-e55aa8e32874,125,-79,88,1579270,20,_5b48f3ba-b556-4dee-925d-832ebbfb1bfb,CurveData
_7d7ac0c3-5e6e-47aa-9cc7-6dcae1d31c9c,144,-60,77,1579271,30,_5b48f3ba-b556-4dee-925d-832ebbfb1bfb,CurveData
_858538cf-5246-49b3-b105-03cb2830651b,165,-52,68,1579272,40,_5b48f3ba-b556-4dee-925d-832ebbfb1bfb,CurveData
_e4ba437f-f900-45f0-b7ce-f9d6ee9e4ad5,0,-81,132,1579274,0,_8bb2e0ee-b261-4a70-8f8c-0f9ef9aab6e4,CurveData
_030b5fa2-23f6-4b22-9df1-37834fc62550,80,-88,111,1579275,10,_8bb2e0ee-b261-4a70-8f8c-0f9ef9aab6e4,CurveData
_89175bd2-f8be-4e42-938a-ddc242790dc3,125,-79,88,1579276,20,_8bb2e0ee-b261-4a70-8f8c-0f9ef9aab6e4,CurveData
_33a44006-13dd-4e14-942d-9e71d08b4122,144,-60,77,1579277,30,_8bb2e0ee-b261-4a70-8f8c-0f9ef9aab6e4,CurveData
_8b424875-d70d-4888-a042-65cbd652b83a,165,-52,68,1579278,40,_8bb2e0ee-b261-4a70-8f8c-0f9ef9aab6e4,CurveData
_3209875d-7e36-44a4-8deb-4a1ff06af9e9,0,0,0,1580202,0,_d2a29bb5-2b44-42cd-87c8-fd60715325c2,CurveData
_3ac9ccd5-df53-4a5c-b3b0-b22848e875a9,25.5,-16.75,16.75,1580203,10,_d2a29bb5-2b44-42cd-87c8-fd60715325c2,CurveData
_69667c6d-37ea-4ba3-9313-d3ddd2d1eebf,51,-33.219999999999999,33.219999999999999,1580204,20,_d2a29bb5-2b44-42cd-87c8-fd60715325c2,CurveData
_48af2da6-5393-49bf-b27a-564b0ac1b66e,76.5,-33.219999999999999,33.219999999999999,1580205,30,_d2a29bb5-2b44-42cd-87c8-fd60715325c2,CurveData
_7e17b1a5-ccfd-4f72-a60c-8f189d4ca520,101.08,-33.219999999999999,33.219999999999999,1580206,40,_d2a29bb5-2b44-42cd-87c8-fd60715325c2,CurveData
_e0c9188f-2809-45ba-bea5-b496babfdd32,0,0,0,1582499,0,_fbdb95ae-9ac8-4478-90c6-697fe6caa2d3,CurveData
_02794750-95a3-49c2-a17f-4be6667247bb,44.399999999999999,-29.300000000000001,29.300000000000001,1582500,10,_fbdb95ae-9ac8-4478-90c6-697fe6caa2d3,CurveData
_e7fc65b3-d6a6-4a93-9975-b86090a08b0c,74,-48.630000000000003,48.630000000000003,1582501,20,_fbdb95ae-9ac8-4478-90c6-697fe6caa2d3,CurveData
_3eb8368c-95ce-4565-ac26-cb53288d05e6,111,-48.630000000000003,48.630000000000003,1582502,30,_fbdb95ae-9ac8-4478-90c6-697fe6caa2d3,CurveData
_072dae12-a2b8-4e0b-adc6-d25fdbad063d,148,-48.630000000000003,48.630000000000003,1582503,40,_fbdb95ae-9ac8-4478-90c6-697fe6caa2d3,CurveData
_4c37325a-6945-4d96-8a3c-24d33ec2e1c5,0,-584,830,1584390,0,_c5fda7dd-ed89-4ca1-92be-ea0ab5aedacf,CurveData
_dd3d7494-62b1-41b0-b0f2-bfa57ed3c2bf,300,-540,780,1584391,10,_c5fda7dd-ed89-4ca1-92be-ea0ab5aedacf,CurveData
_f9c8f8da-f7aa-411b-9b13-b8418399c265,504,-538,681,1584392,20,_c5fda7dd-ed89-4ca1-92be-ea0ab5aedacf,CurveData
_914b03e0-27c1-4c9e-bfe6-600c777b8841,750,-492,610,1584393,30,_c5fda7dd-ed89-4ca1-92be-ea0ab5aedacf,CurveData
_7cba38a6-ffe8-463a-bc31-7fb017ae640d,1002,-377,513,1584394,40,_c5fda7dd-ed89-4ca1-92be-ea0ab5aedacf,CurveData
_b67675e1-fce0-480e-8059-dde5d15df787,0,-86,133,1584396,0,_6a10a0cf-2ffc-4b32-b8bf-64458fcdf365,CurveData
_36d3bf9f-d880-4ea9-96de-3c81ee7ea064,50,-90,130,1584397,10,_6a10a0cf-2ffc-4b32-b8bf-64458fcdf365,CurveData
_7dddddb1-98ce-4f81-bdbb-0aeda4e70375,83,-80,102,1584398,20,_6a10a0cf-2ffc-4b32-b8bf-64458fcdf365,CurveData
_18ff93e0-3364-492d-80fa-8e64b631867c,125,-72,90,1584399,30,_6a10a0cf-2ffc-4b32-b8bf-64458fcdf365,CurveData
_952c9923-abd7-46c9-bfa6-324f83c1a4a0,166,-55,70,1584400,40,_6a10a0cf-2ffc-4b32-b8bf-64458fcdf365,CurveData
_5db039cb-28aa-4afb-ae7d-a59bf98229c2,0,-86,133,1584402,0,_0a596544-0a4f-4491-ac2d-ecd84a41157b,CurveData
_1a7a4a5d-92f3-41cc-adb7-e2655fb63a75,50,-90,130,1584403,10,_0a596544-0a4f-4491-ac2d-ecd84a41157b,CurveData
_f33ad9dc-54a6-4c4a-9d53-c1bef5286677,84,-80,100,1584404,20,_0a596544-0a4f-4491-ac2d-ecd84a41157b,CurveData
_df9af655-0615-47be-be7d-84ef9c3008f2,125,-72,86,1584405,30,_0a596544-0a4f-4491-ac2d-ecd84a41157b,CurveData
_14001f84-8cbf-4e2a-a25d-430e74051e15,166,-55,70,1584406,40,_0a596544-0a4f-4491-ac2d-ecd84a41157b,CurveData
_5f2f6802-e9f3-44a3-92c5-6185ed7e80db,0,-105,148,1584408,0,_e2839ef3-f28c-493d-8216-87a715957232,CurveData
_a44f2aa3-67b9-48f7-968b-091e868ccaeb,50,-93,143,1584409,10,_e2839ef3-f28c-493d-8216-87a715957232,CurveData
_c97028dd-2dd6-49dc-80cc-a9f8ff6a7489,85,-79,136,1584410,20,_e2839ef3-f28c-493d-8216-87a715957232,CurveData
_a9491900-2865-4bbe-b712-980a84184e7f,125,-68,120,1584411,30,_e2839ef3-f28c-493d-8216-87a715957232,CurveData
_72aa7c8e-9e30-474c-b202-d8849d794704,165,-55,95,1584412,40,_e2839ef3-f28c-493d-8216-87a715957232,CurveData
_cfcebbb3-1603-479a-a2c9-132e3dab7a8e,0,-86,133,1584414,0,_792565b2-be41-4fa8-92db-e200d8cc83eb,CurveData
_09772609-9f3b-4c58-8dec-6e76cb074aca,50,-90,130,1584415,10,_792565b2-be41-4fa8-92db-e200d8cc83eb,CurveData
_f5080412-f7b0-4639-9f39-c781e4b62589,85,-80,98,1584416,20,_792565b2-be41-4fa8-92db-e200d8cc83eb,CurveData
_fef7e714-ccea-445e-82ca-6e1fffc0b19a,126,-72,87,1584417,30,_792565b2-be41-4fa8-92db-e200d8cc83eb,CurveData
_d2bda1d0-dbfe-4574-8a4d-674041804910,166,-52,73,1584418,40,_792565b2-be41-4fa8-92db-e200d8cc83eb,CurveData
_3fb96896-a594-40d0-a8bf-c19888d41cbf,0,-86,133,1584420,0,_f4c5d6e8-71e7-4db8-b35c-9fa3ab649628,CurveData
_b76154d5-8653-4325-877e-e46e813f3595,50,-90,130,1584421,10,_f4c5d6e8-71e7-4db8-b35c-9fa3ab649628,CurveData
_eca5f237-1b6a-4c9f-9621-6188afc3accb,82,-80,101,1584422,20,_f4c5d6e8-71e7-4db8-b35c-9fa3ab649628,CurveData
_aa95e2e7-0675-42ba-abc9-e176fbb02250,124,-72,87,1584423,30,_f4c5d6e8-71e7-4db8-b35c-9fa3ab649628,CurveData
_cfd6b2cb-9d3a-4e1b-9f04-f9c253409d61,174,-37,66,1584424,40,_f4c5d6e8-71e7-4db8-b35c-9fa3ab649628,CurveData
_e162d93a-2581-4d1b-a761-b33f39ed63cd,0,-105,148,1584426,0,_165026fd-3eb8-4cca-8ceb-afff3e8ebd4e,CurveData
_181b6087-caac-4a02-8c35-c943a76cecf6,50,-93,143,1584427,10,_165026fd-3eb8-4cca-8ceb-afff3e8ebd4e,CurveData
_49ae5f21-dcce-48c3-ad2d-8acd4f83e9b4,85,-79,136,1584428,20,_165026fd-3eb8-4cca-8ceb-afff3e8ebd4e,CurveData
_fc4a9ad7-ebd6-431e-83f2-f5d15a4598d8,125,-68,120,1584429,30,_165026fd-3eb8-4cca-8ceb-afff3e8ebd4e,CurveData
_40c207fc-28a9-4698-bd50-cfdf7db37a11,165,-55,95,1584430,40,_165026fd-3eb8-4cca-8ceb-afff3e8ebd4e,CurveData
_35369a75-036c-4d38-8d7f-4787217995c8,0,-5.9699999999999998,5.9699999999999998,1584561,0,_79c68409-a9fc-498a-b865-6acfdadb6ded,CurveData
_590f7540-9576-4a7d-805a-0e42b61dfb9b,2,-2,3,1584562,10,_79c68409-a9fc-498a-b865-6acfdadb6ded,CurveData
_5e38456e-2606-4c57-ae0d-57ffc6510ccf,4,-1.5,2,1584563,20,_79c68409-a9fc-498a-b865-6acfdadb6ded,CurveData
_29d9fe4f-28a3-4ccd-8b32-459b6f111470,6,-1,1,1584564,30,_79c68409-a9fc-498a-b865-6acfdadb6ded,CurveData
_3b2f2114-be42-4101-8f5a-a049f468e2a7,7.96,-0.29999999999999999,0.5,1584565,40,_79c68409-a9fc-498a-b865-6acfdadb6ded,CurveData
_2f6f6720-98ff-4731-988e-018afbc44699,0,-1,1,1584724,0,_ea1a7043-7c39-4f33-b240-2a3a3a3738a8,CurveData
_f414b559-b47a-48d4-9673-341f7cc8e9f4,3,-1,1,1584725,10,_ea1a7043-7c39-4f33-b240-2a3a3a3738a8,CurveData
_042833ff-cdfa-486c-921a-bf5446cfbdfa,5,-1,1,1584726,20,_ea1a7043-7c39-4f33-b240-2a3a3a3738a8,CurveData
_2f61a29a-ba59-4145-b936-a8db889f5d19,7,-1,1,1584727,30,_ea1a7043-7c39-4f33-b240-2a3a3a3738a8,CurveData
_22b7ddd0-bb6e-47c0-96e2-2205e40e4e91,10,-1,1,1584728,40,_ea1a7043-7c39-4f33-b240-2a3a3a3738a8,CurveData
_e059a3b1-f467-4ca4-a5a9-45a16c9a1dd4,0,-0.5,0.5,1585187,0,_af76ac68-84b5-41fb-9828-b1737cf340b2,CurveData
_c3dbeb68-2757-4746-914e-afe2a57626bf,5,-2,2,1585188,10,_af76ac68-84b5-41fb-9828-b1737cf340b2,CurveData
_8b0a5180-71a2-4fc5-9ca7-b0688bfdb001,10,-3,3,1585189,20,_af76ac68-84b5-41fb-9828-b1737cf340b2,CurveData
_801889b4-37d7-4c75-8d39-cf2549baeb12,15,-4,4,1585190,30,_af76ac68-84b5-41fb-9828-b1737cf340b2,CurveData
_df3f65df-f89c-457f-ad90-d194675250b1,19.800000000000001,-6.5,6.5,1585191,40,_af76ac68-84b5-41fb-9828-b1737cf340b2,CurveData
_2fd6d424-eaee-4873-9ad9-d2770dfe5ffe,0,-210,315,1585552,0,_f423e771-ac27-4173-8fb4-b4d7ca91b280,CurveData
_40ff6b88-cd64-41e0-bde7-d8094f5dbedd,88,-184,310,1585553,10,_f423e771-ac27-4173-8fb4-b4d7ca91b280,CurveData
_5a01f530-baf1-4946-bb10-c01416dfb19e,172,-154,280,1585554,20,_f423e771-ac27-4173-8fb4-b4d7ca91b280,CurveData
_7cf54673-ce82-4acc-b786-678053b264ae,215,-145,272,1585555,30,_f423e771-ac27-4173-8fb4-b4d7ca91b280,CurveData
_c34f9629-d7db-4360-9dbc-55d007a60ab0,297,-126,256,1585556,40,_f423e771-ac27-4173-8fb4-b4d7ca91b280,CurveData
_f78a012c-dc1a-4f4a-ae46-9c0072883354,0,-70,105,1585558,0,_7090424e-7ce3-4391-ad4f-3ec18721edc9,CurveData
_4fc8f572-ad5c-456b-a99e-9732c08009a2,28,-62,105,1585559,10,_7090424e-7ce3-4391-ad4f-3ec18721edc9,CurveData
_9be63fd9-127c-4f8f-b489-46e78ce0bc93,56,-52,95,1585560,20,_7090424e-7ce3-4391-ad4f-3ec18721edc9,CurveData
_9f0ed247-b355-4b58-b7c5-143c0f7c5e69,70,-49,92,1585561,30,_7090424e-7ce3-4391-ad4f-3ec18721edc9,CurveData
_00734ed0-12e2-4338-970c-c205612daf30,96,-43,86,1585562,40,_7090424e-7ce3-4391-ad4f-3ec18721edc9,CurveData
_63a347e1-58de-4903-a5b3-649781ff02da,0,-70,105,1585564,0,_781a64c6-09f0-4443-8768-1749d7072bbc,CurveData
_e843920b-9906-4098-a533-fffc17081f9d,28,-62,105,1585565,10,_781a64c6-09f0-4443-8768-1749d7072bbc,CurveData
_a15339a9-81e2-4105-9f89-1e874f8dc4a2,56,-52,95,1585566,20,_781a64c6-09f0-4443-8768-1749d7072bbc,CurveData
_4f79b94f-05d5-4a92-9483-d02367a64e3e,70,-49,92,1585567,30,_781a64c6-09f0-4443-8768-1749d7072bbc,CurveData
_eaae7851-a269-448b-bf26-c41aa4f51827,96,-43,86,1585568,40,_781a64c6-09f0-4443-8768-1749d7072bbc,CurveData
_e2b098af-ef38-4d29-87e6-ababe1b1ac53,0,-70,105,1585570,0,_d818988a-82ee-4002-b5f0-52a6675ec922,CurveData
_0da7ca6a-b3f1-44ea-91b1-055a5b6b8fcb,30,-60,100,1585571,10,_d818988a-82ee-4002-b5f0-52a6675ec922,CurveData
_23771c98-3b5f-435f-ad09-f95d41f8aff3,60,-50,90,1585572,20,_d818988a-82ee-4002-b5f0-52a6675ec922,CurveData
_76fdf7a0-ebeb-481f-973b-60d38113359a,75,-47,88,1585573,30,_d818988a-82ee-4002-b5f0-52a6675ec922,CurveData
_6f46a597-7227-48c5-b919-a314b9f76def,105,-40,80,1585574,40,_d818988a-82ee-4002-b5f0-52a6675ec922,CurveData
_a0090016-8219-435b-9c9e-a8b52ecab419,0,-9.8599999999999994,9.8599999999999994,1586619,0,_aa9eef88-3a9a-418f-83b2-9501fef7867b,CurveData
_0925c450-c434-4251-abd5-50c08ec45cbc,7.5,-9.8599999999999994,9.8599999999999994,1586620,10,_aa9eef88-3a9a-418f-83b2-9501fef7867b,CurveData
_33fe836d-4de2-43b5-a4e1-abd1afaae1e6,15,-9.8599999999999994,9.8599999999999994,1586621,20,_aa9eef88-3a9a-418f-83b2-9501fef7867b,CurveData
