"BusbarSection:
ID","BusbarSection:
Name","BusbarSection:
ctcpRegion","BusbarSection:
NAFlag","BusbarSection:
InternalId","BusbarSection:
Parent","BusbarSection:
ObjectType","MarketLoadZone:
Path","MarketLoadZone:
InternalId","MarketLoadZone:
Name","BusbarSection:
BusbarSectionAssignedToMarketLoadZone:
MarketLoadZone:
ID","MarketLoadZone:
Parent","MarketLoadZone:
ObjectType"
_dace3302-52ff-4a15-b1ef-6745ec0ccd27,01   MER B1  230   A,10,true,820971,_cb57300d-396f-46a2-80a6-74717b3e92b2,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_916a1b66-5729-4c22-9f99-b8261ba0ca8b,01   MER B2  230   B,10,true,820973,_cb57300d-396f-46a2-80a6-74717b3e92b2,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_83ec7e3f-f211-42d7-8767-2770911b2804,01   MER BD   23   a_,10,true,821075,_fb6e9384-5af6-4e27-8979-aafc1fd8d193,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_95463d1e-5728-4dff-98f8-c3350356736b,01   MER BD   23   b_,10,true,821077,_fb6e9384-5af6-4e27-8979-aafc1fd8d193,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5061602b-b12a-4411-ac88-7a198dd18f8c,01   MER BD   23   c_,10,true,821079,_fb6e9384-5af6-4e27-8979-aafc1fd8d193,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5ade1ea9-043b-4d99-ab7f-a82d525e0c20,01   MGR BD  23    a_,10,true,821485,_e549df8e-d81b-4765-9d80-967ef24ae6ad,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_10375047-4f87-408a-be9d-ab9d35f32351,01   MGR BD  85    a_,10,true,821499,_315e185f-51d1-481d-9fac-eea502b9fe1c,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5f9bfe22-ecd8-4ca6-b102-c8de485989d0,01   MLD B1  230   A,10,true,821643,_eb00ad77-dde0-48ac-b9ab-def4d0d13a49,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c5bcde0f-6397-4117-97c0-48b43ffebc5c,01   MLD B2  230   B,10,true,821645,_eb00ad77-dde0-48ac-b9ab-def4d0d13a49,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_2c391e75-c3b5-49b8-ad83-a5355f568435,01   MLD B1  400   A,10,true,821745,_8c3afdb0-abbc-4992-bd53-92248019f55c,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_9010f8df-8d6a-4fa9-ab37-545526baeea1,01   MLD B2  400   B,10,true,821747,_8c3afdb0-abbc-4992-bd53-92248019f55c,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b88456cb-591b-49fd-a009-28b605c9024a,01   MLP B1  230   A,10,true,821876,_7f13e173-0177-4092-b261-949b4ad2a52a,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a3f314af-4997-4fb7-8da5-c29cd7dfab76,01   MLP B2  230   B,10,true,821878,_7f13e173-0177-4092-b261-949b4ad2a52a,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7f9a1c77-0e4d-4fd9-87b8-ba5047bd8b53,01   MLP BD  23    a_,10,true,821936,_46bb0d45-e348-472d-a8da-3180f80c111d,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5f3f2c83-8b18-44c5-8b4f-0f9bcbe45a6f,01   MOR 23   E1   A,10,true,822080,_5592653f-f58a-49d1-8e01-bf250e66e5d2,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_adf50234-5312-4c0b-8f46-27897d419270,01   MOR 23   E2   B,10,true,822082,_5592653f-f58a-49d1-8e01-bf250e66e5d2,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5db3a035-6277-4485-9260-fddfe0085653,01   MOS B1   85   A,10,true,822441,_bd5fc2e6-cd48-4378-8a22-d57ab36b5e1c,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_aad807a7-9d7d-4d38-802e-cea45b5b5081,01   MOS B2   85   B,10,true,822443,_bd5fc2e6-cd48-4378-8a22-d57ab36b5e1c,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_524142c1-03d7-4bf9-9dd2-c452e00d2dd4,01   MOS B1   23   A,10,true,822628,_8067db3f-7a37-4da7-a4e5-50f8d5e233fa,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cfc8e7cb-ae3d-489d-b93a-cfca464b50b8,01   MZA B1  85   A,10,true,823644,_fc1d4983-627b-45d0-940c-830a8cab2a73,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5de396db-41f1-4a58-a794-bb2892ecc751,01   MZA B1  85   B,10,true,823646,_fc1d4983-627b-45d0-940c-830a8cab2a73,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_22355a47-a1d0-49b4-9baa-f84bacda54c8,01   MZA B1  85   C,10,true,823648,_fc1d4983-627b-45d0-940c-830a8cab2a73,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e54ae292-6695-4d45-813f-34a3c4f338bc,01   MZA B1  85   D,10,true,823650,_fc1d4983-627b-45d0-940c-830a8cab2a73,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_eadf2796-6117-4b88-b8c9-3450b56efb4e,01   MZA B1  23   A,10,true,823735,_87e273e7-0250-4630-9575-a2cb27c0a2af,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_51babced-4856-40d7-b5e7-8c7218f60bce,01   MZA B2  23   B,10,true,823737,_87e273e7-0250-4630-9575-a2cb27c0a2af,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_186bc79c-1856-4545-ad5d-4d663e45d854,01   MZA B3  23   C,10,true,823739,_87e273e7-0250-4630-9575-a2cb27c0a2af,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cdc97cc4-d2e4-4c59-a4aa-df890298c373,01   MZA B4  23   D,10,true,823741,_87e273e7-0250-4630-9575-a2cb27c0a2af,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_97b7cbb4-6bf6-4add-ac35-ca52913b6a26,01   MZA B5  23   E,10,true,823743,_87e273e7-0250-4630-9575-a2cb27c0a2af,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_8e6b4fc7-06b8-4ce2-bf65-5812e059713b,01   NAR B1  85    A,10,true,824401,_ab090d47-a6f9-43c5-a6dc-bca72f4ed223,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_f1c361c0-61d9-4581-b83f-bcae11d163ce,01   NAR B1  85    B,10,true,824403,_ab090d47-a6f9-43c5-a6dc-bca72f4ed223,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_8f2706a3-fdef-42b7-a0e0-43be79ed8044,01   NAR B1 230    A,10,true,824439,_af1136e0-e5b4-44eb-b493-52520f0921ba,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_7e88878e-119d-44a6-9d54-0d1a5d57249b,01   NAR B2 230    B,10,true,824441,_af1136e0-e5b4-44eb-b493-52520f0921ba,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a64598aa-e8e6-49be-8465-99ae1b01936f,01   NAR BD   23   a_,10,true,824519,_9ce5bb7f-f894-4a1c-babc-d7663aee27c4,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5b08c4af-3b52-4161-946e-1c59a5b69f82,01   NAR BD   23   b_,10,true,824521,_9ce5bb7f-f894-4a1c-babc-d7663aee27c4,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_ad3215ea-4a7e-4f20-a6b8-954bc560d672,01   NAU B1  85    A,10,true,824829,_93225dc8-2ab8-4436-b5fa-3fcecca5f5cd,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e16ead4b-06c5-480a-85a8-2c94f32bfd59,01   NAU B2  85    B,10,true,824831,_93225dc8-2ab8-4436-b5fa-3fcecca5f5cd,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_45db21fe-50ae-47e4-9f2b-401b2622cf92,01   NEC B1  4.4  A,10,true,825306,_3c81d298-e9c2-464e-b794-0392c0600a37,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c5e63a82-c854-4c3e-b5bf-421624cfe281,01   NEC B2  4.4  B,10,true,825308,_3c81d298-e9c2-464e-b794-0392c0600a37,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_93e11963-2813-441d-9dc7-b0c3de32308b,01   NEC B3  4.4  C,10,true,825310,_3c81d298-e9c2-464e-b794-0392c0600a37,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_536c33f7-7662-40fc-aaaa-f36ecbd3623e,01   NEC B4  4.4  D,10,true,825312,_3c81d298-e9c2-464e-b794-0392c0600a37,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c5a6840c-7d79-44ba-b58d-ca98bea1d3c4,01   NEC B6  4.4  E,10,true,825314,_3c81d298-e9c2-464e-b794-0392c0600a37,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_433e38f6-3d36-44b2-9742-1a94ec0e4ec8,01   NEC B8  4.4  F,10,true,825316,_3c81d298-e9c2-464e-b794-0392c0600a37,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_bc9ac03f-1bdd-4888-bf09-30ab60a983da,01   NET B1  85    A,10,true,825644,_afa05431-3586-42ed-b96d-eb38db11cca0,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_45eb1bf6-8a45-40d1-9066-7952b7bdeb52,01   NET B2  85    B,10,true,825646,_afa05431-3586-42ed-b96d-eb38db11cca0,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_9f826fc2-cb97-42fe-93c3-0645326a9990,01   NET BD  23    a_,10,true,825726,_a1a58b62-071a-4c1c-ae41-10629a613788,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cfea2d55-2142-4988-8a40-5a27f31bb1c3,01   NET BD  23    b_,10,true,825728,_a1a58b62-071a-4c1c-ae41-10629a613788,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_bbd345c3-67d2-40ea-9803-5212d45ee8a6,01   NET BD  23    c_,10,true,825730,_a1a58b62-071a-4c1c-ae41-10629a613788,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c5ebd370-de07-45bb-b9c4-5451eceaaa91,01   NET BD  23    d_,10,true,825732,_a1a58b62-071a-4c1c-ae41-10629a613788,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_1a245acb-d865-42d2-96b3-c8630fc95071,01   NFA B1  85    A,10,true,826263,_d9790eb8-616d-4e27-9ce3-7e82f6f8e06e,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_35907c40-fde2-4a8d-afa8-97975f98deb9,01   NKS B1  230   A,10,true,826541,_cc90a83d-bb4e-48db-973e-af7020db4058,BusbarSection,MMS/LAZARO CARDENAS,38174508,LAZARO CARDENAS,_47dfe085-1a41-4952-bec5-f2dbf18ead67,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_0daf193e-2812-4b62-9ca4-5d5eb5333409,01TLCNOC B1  230   A,10,true,826790,_15185b60-08d5-44be-8022-63ea34770222,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_d874ce8c-9612-45fe-860f-09b8b19bab27,01TLCNOC B2  230   B,10,true,826792,_15185b60-08d5-44be-8022-63ea34770222,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_5a5585b1-6c4a-478e-8857-1300b70bef14,01TLCNOC B1  115   A,10,true,826915,_d516e97c-8792-4397-a17e-e3ad2c1e0237,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_e4c04b7f-365d-4e57-ace4-4ce4e735a131,01TLCNOC B2  115   B,10,true,826917,_d516e97c-8792-4397-a17e-e3ad2c1e0237,BusbarSection,MMS/CENTRO ORIENTE,38174503,CENTRO ORIENTE,_b86ddb98-ca95-4351-9774-3406667d50c8,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_16b8bafe-b559-47cb-881b-564e31a52a8f,01   NON B1 85    1,10,true,827197,_259706be-f1a8-40cd-b46f-0b4dda6555f7,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_27633f8a-788b-46da-8247-1d2fa5bc973a,01   NON B2 85    2,10,true,827199,_259706be-f1a8-40cd-b46f-0b4dda6555f7,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_dfe8f2d2-bae9-4071-aabd-441023ea48bb,01   NON BD 13.8  1,10,true,827419,_cb3cfae3-f832-4985-b522-2e270b658f84,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_8b3c837a-15cb-46b9-98b0-3fe4e9695192,01   NON BD 13.8  2,10,true,827421,_cb3cfae3-f832-4985-b522-2e270b658f84,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_44dc2c53-ce73-4078-a69a-74b45e3453ee,01   NON BD 13.8  3,10,true,827423,_cb3cfae3-f832-4985-b522-2e270b658f84,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_bfc82c65-2391-48d4-8351-f6a32c4038a8,01   NON BD 13.8  4,10,true,827425,_cb3cfae3-f832-4985-b522-2e270b658f84,BusbarSection,MMS/VALLE DE MEXICO CENT,38174505,VALLE DE MEXICO CENT,_49979ab7-e7fd-477e-b46b-fc05a6c5aff6,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_1429a670-69b0-4511-b2e1-c657fc7d718d,01   NOP B1 400   1,10,true,828181,_65d18d82-5fef-47c6-b38e-61bbe7c90a54,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_b9600d32-6222-4bd6-be19-00eacbc51dfe,01   NOP B2 400   2,10,true,828183,_65d18d82-5fef-47c6-b38e-61bbe7c90a54,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c7c0fd76-7c66-4f84-a7c0-1fd4ce0d321f,01   NOP BD 400   j_,10,true,828185,_65d18d82-5fef-47c6-b38e-61bbe7c90a54,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_1d8f32b8-2b57-4c53-b9bc-6de78db45c47,01   NOP BT 400   3,10,true,828187,_65d18d82-5fef-47c6-b38e-61bbe7c90a54,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_c446a3a6-12b7-4a83-b6f7-a0bc9273a05e,01   NOP BD 230   A,10,true,828361,_a503aa96-d5ab-4595-8a90-a760b4c2463b,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_9e4fe201-fc66-4598-9b6a-15b6e6b27502,01   NOP BD 230   E,10,true,828363,_a503aa96-d5ab-4595-8a90-a760b4c2463b,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_67ce7327-34e8-4eab-acf9-7f1947308bac,01   NOP BD 230   I,10,true,828365,_a503aa96-d5ab-4595-8a90-a760b4c2463b,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_3a181399-913d-4c1a-bb2a-d0f39fceac9c,01   OCE B1  230   A,10,true,828523,_2190cdb0-872b-4ec1-834c-cce4f71df1a6,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_6435797f-b1a0-4949-9d9c-45e101b5f04c,01   OCE B2  230   B,10,true,828525,_2190cdb0-872b-4ec1-834c-cce4f71df1a6,BusbarSection,MMS/VALLE DE MEXICO NORT,38174504,VALLE DE MEXICO NORT,_d4368ad5-3206-4aec-aafd-4f7f2ca4aada,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_cf68b2ba-60a0-4815-bef5-0e2b277d4e4d,01   ODB B1  230   A,10,true,828808,_92ffa53f-feb5-4a8e-a4ff-df321d51e898,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_a3dbd25b-8d62-4d9c-91ac-4962ca2c0f31,01   ODB B2  230   B,10,true,828810,_92ffa53f-feb5-4a8e-a4ff-df321d51e898,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_09ca88e3-1e86-4fbb-af80-351d73799bba,01   ODB BD  23    a_,10,true,828903,_3a49dfad-e847-487c-b73f-aa4ad8ed1f6a,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_66d629cb-b752-4df4-98a9-4269a22d80b9,01   OLI B1 230   A,10,true,830409,_712f8f99-232f-455d-b781-ea6bd6f0b2b2,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
_877ffac6-4f19-45e1-811e-678a5b464dc1,01   OLI B2 230   B,10,true,830411,_712f8f99-232f-455d-b781-ea6bd6f0b2b2,BusbarSection,MMS/VALLE DE MEXICO SUR,38174506,VALLE DE MEXICO SUR,_7ae51acf-c8c1-48d7-8acc-2631edeba613,_168aa1db-d855-47d3-b2d1-07242cc6e29a,MarketLoadZone
