"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","GeneratingUnit:
Path","GeneratingUnit:
InternalId","GeneratingUnit:
Name","SynchronousMachine:
SynchronousMachineMemberOfGeneratingUnit:
GeneratingUnit:
ID","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_c72b17e3-505e-4fb4-8e2e-a61261598419,853144,UN-01,_fb5f389c-9b06-4aab-bae1-0bbe7b4a9f0d,SynchronousMachine,Network/.Generation/01REMEDIOS/01REM-U1 Unit,2103158,01REM-U1 Unit,_a7393f8e-925c-4189-82fe-f727c5a0aa05,_0c0e6237-ab69-47aa-8ed9-2070bde3b122,ThermalGeneratingUnit
_93bd01c0-aefc-4153-a02b-03a3bf4ed0cc,861871,UNPQ1,_40f77f6e-133b-4fd6-be94-6d8be5ca01d4,SynchronousMachine,Network/.Generation/01TULA CC_TCC-PQ1/01TCC-PQ1 Unit,2103436,01TCC-PQ1 Unit,_42a1ec22-e540-4daa-a732-6f493e4f5a2f,_e1f423ad-7d99-4f6a-8475-37eef15a4d24,ThermalGeneratingUnit
_aa735e82-96f7-4df8-ad28-9e7334357327,861873,UNPQ2,_40f77f6e-133b-4fd6-be94-6d8be5ca01d4,SynchronousMachine,Network/.Generation/01TULA CC_TCC-PQ2/01TCC-PQ2 Unit,2103504,01TCC-PQ2 Unit,_0be1821d-1972-48f3-8075-32802a98bd8e,_2d8e9768-3480-4bb0-b5ac-1eddfef96318,ThermalGeneratingUnit
_8c132ccb-a099-48eb-9f9f-bace2659a30f,861875,UN-03,_40f77f6e-133b-4fd6-be94-6d8be5ca01d4,SynchronousMachine,Network/.Generation/01TULA CC_TCC-PQ1/01TCC-U3 Unit,2103451,01TCC-U3 Unit,_5e8dbfac-6d28-4645-ac75-6029f7d6b529,_e1f423ad-7d99-4f6a-8475-37eef15a4d24,ThermalGeneratingUnit
_6176bb9f-e269-4cda-94dd-500b0ae548a7,861877,UN-06,_40f77f6e-133b-4fd6-be94-6d8be5ca01d4,SynchronousMachine,Network/.Generation/01TULA CC_TCC-PQ2/01TCC-U6 Unit,2103519,01TCC-U6 Unit,_fcaea747-5719-4b16-b866-716b57d6526e,_2d8e9768-3480-4bb0-b5ac-1eddfef96318,ThermalGeneratingUnit
_95075823-0156-449e-90b2-d3e297d136e8,861928,UN-07,_8206267f-7655-4ed0-a726-61658f190794,SynchronousMachine,Network/.Generation/01TULA CC_TCC-PQ2/01TCC-U7 Unit,2103530,01TCC-U7 Unit,_47fbe6fd-3df5-4805-a02d-95d2fbd07435,_2d8e9768-3480-4bb0-b5ac-1eddfef96318,ThermalGeneratingUnit
_bcc8920c-b736-47c4-b376-8debc31ebf1a,861930,UN-08,_8206267f-7655-4ed0-a726-61658f190794,SynchronousMachine,Network/.Generation/01TULA CC_TCC-PQ1/01TCC-U8 Unit,2103462,01TCC-U8 Unit,_ebbabadb-04fb-4b25-9dda-b41c48135909,_e1f423ad-7d99-4f6a-8475-37eef15a4d24,ThermalGeneratingUnit
_61d06162-0d85-46dc-b9e0-ef12ddb8cef9,863655,UN-01,_2e23334b-b1c8-4aad-a898-b00b5093ea37,SynchronousMachine,Network/.Generation/01TEPEXIC/01TEP-U1 Unit,2102302,01TEP-U1 Unit,_7a0fafbf-6504-44d3-90aa-78566f264650,_ded91fef-14a0-4fda-96da-c45661c242be,HydroGeneratingUnit
_d7e5222a-2d1d-46bb-af11-cdf4b3d8a77f,863657,UN-02,_2e23334b-b1c8-4aad-a898-b00b5093ea37,SynchronousMachine,Network/.Generation/01TEPEXIC/01TEP-U2 Unit,2102303,01TEP-U2 Unit,_45cd13b7-de90-47d5-896e-24fdf5db172f,_ded91fef-14a0-4fda-96da-c45661c242be,HydroGeneratingUnit
_d107bb65-dff9-4307-a15d-ba155a7cfffd,863659,UN-03,_2e23334b-b1c8-4aad-a898-b00b5093ea37,SynchronousMachine,Network/.Generation/01TEPEXIC/01TEP-U3 Unit,2102304,01TEP-U3 Unit,_925c6314-e0dd-41f2-ac22-63198c1908c7,_ded91fef-14a0-4fda-96da-c45661c242be,HydroGeneratingUnit
_716c5273-5ea0-4d93-b4f4-a9ec977784f9,870134,UN-01,_4053c710-4d91-4b06-9b15-22cd0b338458,SynchronousMachine,Network/.Generation/01TULA/01TUL-U1 Unit,2103177,01TUL-U1 Unit,_73aa4b7d-7b55-4d6a-ae87-5c5cff95560d,_85d517ba-58bf-4115-807b-81765ee7591f,ThermalGeneratingUnit
_664f0aca-8d2c-449c-b816-16bc8e833c22,870136,UN-02,_4053c710-4d91-4b06-9b15-22cd0b338458,SynchronousMachine,Network/.Generation/01TULA/01TUL-U2 Unit,2103194,01TUL-U2 Unit,_abc0a4b0-7c8d-4aad-be42-191bea157f70,_85d517ba-58bf-4115-807b-81765ee7591f,ThermalGeneratingUnit
_3229fcae-9a34-4b56-bc62-c5c78c379525,870138,UN-03,_4053c710-4d91-4b06-9b15-22cd0b338458,SynchronousMachine,Network/.Generation/01TULA/01TUL-U3 Unit,2103211,01TUL-U3 Unit,_809252e9-ce4f-44cd-aa42-01d9180984b3,_85d517ba-58bf-4115-807b-81765ee7591f,ThermalGeneratingUnit
_4aea32b3-1c5a-4515-9b2e-9c3a3aa74672,870140,UN-04,_4053c710-4d91-4b06-9b15-22cd0b338458,SynchronousMachine,Network/.Generation/01TULA/01TUL-U4 Unit,2103228,01TUL-U4 Unit,_6addacb6-5d74-44c0-b53d-719df7444cf6,_85d517ba-58bf-4115-807b-81765ee7591f,ThermalGeneratingUnit
_a868e085-d75b-413f-9e8d-ec4a8e0b26f4,870142,UN-05,_4053c710-4d91-4b06-9b15-22cd0b338458,SynchronousMachine,Network/.Generation/01TULA/01TUL-U5 Unit,2103245,01TUL-U5 Unit,_6f29cc63-6bc4-4343-addd-3a90ee42d62c,_85d517ba-58bf-4115-807b-81765ee7591f,ThermalGeneratingUnit
_4ec5ddc1-bcf6-4a5e-9bb2-490cb2049409,872426,UN-05,_1e52b565-b7af-44d1-a71b-6d82f4ee4478,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ1/01VAE-U5 Unit,2103708,01VAE-U5 Unit,_f6f3e9fe-5996-4668-aba6-18dc12f33f4f,_7f6f5b9d-d789-4f4c-a4e2-d0e7025becde,ThermalGeneratingUnit
_3cc31627-500c-45e5-ac4b-a9c9bc5c1cd0,872428,UN-06,_1e52b565-b7af-44d1-a71b-6d82f4ee4478,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ1/01VAE-U6 Unit,2103719,01VAE-U6 Unit,_b0885845-7525-458e-9e4f-40b837bec148,_7f6f5b9d-d789-4f4c-a4e2-d0e7025becde,ThermalGeneratingUnit
_c603ba47-8f1a-4bbe-95a9-e187f27b403f,872430,UN-07,_1e52b565-b7af-44d1-a71b-6d82f4ee4478,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ1/01VAE-U7 Unit,2103730,01VAE-U7 Unit,_c3b764f0-d774-4148-a726-f294b313523b,_7f6f5b9d-d789-4f4c-a4e2-d0e7025becde,ThermalGeneratingUnit
_da93637d-a6b9-4e3f-9f40-0f53d7d1b906,872473,UN-03,_cdc419ec-c126-4b1d-a6a4-bfeb25d81c11,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO/01VAE-U3 Unit,2103293,01VAE-U3 Unit,_0535a72b-406a-44f7-8e87-325b5a990cdf,_e01b1d44-4415-4ed9-8b47-6ffb1e21ab2b,ThermalGeneratingUnit
_d3c9d453-4332-4ed8-ab14-b48cd2e0ba56,872527,UNPQ2,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ2/01VAE-PQ2 Unit,2103809,01VAE-PQ2 Unit,_8185c27e-0a48-4eb3-b00d-a46cbb1fc8f8,_a5d17646-97fb-4d3d-bfa5-efbf1fb2a86b,ThermalGeneratingUnit
_06be53f1-fcef-451d-a290-3248ce7e9582,872529,UN-10,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ2/01VAE-U10 Unit,2103820,01VAE-U10 Unit,_e4e30aeb-e302-4853-98fd-a92551231809,_a5d17646-97fb-4d3d-bfa5-efbf1fb2a86b,ThermalGeneratingUnit
_1420715f-b0d8-4bf6-bf42-580574d79996,872531,UN-08,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ2/01VAE-U8 Unit,2103831,01VAE-U8 Unit,_4b14befa-c05a-4103-b822-4685add58083,_a5d17646-97fb-4d3d-bfa5-efbf1fb2a86b,ThermalGeneratingUnit
_8fc9732a-3370-4909-b23d-d4088a9dda27,872533,UN-09,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ2/01VAE-U9 Unit,2103842,01VAE-U9 Unit,_f1ba3064-c9d6-408b-8d43-258e54c9f21e,_a5d17646-97fb-4d3d-bfa5-efbf1fb2a86b,ThermalGeneratingUnit
_7784048d-37bf-4fcb-94d5-c280a69b058d,872551,UNPQ1,_9b3fea62-7993-4704-b1f0-be86a2238e29,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ1/01VAE-PQ1 Unit,2103682,01VAE-PQ1 Unit,_fb1dd32a-d376-4946-a3b7-effd9a292070,_7f6f5b9d-d789-4f4c-a4e2-d0e7025becde,ThermalGeneratingUnit
_f759e019-2d29-4ef9-be18-cd9c82fa47a9,872553,UN-04,_9b3fea62-7993-4704-b1f0-be86a2238e29,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO CC_VAE-PQ1/01VAE-U4 Unit,2103697,01VAE-U4 Unit,_499ccaa1-06f4-4b96-9090-67d94fe79adc,_7f6f5b9d-d789-4f4c-a4e2-d0e7025becde,ThermalGeneratingUnit
_ed8d69fc-2fcf-4453-9910-c2c8beef0755,874624,UN-01,_cc2ffa82-a61c-4784-a85b-050ab9536aa9,SynchronousMachine,Network/.Generation/01VALLEJO/01VAJ-U1 Unit,2103319,01VAJ-U1 Unit,_087abe57-72c8-45ca-9da7-67de72e800ba,_b82b432b-6c1b-4208-9b56-033836a82ff9,ThermalGeneratingUnit
_52f088af-af67-4e10-ab1f-95f2da7d5856,876907,UN-01,_2d43e0db-06aa-4678-b194-6e6618645368,SynchronousMachine,Network/.Generation/01VILLA DE LAS FLORES/01VDF-U1 Unit,2103334,01VDF-U1 Unit,_5caf847f-2f13-4456-b293-f258979c8b40,_d87d0385-f05f-4d20-92f6-93951a3dec8a,ThermalGeneratingUnit
_5d76e8c3-bfca-47fe-b39b-0b7226b8962d,878005,UN-08,_5e73206a-46ff-4fb9-b294-7d6295d95855,SynchronousMachine,Network/.Generation/01VALLE DE MEXICO/01VDM-U8 Unit,2103306,01VDM-U8 Unit,_c13c770e-8e61-492f-b36b-85ebf862e9d9,_e01b1d44-4415-4ed9-8b47-6ffb1e21ab2b,ThermalGeneratingUnit
_f71d4682-289f-4451-bdd0-a7b21e7ef1a2,880040,UN-01,_331fe480-a4dc-44fb-9cf4-23a2b876b827,SynchronousMachine,Network/.Generation/01VICTORIA/01VIC-U1 Unit,2103392,01VIC-U1 Unit,_20ca11ad-a4dc-44ad-9d2d-aab06532a349,_5e80e144-bc92-48c5-96f9-f778d6a334d5,ThermalGeneratingUnit
_456cae06-e359-4fc1-88a7-d6154e5eedf4,883181,UN-01,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,Network/.Generation/01VILLITA/01VIL-U1 Unit,2102313,01VIL-U1 Unit,_1a0a4360-4816-42a1-8fcc-317b9147fc1b,_44ddea58-dcc3-4c78-ac9a-be71478b1dcb,HydroGeneratingUnit
_dcd4e2d1-415b-41a8-b461-6c2b3cccd5c2,883183,UN-02,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,Network/.Generation/01VILLITA/01VIL-U2 Unit,2102364,01VIL-U2 Unit,_29498c78-823a-4de7-b5da-89c0517422a9,_44ddea58-dcc3-4c78-ac9a-be71478b1dcb,HydroGeneratingUnit
_dad6da1d-3e54-42ed-9922-2a81205e5095,883185,UN-03,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,Network/.Generation/01VILLITA/01VIL-U3 Unit,2102415,01VIL-U3 Unit,_e2ba7f1c-3485-4f9f-ba24-7210111abaf3,_44ddea58-dcc3-4c78-ac9a-be71478b1dcb,HydroGeneratingUnit
_f32808ce-3783-4c22-bd81-ed0a0e0192fd,883187,UN-04,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,Network/.Generation/01VILLITA/01VIL-U4 Unit,2102466,01VIL-U4 Unit,_159410be-be8c-41ac-a21a-35659648a866,_44ddea58-dcc3-4c78-ac9a-be71478b1dcb,HydroGeneratingUnit
_4650dd98-8962-49f2-8798-ff3afb9e89e4,884993,UNPQ1,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,Network/.Generation/01ENERGIA VALLE MEXICO D_VMD-PQ1/01VMD-PQ1 Unit,2103939,01VMD-PQ1 Unit,_b23720fd-47b4-4373-801b-96f997ae2fe4,_d6a16fe5-e7b1-4956-8fc3-081d9979246c,ThermalGeneratingUnit
_38959b2b-24b5-4b77-a39e-566daf388dc9,884995,UN-01,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,Network/.Generation/01ENERGIA VALLE MEXICO D_VMD-PQ1/01VMD-U1 Unit,2103950,01VMD-U1 Unit,_5dee910c-f46f-4453-9c8d-5d58b7fcb302,_d6a16fe5-e7b1-4956-8fc3-081d9979246c,ThermalGeneratingUnit
_2e388379-1ab0-40d6-bf3c-e1ae4fbc482a,884997,UN-02,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,Network/.Generation/01ENERGIA VALLE MEXICO D_VMD-PQ1/01VMD-U2 Unit,2103961,01VMD-U2 Unit,_939691d5-8ab3-4975-b35f-9436b4c2fe05,_d6a16fe5-e7b1-4956-8fc3-081d9979246c,ThermalGeneratingUnit
_efd59844-a75e-430d-a4d4-4d70c72aa631,884999,UN-03,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,Network/.Generation/01ENERGIA VALLE MEXICO D_VMD-PQ1/01VMD-U3 Unit,2103972,01VMD-U3 Unit,_9159b350-d38e-4591-a4f8-c7f658b15361,_d6a16fe5-e7b1-4956-8fc3-081d9979246c,ThermalGeneratingUnit
_95c10047-c1db-45ee-a7dc-0a96159d7334,892837,UN-01,_79f6b7c4-5631-4a01-8c16-f2339ebcd28c,SynchronousMachine,Network/.Generation/01SANTA BARBARA/01BBR-U1 Unit,2101943,01BBR-U1 Unit,_ec10d379-9496-4009-a434-8a6d8f165de4,_a07c684c-af15-450c-9afa-27665291f95b,HydroGeneratingUnit
_8e7697ec-2aaf-4333-a43e-fc2b438e7d6f,892839,UN-03,_79f6b7c4-5631-4a01-8c16-f2339ebcd28c,SynchronousMachine,Network/.Generation/01SANTA BARBARA/01BBR-U3 Unit,2101944,01BBR-U3 Unit,_20f8bef3-5c5b-4d2a-b19a-3a1688db48aa,_a07c684c-af15-450c-9afa-27665291f95b,HydroGeneratingUnit
_48c6b1b7-fec0-4ecf-91ff-0a2a2a3ad0cf,895394,UN-01,_39b2a70b-0b1b-499b-a6bb-262a225fbb5f,SynchronousMachine,Network/.Generation/08CAMPECHE/08CPC-U1 Unit,2116277,08CPC-U1 Unit,_a458da71-5e9b-41eb-a65c-db23432bc8b6,_79b3d448-644b-49d5-a141-f624df829e4e,ThermalGeneratingUnit
_fa2f18f3-5644-41f7-8a13-0e365733a25f,895990,UN-PTA,_fd1d5577-ffef-419a-b911-e752c6861ebf,SynchronousMachine,Network/.Generation/08EOLICA DEL GOLFO/08EGU-PTA Unit,2116166,08EGU-PTA Unit,_a53b2f00-dcbb-41cc-9b21-39ea5eee19e4,_14727d13-50b4-4567-94cc-3849f9cfebd3,WindGeneratingUnit
_8537288a-6aaa-4d15-bdcd-37310eabb2ab,896091,UN-PTA,_9074e087-fabf-40d8-9778-fb4cb7439509,SynchronousMachine,Network/.Generation/08ENERGIA RENOVABLE PEN/08ERP-PTA Unit,2116173,08ERP-PTA Unit,_5bca4689-ae1b-44df-b5a3-a05b476556b2,_c5950010-14bd-450d-8b9f-3ecf82b587d3,WindGeneratingUnit
_ecadacc8-aca9-4bd5-8d0f-ba37da8082fd,904580,UN-01,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine,Network/.Generation/01LERMA/01LER-U1 Unit,2102267,01LER-U1 Unit,_fd88adb1-0898-4a07-8ed6-1765c504b1e3,_5f2fc8c7-3e7d-42af-82b9-a9df03a28da5,HydroGeneratingUnit
_316f7b9d-2c48-4d9a-aa8c-de8cdfae2702,904582,UN-02,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine,Network/.Generation/01LERMA/01LER-U2 Unit,2102268,01LER-U2 Unit,_9feb31b4-a6b3-4541-a548-efd4541c1971,_5f2fc8c7-3e7d-42af-82b9-a9df03a28da5,HydroGeneratingUnit
_2380cdf0-e801-470c-8a48-6a95d13a1620,904584,UN-03,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine,Network/.Generation/01LERMA/01LER-U3 Unit,2102269,01LER-U3 Unit,_0383d4a7-9a8e-44bb-82d3-4a4117774cee,_5f2fc8c7-3e7d-42af-82b9-a9df03a28da5,HydroGeneratingUnit
_4d4171e2-e3ec-4442-a3ee-29bd91e44341,908182,UN-03,_80fcb42b-c193-4624-a762-9d85362e8c9b,SynchronousMachine,Network/.Generation/01TINGANBATO/01TIN-U3 Unit,2102307,01TIN-U3 Unit,_5ea3510c-1adc-4021-beec-a8cb29061cc0,_8cf1a66f-52bb-4c19-acb3-21ecd5a228fb,HydroGeneratingUnit
_258cf877-a183-4a4e-8214-ebf6e0d39f4a,911534,UN-PTA,_d10215bf-dfb4-4b87-a914-804ba0f49825,SynchronousMachine,Network/.Generation/08SOLAR SAN IGNACIO/08ESI-U1 Unit,2116185,08ESI-U1 Unit,_d804d38e-052d-4151-8e0d-dc64440b02d4,_1d02977c-0bdc-444b-8b3a-051ef82681fb,SolarGeneratingUnit
_cbdc59ef-d862-4906-93bd-a4e184152414,911609,UN-PTA,_84523aaf-5484-400c-b7f8-32a8599f509b,SynchronousMachine,Network/.Generation/08EOLICA DE TIZIMIN/08ETI-PTA Unit,2116179,08ETI-PTA Unit,_401ca916-95bb-46db-8747-ccad4a64f09a,_02c7d3c9-088b-4f03-8b6f-59fffab98111,WindGeneratingUnit
_33698f9f-f2d6-4bd5-9a3d-a515770d4c3b,912502,UN-01,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine,Network/.Generation/08HIDROGENADORA/08HRA-U1 Unit,2116323,08HRA-U1 Unit,_5ab3ef9a-9cd3-4fcd-bbf5-ba955f2c577c,_8825c0e6-a8d6-48f5-8957-7be65cdbb47a,ThermalGeneratingUnit
_5a171b99-730a-415f-978c-a94a7c5b9cad,912504,UN-02,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine,Network/.Generation/08HIDROGENADORA/08HRA-U2 Unit,2116334,08HRA-U2 Unit,_2588af6e-882d-4a9d-9d10-d1bd4249bb69,_8825c0e6-a8d6-48f5-8957-7be65cdbb47a,ThermalGeneratingUnit
_e67beeda-d1de-42a6-9f37-329d2466dfb3,912506,UN-03,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine,Network/.Generation/08HIDROGENADORA/08HRA-U3 Unit,2116345,08HRA-U3 Unit,_1ed778df-3150-493f-abd2-392ab726be7a,_8825c0e6-a8d6-48f5-8957-7be65cdbb47a,ThermalGeneratingUnit
_f25d45c0-15fc-4e0e-8534-2361e7bbc743,912892,UN-01,_ee1f17d6-4831-4e77-9457-c56f2a3b61ae,SynchronousMachine,Network/.Generation/08IKAL/08IKL-U1 Unit,2116358,08IKL-U1 Unit,_cfd56d36-5c20-4c9f-9ff2-a9dd77a29ebc,_d8a1bde0-2220-4496-8f14-1f881bb0f1ad,ThermalGeneratingUnit
_f5a26281-0e32-47c1-86c7-ad9213e94c5d,915371,UN-02,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine,Network/.Generation/08LERMA/08LRA-U2 Unit,2116373,08LRA-U2 Unit,_2e31605a-ae43-4359-899b-1db022d9dd92,_0ac1c809-cc91-4489-b2cb-e3dd15d0a148,ThermalGeneratingUnit
_68d45fa8-5893-4900-ac9d-5c97be9ee0c5,915373,UN-03,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine,Network/.Generation/08LERMA/08LRA-U3 Unit,2116386,08LRA-U3 Unit,_23e63244-59ed-4643-bdf8-2e20c0f3bc6b,_0ac1c809-cc91-4489-b2cb-e3dd15d0a148,ThermalGeneratingUnit
_55a84d21-9a4e-4bd0-8b85-a2e149d4fe83,915375,UN-04,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine,Network/.Generation/08LERMA/08LRA-U4 Unit,2116399,08LRA-U4 Unit,_97cc7975-1c36-47a0-bbea-f8332abea94f,_0ac1c809-cc91-4489-b2cb-e3dd15d0a148,ThermalGeneratingUnit
_5fd50c25-98c7-412e-a093-4a34b9e509b6,916460,UN-01,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine,Network/.Generation/08MERIDA/08MDA-U1 Unit,2116416,08MDA-U1 Unit,_0ae6c786-b954-4c16-b276-d1a8a62e4d98,_5dcaa958-d303-473d-858b-eb314584ffb7,ThermalGeneratingUnit
_b50f460d-d76a-409a-bd27-b158aef53d82,916462,UN-02,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine,Network/.Generation/08MERIDA/08MDA-U2 Unit,2116431,08MDA-U2 Unit,_ca2974bd-f468-4e09-ac41-4de55d6bbcdb,_5dcaa958-d303-473d-858b-eb314584ffb7,ThermalGeneratingUnit
_3feaca95-48c2-42d0-8eb0-d9bc8b3284e1,916464,UN-03,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine,Network/.Generation/08MERIDA/08MDA-U3 Unit,2116446,08MDA-U3 Unit,_1e43dd9f-f014-4dd1-9dbf-12784b1164e3,_5dcaa958-d303-473d-858b-eb314584ffb7,ThermalGeneratingUnit
_37693541-c43c-4f84-b41d-3417d2958ab7,917334,UNPTA,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine,Network/.Generation/08MERIDA TRES_MDP-PTA/08MDP-PTA Unit,2116652,08MDP-PTA Unit,_e045d94d-f48c-4c6b-99e4-c703b71f1bf9,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_dab99290-0331-45ea-8d8f-6fb782fa7bed,917336,UN-01,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine,Network/.Generation/08MERIDA TRES_MDP-PTA/08MDP-U1 Unit,2116665,08MDP-U1 Unit,_84a54d29-9624-4301-8eab-235c27cfff18,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_4273f7a6-2783-4342-a289-ef1e6081a03a,917338,UN-02,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine,Network/.Generation/08MERIDA TRES_MDP-PTA/08MDP-U2 Unit,2116676,08MDP-U2 Unit,_f30ccd12-d734-4f0e-add3-e2fa3c812439,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_9b53a4b3-bdc3-4b6d-9769-31a9f432208d,917348,UN-03,_d1833dc9-7ce3-419c-b02d-27ff4fb7b231,SynchronousMachine,Network/.Generation/08MERIDA TRES_MDP-PTA/08MDP-U3 Unit,2116687,08MDP-U3 Unit,_6f387f65-2ec0-4699-8d4d-894343e1c413,_bf39af23-a54f-4536-9c8e-782cc85fc113,ThermalGeneratingUnit
_e07c0245-a950-4315-a124-ee78e38fa55d,918287,UN-01,_c0b040f1-2b23-48ef-9f7d-258103a39140,SynchronousMachine,Network/.Generation/08NIZUC/08NIZ-U1 Unit,2116464,08NIZ-U1 Unit,_5eb7cc87-a70d-46f8-8e98-4f1a4a40e8ad,_7dfb55c6-3543-4ccd-bbe2-78a2ff43d378,ThermalGeneratingUnit
_341671fe-d79a-4052-a7f7-f02f41bacd6c,918289,UN-02,_c0b040f1-2b23-48ef-9f7d-258103a39140,SynchronousMachine,Network/.Generation/08NIZUC/08NIZ-U2 Unit,2116477,08NIZ-U2 Unit,_4dbb0136-8297-4870-9b8e-14972ebc9596,_7dfb55c6-3543-4ccd-bbe2-78a2ff43d378,ThermalGeneratingUnit
_69e47076-6fd2-4f90-bcc9-3a435be4af5a,931981,UNPTA,_063a7444-1080-4d24-b030-72c4d02393ae,SynchronousMachine,Network/.Generation/02ABENGOA_ABT-PTA/02ABT-PTA Unit,2395625,02ABT-PTA Unit,_add6eff1-548c-4ea9-860c-aeb9c9b00c1e,_394e1d95-ced7-4672-8ab4-c6815300f629,ThermalGeneratingUnit
_5e15caa9-0494-43ac-ae28-68378da54848,931983,UN-01,_063a7444-1080-4d24-b030-72c4d02393ae,SynchronousMachine,Network/.Generation/02ABENGOA_ABT-PTA/02ABT-U1 Unit,2395644,02ABT-U1 Unit,_98d320a1-d3c2-4989-a40d-df7cbc101e0d,_394e1d95-ced7-4672-8ab4-c6815300f629,ThermalGeneratingUnit
_ae15848e-20dd-4898-9b7e-27b0b2dc796c,931989,UN-02,_465126af-1833-425f-979d-4b12872d8a4a,SynchronousMachine,Network/.Generation/02ABENGOA_ABT-PTA/02ABT-U2 Unit,2395655,02ABT-U2 Unit,_7cb49e76-d72d-4be1-b714-44a5c09a6638,_394e1d95-ced7-4672-8ab4-c6815300f629,ThermalGeneratingUnit
_c84e0506-29b4-48e5-bfe0-3130a352483b,932533,UN-01,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,Network/.Generation/02ANGOSTURA/02ANG-U1 Unit,2392514,02ANG-U1 Unit,_233ad58a-a5c8-48b1-934c-3a9aea422aef,_3cc4fa5f-db6d-4139-968e-50abf56d382b,HydroGeneratingUnit
_edc71d5c-852e-4214-8aea-cdd660b04259,932535,UN-02,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,Network/.Generation/02ANGOSTURA/02ANG-U2 Unit,2392565,02ANG-U2 Unit,_5b5aaf80-84be-4c0d-952b-e90b84597703,_3cc4fa5f-db6d-4139-968e-50abf56d382b,HydroGeneratingUnit
_a28c16c4-76a6-434b-b463-54341a10e762,932537,UN-03,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,Network/.Generation/02ANGOSTURA/02ANG-U3 Unit,2392616,02ANG-U3 Unit,_d1dd03a4-6ae6-4283-b623-5d026dc7926f,_3cc4fa5f-db6d-4139-968e-50abf56d382b,HydroGeneratingUnit
_e5216007-529c-4959-a60e-dda5f10724b9,932539,UN-04,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,Network/.Generation/02ANGOSTURA/02ANG-U4 Unit,2392667,02ANG-U4 Unit,_d7be7e21-a1db-411b-9c75-9a72471d8815,_3cc4fa5f-db6d-4139-968e-50abf56d382b,HydroGeneratingUnit
