ID,Name,Description,mRID,NAFlag,ODBName,ShortID,InternalId,Parent,ObjectType
_b666b476-0ecf-45e2-8d73-91be3643f95f,01   LCP-A3300-01   PIT,01   LCP-A3300-01   PIT,LN-01   LCP-A3300-01   PIT,true,LCP30PIT,30,1901435,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_9dd80e9d-b8d7-40f7-b83b-3feabbab6e13,01   MLD-A3580-01   NOP,01   MLD-A3580-01   NOP,LN-01   MLD-A3580-01   NOP,true,MLD58NOP,58,1901438,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_52d8d0bf-2e15-4aef-95d4-4500dae19b8b,01   NOP-A3810-01   VIC,01   NOP-A3810-01   VIC,LN-01   NOP-A3810-01   VIC,true,NOP81VIC,81,1901441,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_16da595a-c31d-4077-b797-facb9bf317d2,01   NOP-A3820-01   VIC,01   NOP-A3820-01   VIC,LN-01   NOP-A3820-01   VIC,true,NOP82VIC,82,1901444,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_5ceeef55-4973-4ac8-b802-6cc6748fcab1,01   TEX-A3380-02   TUV,01   TEX-A3380-02   TUV,LN-01   TEX-A3380-02   TUV,true,TEX38TUV,38,1901447,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_7fd27ae8-2bbb-4d88-8305-7bf216077ba2,01   TEX-A3680-02   TUV,01   TEX-A3680-02   TUV,LN-01   TEX-A3680-02   TUV,true,TEX68TUV,68,1901450,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_d4ffeee1-89e2-4f4d-9982-40882ed84e7f,01   TEX-A3780-02   TUV,01   TEX-A3780-02   TUV,LN-01   TEX-A3780-02   TUV,true,TEX78TUV,78,1901453,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_0a4d9db1-e1d2-4339-8b1c-5c64a5aead55,01   TEX-A3W10-01   TTH,01   TEX-A3W10-01   TTH,LN-01   TEX-A3W10-01   TTH,true,TEXW1TTH,W1,1901456,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_80f96116-f793-44d9-8c97-8d97048bf55c,01   TEX-A3W20-01   TTH,01   TEX-A3W20-01   TTH,LN-01   TEX-A3W20-01   TTH,true,TEXW2TTH,W2,1901459,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_454ce8fb-31aa-44dc-9e44-a649c8504f76,01   TOP-A3640-02   YTP,01   TOP-A3640-02   YTP,LN-01   TOP-A3640-02   YTP,true,TOP64YTP,64,1901462,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_6c3f7ec8-c316-4b34-9504-2b29101f831f,01   TOP-A3U50-02   YTP,01   TOP-A3U50-02   YTP,LN-01   TOP-A3U50-02   YTP,true,TOPU5YTP,U5,1901465,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_bf1c40ba-055e-407e-9cf0-13fe29b0309a,01   TOP-A3U60-02   YTP,01   TOP-A3U60-02   YTP,LN-01   TOP-A3U60-02   YTP,true,TOPU6YTP,U6,1901468,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_e9b131f8-2aa2-45a7-9057-5cb1524bacf0,01   TTH-A3030-01   VMA,01   TTH-A3030-01   VMA,LN-01   TTH-A3030-01   VMA,true,TTH03VMA,03,1901471,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_e752dfa7-0e6c-48a6-b867-6882ef1ea5f8,01   TTH-A3040-01   VMA,01   TTH-A3040-01   VMA,LN-01   TTH-A3040-01   VMA,true,TTH04VMA,04,1901474,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_d4130303-2c08-4461-a345-8ac4e68d5022,01   TTH-A3W30-01   TUL,01   TTH-A3W30-01   TUL,LN-01   TTH-A3W30-01   TUL,true,TTHW3TUL,W3,1901477,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_cec3b040-f7b9-42ee-9a5d-a1efb64d9bc7,01   TTH-A3W40-01   TUL,01   TTH-A3W40-01   TUL,LN-01   TTH-A3W40-01   TUL,true,TTHW4TUL,W4,1901480,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_01e0d99d-7f42-4676-8e15-40a6aeb8c177,01   TUL-A3180-01   VIC,01   TUL-A3180-01   VIC,LN-01   TUL-A3180-01   VIC,true,TUL18VIC,18,1901483,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_5b2839c4-058c-48ca-87a1-f4cece2e2fcb,01   TUL-A3660-01   VIC,01   TUL-A3660-01   VIC,LN-01   TUL-A3660-01   VIC,true,TUL66VIC,66,1901486,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_b1f81482-5b0a-4ff6-ab7c-7493f3275e12,01   TUL-A3W70-01   PHP,01   TUL-A3W70-01   PHP,LN-01   TUL-A3W70-01   PHP,true,TULW7PHP,W7,1901489,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_bb19e9bb-ac19-435e-b62d-c5943333b363,01   VMA-A6010-01   VMD,01   VMA-A6010-01   VMD,LN-01   VMA-A6010-01   VMD,true,VMA01VMD,01,1901492,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_ef79dd1b-e456-4902-acf1-1981e3d36b3c,01   VMA-A6020-01   VMD,01   VMA-A6020-01   VMD,LN-01   VMA-A6020-01   VMD,true,VMA02VMD,02,1901495,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_74bacc63-84c9-4fa1-9cb8-e0d82967c0ab,01   DOG-A3210-01   PIT,01TLCDOG-A3210-01   PIT,LN-01TLCDOG-A3210-01   PIT,true,DOG21PIT,21,1901498,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_02406a79-59dc-4a6e-b198-401e65843d7b,01TLCDOG-A3220-01   PIT,01TLCDOG-A3220-01   PIT,LN-01TLCDOG-A3220-01   PIT,true,DOG22PIT,22,1901501,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_5127b3ef-03a3-43d1-8f2d-b13f733a7612,01   DOG-A3620-01   NOP,01TLCDOG-A3620-01   NOP,LN-01TLCDOG-A3620-01   NOP,true,DOG62NOP,62,1901504,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_134280fe-5679-444d-b1af-17f4201d8324,01TLCDOG-A3690-01TLCMDO,01TLCDOG-A3690-01TLCMDO,LN-01TLCDOG-A3690-01TLCMDO,true,DOG69MDO,69,1901507,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_891596c5-17ea-4c06-8367-fa3cc21b00ee,01TLCMDO-A3W50-01TLCVOG,01TLCMDO-A3W50-01TLCVOG,LN-01TLCMDO-A3W50-01TLCVOG,true,MDOW5VOG,W5,1901510,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_fe5ede45-1a5e-420b-a627-98038eb54031,01   PEO BD 400   K,01   PEO BD 400   K,JU-01   PEO BD 400   K,true,AaBDK,JK,1901513,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_3a2600cf-7802-43f1-930a-ae147c5f1ccb,01   PEO BD 400   L,01   PEO BD 400   L,JU-01   PEO BD 400   L,true,AaBDL,JL,1901516,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_628c5abf-bc0e-451a-a304-fd07e566f88b,01   PEO BD 400   M_,01   PEO BD 400   M,JU-01   PEO BD 400   M,true,AaBDM_,JM,1901519,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_7340c22b-2842-4ee8-9001-d46a3e22af2c,01   PEO BD 400   N,01   PEO BD 400   N,JU-01   PEO BD 400   N,true,AaBDN,JN,1901522,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_3b88214b-9125-4bab-a9fc-051f9b977c0d,01   PEO BD 400   V_,01   PEO BD 400   V,JU-01   PEO BD 400   V,true,AaBDV_,JV,1901525,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_ec8a6552-f16b-4f0e-99d5-02aed9ece89b,01   PEO BD 400   W_,01   PEO BD 400   W,JU-01   PEO BD 400   W,true,AaBDW_,JW,1901528,_5b7b4d5c-6060-427c-8fdd-6b91a1a9c30f,ACLineSegment
_b4a8864b-e6d4-4eb4-9db0-33f0f740c5ed,01   ELG-73360-01TLCLAC,01   ELG-73360-01TLCLAC,LN-01   ELG-73360-01TLCLAC,true,ELG36LAC,36,1901532,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_cb1ef01e-576e-4f67-8574-d5a0494eca66,01   LCP-73510-02GMOUNN,01   LCP-73510-02GMOUNN,LN-01   LCP-73510-02GMOUNN,true,LCP51UNN,51,1901535,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_7fa16ba4-3965-43d8-88c3-71ae65295813,01   LCP-73810-01   VIL,01   LCP-73810-01   VIL,LN-01   LCP-73810-01   VIL,true,LCP81VIL,81,1901538,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_1386f112-118b-42fe-b5cf-c086ee07390b,01   LCP-73880-01TLCPMX,01   LCP-73880-01TLCPMX,LN-01   LCP-73880-01TLCPMX,true,LCP88PMX,88,1901541,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_c87ebe4f-805b-41c7-8a12-f1874edacb32,01   NOC-73320-01   PQI,01   NOC-73320-01   PQI,LN-01   NOC-73320-01   PQI,true,NOC32PQI,32,1901544,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_c9202aba-7866-41cb-b6db-1d5bd40e499c,01   NOC-73350-01   PMX,01   NOC-73350-01   PMX,LN-01   NOC-73350-01   PMX,true,NOC35PMX,35,1901547,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_3d7f1c4a-2f52-48da-9659-2888496eae11,01   NOC-73Q50-01   QMA,01   NOC-73Q50-01   QMA,LN-01   NOC-73Q50-01   QMA,true,NOCQ5QMA,Q5,1901550,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_b314dc87-ca83-4e23-8d40-1e51555b7ec9,01   STU-73030-01   PQI,01   STU-73030-01   PQI,LN-01   STU-73030-01   PQI,true,STU03PQI,03,1901553,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_724da642-f441-4bb8-a98a-c230e59f8502,01   STU-73030-01TLCJIL,01   STU-73030-01TLCJIL,LN-01   STU-73030-01TLCJIL,true,STU03JIL,03,1901556,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_1eb4b4c2-afb3-4faf-83a6-11fb0d9f2bb5,01TLCAIN-73010-01TLCCSN,01TLCAIN-73010-01TLCCSN,LN-01TLCAIN-73010-01TLCCSN,true,AIN01CSN,01,1901559,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_8d247207-0b52-4163-b84a-57332d6c469f,01TLCAMP-73610-01TLCYBC,01TLCAMP-73610-01TLCYBC,LN-01TLCAMP-73610-01TLCYBC,true,AMP61YBC,61,1901562,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_408daa3c-547c-4bad-85e8-e3695a1a3145,01TLCAMP-73620-01TLCITD,01TLCAMP-73620-01TLCITD,LN-01TLCAMP-73620-01TLCITD,true,AMP62ITD,62,1901565,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_706c3549-40c0-4ee1-81f6-e3858288ae9e,01TLCAMP-73630-01TLCATU,01TLCAMP-73630-01TLCATU,LN-01TLCAMP-73630-01TLCATU,true,AMP63ATU,63,1901568,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_4964cf3a-e29a-4f1f-a03a-fbc4c67fe861,01TLCAMP-73640-01TLCINU,01TLCAMP-73640-01TLCINU,LN-01TLCAMP-73640-01TLCINU,true,AMP64INU,64,1901571,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_21cb2ffe-aa2c-4bf3-b173-5e79061e870e,01TLCAMP-73650-01   IUN,01TLCAMP-73650-01   IUN,LN-01TLCAMP-73650-01   IUN,true,AMP65IUN,65,1901574,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_00f8a5c5-b06c-4420-9bb1-a708cacff692,01TLCAMP-73720-01TLCFPG,01TLCAMP-73720-01TLCFPG,LN-01TLCAMP-73720-01TLCFPG,true,AMP72FPG,72,1901577,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_84a502de-adf8-451e-80d8-d17f8d0b0a70,01TLCANM-73440-01TLCAVA,01TLCANM-73440-01TLCAVA,LN-01TLCANM-73440-01TLCAVA,true,ANM44AVA,44,1901580,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_f8cdf742-69c1-4042-8bcd-65339d712297,01TLCANM-73520-01TLCSMT,01TLCANM-73520-01TLCSMT,LN-01TLCANM-73520-01TLCSMT,true,ANM52SMT,52,1901583,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_62bf2dfe-1536-459b-80ff-4e0ce887a6d3,01TLCANU-73310-01TLCTPA,01TLCANU-73310-01TLCTPA,LN-01TLCANU-73310-01TLCTPA,true,ANU31TPA,31,1901586,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_96beec58-9c64-4d1c-8555-213fa088f914,01TLCANU-73420-01TLCCCM,01TLCANU-73420-01TLCCCM,LN-01TLCANU-73420-01TLCCCM,true,ANU42CCM,42,1901589,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_39b2430a-6b89-407c-9a72-79d00ed95223,01TLCANU-73430-01TLCCMO,01TLCANU-73430-01TLCCMO,LN-01TLCANU-73430-01TLCCMO,true,ANU43CMO,43,1901592,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_ed32cf30-daee-4932-9b9e-cf1910b1322c,01TLCATG-73900-01TLCMIR,01TLCATG-73900-01TLCMIR,LN-01TLCATG-73900-01TLCMIR,true,ATG90MIR,90,1901595,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_f5d0fbaa-f71c-4809-80fc-75580e4a0687,01TLCATM-73290-01TLCHTM,01TLCATM-73290-01TLCHTM,LN-01TLCATM-73290-01TLCHTM,true,ATM29HTM,29,1901598,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_f81f43b0-eac0-45d2-964b-3f9b3e846f68,01TLCATM-73300-01TLCTPA,01TLCATM-73300-01TLCTPA,LN-01TLCATM-73300-01TLCTPA,true,ATM30TPA,30,1901601,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_d938e1fa-9371-45f2-88b4-f9d4b3a32c54,01TLCATM-73370-01TLCPLO,01TLCATM-73370-01TLCPLO,LN-01TLCATM-73370-01TLCPLO,true,ATM37PLO,37,1901604,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_2c1364ed-1a64-4089-9149-f401965f2fec,01TLCATM-73570-01TLCVOG,01TLCATM-73570-01TLCVOG,LN-01TLCATM-73570-01TLCVOG,true,ATM57VOG,57,1901607,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_1818bd7f-e379-4284-96da-847265bea3cb,01TLCATS-73870-01   LCP,01TLCATS-73870-01   LCP,LN-01TLCATS-73870-01   LCP,true,ATS87LCP,87,1901610,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_54c41b6f-9a70-4c01-804e-bb2cc982deca,01TLCATU-73050-01TLCAIN,01TLCATU-73050-01TLCAIN,LN-01TLCATU-73050-01TLCAIN,true,ATU05AIN,05,1901613,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_0e04fc95-c06a-42e7-99f3-fe35b0923461,01TLCATU-73660-01TLCSSE,01TLCATU-73660-01TLCSSE,LN-01TLCATU-73660-01TLCSSE,true,ATU66SSE,66,1901616,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_a82de48d-2ed6-49b6-917d-0810368999f9,01TLCATU-73670-01TLCITD,01TLCATU-73670-01TLCITD,LN-01TLCATU-73670-01TLCITD,true,ATU67ITD,67,1901619,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_5670bc64-32b9-453c-bfb5-4ff61c4f8ca4,01TLCAUO-73730-01TLCJID,01TLCAUO-73730-01TLCJID,LN-01TLCAUO-73730-01TLCJID,true,AUO73JID,73,1901622,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_6e2639ce-01cb-4647-82c8-1602ca212091,01TLCAVA-73490-01TLCLES,01TLCAVA-73490-01TLCLES,LN-01TLCAVA-73490-01TLCLES,true,AVA49LES,49,1901625,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_0b0ab606-ce97-498e-8576-92c63c95b6b6,01TLCCAY-73860-01TLCLCD,01TLCCAY-73860-01TLCLCD,LN-01TLCCAY-73860-01TLCLCD,true,CAY86LCD,86,1901628,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_a8f9586e-5506-41d6-8962-6bab264570b4,01TLCCAY-73890-01TLCPMT,01TLCCAY-73890-01TLCPMT,LN-01TLCCAY-73890-01TLCPMT,true,CAY89PMT,89,1901631,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_a9f9416e-8df2-4451-baa6-efd1e4bbc121,01TLCCSN-73020-01TLCFRR,01TLCCSN-73020-01TLCFRR,LN-01TLCCSN-73020-01TLCFRR,true,CSN02FRR,02,1901634,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_acfdc8be-acd7-46e7-a984-2d1f837b0498,01TLCCSR-73880-01TLCPMX,01TLCCSR-73880-01TLCPMX,LN-01TLCCSR-73880-01TLCPMX,true,CSR88PMX,88,1901637,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_deef0de8-1c01-4602-9d87-3dcec3350f4f,01TLCCSR-73890-01TLCPMT,01TLCCSR-73890-01TLCPMT,LN-01TLCCSR-73890-01TLCPMT,true,CSR89PMT,89,1901640,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_83c6a8d5-0e20-4924-89d4-3fe4497cf2b8,01TLCDOG-73040-01TLCPLZ,01TLCDOG-73040-01TLCPLZ,LN-01TLCDOG-73040-01TLCPLZ,true,DOG04PLZ,04,1901643,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_f34d3850-fa4a-4421-818c-46c73dfe3f92,01TLCDOG-73110-01TLCEUB,01TLCDOG-73110-01TLCEUB,LN-01TLCDOG-73110-01TLCEUB,true,DOG11EUB,11,1901646,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_b4256892-3c5a-46fd-a36a-1ffd00eb2ad4,01TLCDOG-73120-01TLCEDB,01TLCDOG-73120-01TLCEDB,LN-01TLCDOG-73120-01TLCEDB,true,DOG12EDB,12,1901649,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_3137be79-4921-4fb0-a369-21c88b8d4204,01TLCDOG-73130-01TLCETB,01TLCDOG-73130-01TLCETB,LN-01TLCDOG-73130-01TLCETB,true,DOG13ETB,13,1901652,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_7ed5c8e7-a2ee-4adc-97a3-988ff280b7f9,01TLCDOG-73140-01TLCETB,01TLCDOG-73140-01TLCETB,LN-01TLCDOG-73140-01TLCETB,true,DOG14ETB,14,1901655,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_b5da07ab-f23e-4429-bc15-4c875c921c40,01TLCDOG-73150-01TLCECB,01TLCDOG-73150-01TLCECB,LN-01TLCDOG-73150-01TLCECB,true,DOG15ECB,15,1901658,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_880c6077-af03-4193-a97f-f72919e1c91b,01TLCDOG-73160-01TLCECB,01TLCDOG-73160-01TLCECB,LN-01TLCDOG-73160-01TLCECB,true,DOG16ECB,16,1901661,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_6d1f1e40-2cf1-4d3d-947b-77062a263a95,01TLCDOG-73170-01TLCENB,01TLCDOG-73170-01TLCENB,LN-01TLCDOG-73170-01TLCENB,true,DOG17ENB,17,1901664,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_4aaa19da-4957-4cb4-a22d-2d6cfad3b4de,01TLCDOG-73180-01TLCESB,01TLCDOG-73180-01TLCESB,LN-01TLCDOG-73180-01TLCESB,true,DOG18ESB,18,1901667,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_18a8fabb-daa3-4563-b555-d64a14ec92bc,01TLCDOG-73190-03COCZTD,01TLCDOG-73190-03COCZTD,LN-01TLCDOG-73190-03COCZTD,true,DOG19ZTD,19,1901670,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_7f13987d-3f4e-440b-9b20-a64e696584ee,01TLCDOG-73410-01TLCANM,01TLCDOG-73410-01TLCANM,LN-01TLCDOG-73410-01TLCANM,true,DOG41ANM,41,1901673,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_92920cf6-61a0-4ef4-9ed3-1671c5de786f,01TLCDOG-73530-01TLCANM,01TLCDOG-73530-01TLCANM,LN-01TLCDOG-73530-01TLCANM,true,DOG53ANM,53,1901676,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_49a4dff7-e382-4383-85d5-879294a7fc56,01TLCDOG-73540-01TLCSMT,01TLCDOG-73540-01TLCSMT,LN-01TLCDOG-73540-01TLCSMT,true,DOG54SMT,54,1901679,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_d1055e5b-65f5-4a21-9052-dc69c1f16ed2,01TLCESB-73210-01TLCENB,01TLCESB-73210-01TLCENB,LN-01TLCESB-73210-01TLCENB,true,ESB21ENB,21,1901682,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_93e6f659-227e-4b93-a222-46d853ba5f6e,01TLCGMY-73830-01   VIL,01TLCGMY-73830-01   VIL,LN-01TLCGMY-73830-01   VIL,true,GMY83VIL,83,1901685,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_8c293a7f-885f-4133-8a43-0bfeabff13a7,01TLCGMY-73850-01TLCLCD,01TLCGMY-73850-01TLCLCD,LN-01TLCGMY-73850-01TLCLCD,true,GMY85LCD,85,1901688,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_877c0bc6-7025-4527-b55b-75b686f96099,01TLCHTM-73340-01TLCLAC,01TLCHTM-73340-01TLCLAC,LN-01TLCHTM-73340-01TLCLAC,true,HTM34LAC,34,1901691,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_70b31401-bcfb-46c8-b119-2d5002e044ac,01TLCISO-73840-01   VIL,01TLCISO-73840-01   VIL,LN-01TLCISO-73840-01   VIL,true,ISO84VIL,84,1901694,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_6e8c258b-6d61-44a8-bc02-2404fdaad303,01TLCISO-73M00-01TLCMIR,01TLCISO-73M00-01TLCMIR,LN-01TLCISO-73M00-01TLCMIR,true,ISOM0MIR,M0,1901697,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_d5ff71a0-6c28-4dae-b511-7851a294f823,01TLCITD-73060-01TLCNTG,01TLCITD-73060-01TLCNTG,LN-01TLCITD-73060-01TLCNTG,true,ITD06NTG,06,1901700,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_a60cc2ad-7f25-42e6-85ac-eb47fcf295fe,01TLCIXS-73480-01TLCTTT,01TLCIXS-73480-01TLCTTT,LN-01TLCIXS-73480-01TLCTTT,true,IXS48TTT,48,1901703,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_15f914be-8eed-42fc-bdea-2e9350620858,01TLCIXS-73590-01TLCVGU,01TLCIXS-73590-01TLCVGU,LN-01TLCIXS-73590-01TLCVGU,true,IXS59VGU,59,1901706,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_13e9e4a8-1d83-474f-8f67-a9195159c238,01TLCIXT-73200-01TLCEDB,01TLCIXT-73200-01TLCEDB,LN-01TLCIXT-73200-01TLCEDB,true,IXT20EDB,20,1901709,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_d42e50ef-58ae-454f-8c8c-444ae67ef9ff,01TLCIXT-73220-01TLCBBR,01TLCIXT-73220-01TLCBBR,LN-01TLCIXT-73220-01TLCBBR,true,IXT22BBR,22,1901712,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_245c238e-e6b3-4eb5-b7d6-efcf87a37eef,01TLCIXT-73230-01TLCEUB,01TLCIXT-73230-01TLCEUB,LN-01TLCIXT-73230-01TLCEUB,true,IXT23EUB,23,1901715,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_4d0b9c25-26da-49fa-bea6-107dbe3793b5,01TLCIXT-73270-01TLCTIN,01TLCIXT-73270-01TLCTIN,LN-01TLCIXT-73270-01TLCTIN,true,IXT27TIN,27,1901718,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_d38f2084-a253-4015-ac26-0aac43d5db1a,01TLCIXT-73330-01TLCTMA,01TLCIXT-73330-01TLCTMA,LN-01TLCIXT-73330-01TLCTMA,true,IXT33TMA,33,1901721,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_5c5abf43-b769-417b-87a3-c8a92baea6c2,01TLCJID-73710-01TLCJIP,01TLCJID-73710-01TLCJIP,LN-01TLCJID-73710-01TLCJIP,true,JID71JIP,71,1901724,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_402f2053-f99e-4f23-bea5-d4799ac1e199,01TLCJIL-73680-01TLCSSE,01TLCJIL-73680-01TLCSSE,LN-01TLCJIL-73680-01TLCSSE,true,JIL68SSE,68,1901727,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_43e1928e-cef9-45f8-88ed-82089c9fe9f7,01TLCJIL-73690-01TLCJIP,01TLCJIL-73690-01TLCJIP,LN-01TLCJIL-73690-01TLCJIP,true,JIL69JIP,69,1901730,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_e9fb5c3b-a288-42e3-ac96-15298be6b531,01TLCJIL-73700-01TLCJIP,01TLCJIL-73700-01TLCJIP,LN-01TLCJIL-73700-01TLCJIP,true,JIL70JIP,70,1901733,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_35568b98-6f94-427b-9a6f-3ce4bcfa5656,01TLCLAC-73350-01TLCTQC,01TLCLAC-73350-01TLCTQC,LN-01TLCLAC-73350-01TLCTQC,true,LAC35TQC,35,1901736,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_a1cd5ccc-90dc-4656-a0d9-affeaa93ac4c,01TLCLCD-73M80-01TLCATS,01TLCLCD-73M80-01TLCATS,LN-01TLCLCD-73M80-01TLCATS,true,LCDM8ATS,M8,1901739,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
_d65d489d-0fe1-4546-894c-c92fe806fa8a,01TLCLES-73490-01TLCTJP,01TLCLES-73490-01TLCTJP,LN-01TLCLES-73490-01TLCTJP,true,LES49TJP,49,1901742,_bfe919a6-2c9c-494c-9e62-b33317301983,ACLineSegment
