"ReactiveCapabilityCurve:
ID","ReactiveCapabilityCurve:
InternalId","ReactiveCapabilityCurve:
Name","ReactiveCapabilityCurve:
Parent","ReactiveCapabilityCurve:
ObjectType","SynchronousMachine:
Path","SynchronousMachine:
InternalId","SynchronousMachine:
Name","ReactiveCapabilityCurve:
SynchronousMachineHasDefaultReactiveCapabilityCurve:
SynchronousMachine:
ID","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_6b0d99c0-c4cb-492d-9dc2-54d00e24402b,1466839,04HTS-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   HTS/16/UN-01,1466621,UN-01,_e98e1844-56fc-4857-a8ee-e33a8374413e,_53a79a13-8796-48dd-8dc3-894666206ce8,SynchronousMachine
_328ce132-e99a-4e51-a582-a01e8ce6d650,1466845,04HTS-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   HTS/16/UN-02,1466623,UN-02,_a043b277-ee11-4129-b3fe-5bfe3c1bc491,_53a79a13-8796-48dd-8dc3-894666206ce8,SynchronousMachine
_c5b9919c-091e-4096-8a3a-a6ab29ed1152,1471550,04HLI-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   HLI/13.8/UNPTA,1471201,UNPTA,_e0cf31c2-d4f6-4f77-afa2-8f8db6d64241,_584b98a8-6b6c-4bb6-971f-9e9e0995d6de,SynchronousMachine
_2d49cdb1-7dba-4fa2-9be2-5a9a4e6dd7e9,1471556,04HLI-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   HLI/13.8/UN-01,1471203,UN-01,_600bb247-0ad1-47e7-bd45-a74d7f44808f,_584b98a8-6b6c-4bb6-971f-9e9e0995d6de,SynchronousMachine
_74dbfbc5-0365-4547-b28f-e852e13c5c25,1471562,04HLI-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   HLI/13.8/UN-02,1471205,UN-02,_fa2a2e39-fb9d-4343-90c3-888797b2c144,_584b98a8-6b6c-4bb6-971f-9e9e0995d6de,SynchronousMachine
_318506d1-b8b6-4e8a-b0f5-2e0e9f4e978f,1499479,04HFV-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   HFV/34.5/UN-01,1499311,UN-01,_6cb65388-df62-435d-a909-f849303ef78d,_7462013e-6252-4c39-8dda-a5b5a012b4e4,SynchronousMachine
_56581439-9b7e-4325-a64a-b1a76213b6b5,1501298,04FEN-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   FEN/13.8/UN-02,1501259,UN-02,_17718a54-0c74-4128-b7b6-9ab0b411b729,_0d8e3471-a2a6-44cd-b9a3-d98ddc48acdf,SynchronousMachine
_8abe6677-e8f2-4eb6-bb72-6dae0b423d2b,1501405,04FEN-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   FEN/16/UNPTA,1501282,UNPTA,_9ddd49e8-2580-4f52-bf43-066926583681,_d1b94848-7d9f-480e-acbb-b2876ac7ceea,SynchronousMachine
_c922b08d-f999-4cca-8dae-1a0e6e7037e1,1501411,04FEN-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   FEN/16/UN-01,1501284,UN-01,_45827b74-e3cd-41d2-a0e3-4d46603bc717,_d1b94848-7d9f-480e-acbb-b2876ac7ceea,SynchronousMachine
_0f21fa7e-0d6f-43bc-9718-24e2074da99c,1501592,04FEH-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   FEH/21/UN-01,1501469,UN-01,_0cb2fe51-5554-44d7-b7ef-badc829b6b51,_a11ecfca-eb49-4983-824d-46a981a14803,SynchronousMachine
_f95a89f7-8b5c-42b0-a702-6e134841c937,1502538,04EFU-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   EFU/13.8/UN-01,1502413,UN-01,_6e130676-d03d-44a4-b870-a0aaeac33d69,_cb8b3f0f-e7e4-4e06-9b96-b382ee267684,SynchronousMachine
_6914422b-b5bc-45d3-89ed-20b801f9cae2,1502544,04EFU-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   EFU/13.8/UN-02,1502415,UN-02,_9bb5a38b-0082-4c9f-a41f-b19abe63e80f,_cb8b3f0f-e7e4-4e06-9b96-b382ee267684,SynchronousMachine
_809a1c3b-ceff-47cf-8d26-469b29d97a04,1502550,04EFU-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   EFU/13.8/UN-03,1502417,UN-03,_779acb01-4278-4fc0-9bbf-aecce0b51f00,_cb8b3f0f-e7e4-4e06-9b96-b382ee267684,SynchronousMachine
_65ead2b0-ab97-42a5-b2fd-c706e37da200,1503263,04ECD-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECD/19/UNPTA,1502930,UNPTA,_c3dffe2a-d664-4fa3-b54b-9045e3a86fa9,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_5da21bfe-6e0c-4fcc-a961-e1b14f01cd7e,1503269,04ECD-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECD/19/UN-04,1502932,UN-04,_3d25fbf9-ea33-4282-a10d-8ccd41098fe2,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_60d4136e-8b3c-498b-bf40-0a6334574d09,1503275,04ECD-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECD/19/UN-05,1502934,UN-05,_1f989c9b-53ce-498a-bd9c-046d8cbb2dab,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_3c2082c8-b72b-40ac-9170-5a591d1259a8,1503281,04ECD-U6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECD/19/UN-06,1502936,UN-06,_8886732e-e5b3-4d78-9e44-90d839570c45,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_db79de0f-4fe6-48be-9261-0ab53ce6b2b8,1504080,04ECC-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECC/19/UNPTA,1503362,UNPTA,_d38a2b4e-67ca-4244-b863-2564eb37e9f4,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_ebc327db-5d95-4074-8553-0dadf5913569,1504086,04ECC-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECC/19/UN-01,1503364,UN-01,_b93138b0-bccc-4d8a-9977-6fbc23ab25ad,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_7e69a20c-6846-4cea-9a6a-103c4aae4c98,1504092,04ECC-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECC/19/UN-02,1503366,UN-02,_0f99b4ac-4723-4353-902c-ba3df7064eaf,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_3157a48f-5a1c-43f8-a733-f763c001e109,1504098,04ECC-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ECC/19/UN-03,1503368,UN-03,_e54acfe9-f4ec-4145-aef1-affe63e44a0e,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_7a250cf1-9021-4ee7-aa1f-7b4df3af48f5,1507519,04CMR-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   CMR/13.8/UN-01,1507488,UN-01,_7effca2e-003f-47c5-bb62-07cdd25bdfc2,_eac9afdc-ac7c-4b5c-a45f-af1d0a08c07a,SynchronousMachine
_996cf5cb-7458-484c-934b-2f18b2c6e18a,1507525,04CMR-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   CMR/13.8/UN-02,1507490,UN-02,_849792fe-8d10-4f0f-afd5-2cba3796a7dd,_eac9afdc-ac7c-4b5c-a45f-af1d0a08c07a,SynchronousMachine
_12e97e58-b193-42c8-a329-59953a68ed2d,1508366,04BRT-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   BRT/13.8/UN-01,1508335,UN-01,_2e91aba0-b19e-47d9-a6c2-7da16e9c2ae8,_1284b1ed-d82d-45cb-b0b8-6d7f9b27cc07,SynchronousMachine
_637b9a74-e225-42c5-8cb9-183ed990bc1d,1508372,04BRT-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   BRT/13.8/UN-02,1508337,UN-02,_4da46358-29b0-483e-83fa-14294c11653f,_1284b1ed-d82d-45cb-b0b8-6d7f9b27cc07,SynchronousMachine
_784109e3-45a4-4590-8099-e7bbfff2eba7,1508589,04BPU-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   BPU/34.5/UN-01,1508524,UN-01,_70d82625-2763-425e-bf3b-9b0bb34f1174,_cc22647d-8684-431c-b9b6-407120d9276d,SynchronousMachine
_37c40742-7045-461a-8a02-8996c6767b32,1509755,04ASV-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   ASV/34.5/UN-01,1509682,UN-01,_6d1c1466-4a42-418d-a8c7-34a435bf6490,_458366d9-3682-48b4-97ca-6b8dff96c834,SynchronousMachine
_5bb01766-0507-44a0-a5b8-6d32ff0aca0f,1509843,04AKS-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   AKS/34.5/UN-01,1509780,UN-01,_91f068f1-91ba-451c-a171-8afaccd0f7d7,_46f7e72c-81c0-428d-97a6-e6978a961ae2,SynchronousMachine
_68b38479-f0f9-4bbe-b5c4-8e76c7793e9c,1510418,04AGD-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   AGD/16.5/UNPTA,1510089,UNPTA,_a1ca94f9-7244-47eb-9efe-b2ba3f75fc44,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_db5a6dc3-613f-4285-ad4d-76b405225992,1510424,04AGD-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   AGD/16.5/UN-01,1510091,UN-01,_459059d0-bcc5-439e-a908-7bbfabf11c55,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_b1d5082a-5be9-4372-9b51-fd2a9a2d1f0b,1510430,04AGD-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   AGD/16.5/UN-02,1510093,UN-02,_47909196-9d01-4ce6-b78e-3aef724d39d3,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_6052bff9-e74f-4b5d-9268-c32cb564a505,1510436,04AGD-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/04NOR/04   AGD/16.5/UN-03,1510095,UN-03,_26bf5330-4549-4e5a-9ad0-37ca3852f823,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_094b345b-d25e-4942-929d-9c23c0017817,1536279,05AAS-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   AAS/34.5/UN-01,1536271,UN-01,_962ecadc-3b42-4a04-ae8d-e4b927d0fdf0,_e2837127-f1f3-41f5-a695-2cd61d088ab5,SynchronousMachine
_6c44f862-54a5-4c29-a2cf-055b9d3110d5,1536332,05AHC-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   AHC/34.5/UN-01,1536324,UN-01,_988d4155-6791-4a21-bd67-89d37d3f1813,_11ba1dff-1e0f-4237-9479-4634ba4a6320,SynchronousMachine
_c28f2d16-d4f2-4a9c-93c9-0d1cc87e661a,1536385,05AHO-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   AHO/34.5/UN-01,1536377,UN-01,_a5162023-15ed-4251-b269-bbd1dde9d90b,_7def6e2e-4ebc-46fe-b98d-ca046d6c5d23,SynchronousMachine
_ce888f57-349f-4b0e-81e9-cc3b14f6c138,1536438,05AHT-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   AHT/34.5/UN-01,1536430,UN-01,_7efd9cf8-437a-4b64-ba37-cdc037f0f9fd,_9bb9be7c-f522-4135-b697-f341843b8144,SynchronousMachine
_35ca2906-254e-4dea-b967-9e43156d60f6,1536491,05AHU-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   AHU/34.5/UN-01,1536483,UN-01,_edd49496-b23f-4f50-841b-ceaf8e363ba6,_f260f571-3d62-4ef0-a53a-111ec33f3c91,SynchronousMachine
_7b296d5e-acf3-41c8-bdbf-34c6a35905ed,1537248,05ASO-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ASO/34.5/UN-01,1537240,UN-01,_6e0487e1-751a-4b63-bd4f-0db8ecfc00e2,_7219ac1f-172d-47c6-988e-31e505203e09,SynchronousMachine
_07cf61c2-2fe8-4f75-932c-7220cf76cd7e,1540889,07   TTI-U01,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-01,1540721,UN-01,_c345f13f-c669-4525-965f-0e5bd8d18b33,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_f527b99a-df6c-4da0-a1b5-0189bbf9ca90,1540895,07   TTI-U02,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-02,1540723,UN-02,_43a5e028-c6bb-48ed-9442-227a994f1b16,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_17242354-f1ed-4ba4-bda9-bca5671f60ea,1540901,07   TTI-U04,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-04,1540725,UN-04,_5f275267-9a7c-4827-ac4e-02ec7e27a65d,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_548b09eb-7a4a-44db-b5ce-1851ba8c8c31,1540907,07   TTI-U05,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-05,1540727,UN-05,_d62abb78-ee95-4d21-93ec-1cefdf30dbad,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_f4dc9986-f4a0-4e07-9fb3-64a477db1466,1540913,07   TTI-U06,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-06,1540729,UN-06,_7062bc1d-e6ba-4a11-88f1-7752c70c9ed1,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_ed354768-1945-43cc-80be-2c778fcbe9c0,1570460,05CTP-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   CTP/13.8/UN-01,1570446,UN-01,_a7857dc5-46d8-404e-884f-f8243d94fe7d,_1ece4a5a-d863-4d59-ae03-d312fbdf32ec,SynchronousMachine
_9ccbfb4f-ed81-4cc5-b136-b499f1bf5caf,1572134,05DSD-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   DSD/0.66/UN-01,1572114,UN-01,_b9a34319-f767-4ed5-9fb0-a7ab72fd0d2c,_db2d7e7d-08cb-4618-813e-e235321d0a46,SynchronousMachine
_2f39e30b-6d73-40c9-8eb5-a281709465b5,1572172,05DST-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   DST/0.66/UN-01,1572152,UN-01,_a60ac618-65a6-4e99-80b8-d44b782bcfe2,_a758727e-0619-4395-910b-c06e7eeddc61,SynchronousMachine
_3952800d-c773-47ec-8641-c5cbcc8ea1fb,1572210,05DSU-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   DSU/0.66/UN-01,1572190,UN-01,_9755ac0e-4ca2-451c-84f3-036a1f890956,_2721707b-1f53-4b36-87b2-1f8fba1818f5,SynchronousMachine
_46448fca-98b8-4c4f-85c3-0990e30ad8b3,1572359,05EEN-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-01,1572323,UN-01,_e62a3367-6c22-4c8e-94bc-c7484f657ec2,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_8adbc3cf-6aaa-433f-ab7b-1f75824028d2,1572365,05EEN-U10,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-10,1572325,UN-10,_63ddf7eb-bc78-4d07-91e2-d8f692aa6bf7,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_8d83d31d-8550-4be6-bc8c-e966cb22248c,1572371,05EEN-U11,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-11,1572327,UN-11,_026ebd5d-3781-41e4-8143-326019c7c8e8,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_db65e41b-44af-4f45-9853-75fb35dd1a68,1572377,05EEN-U12,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-12,1572329,UN-12,_c3ef5274-79b7-454c-bfe0-77c87f6737d5,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_8d9dfc6d-1c81-4a22-8653-01427143773c,1572383,05EEN-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-02,1572331,UN-02,_862e2664-3684-4961-97ac-1f64a167f6ad,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_6a1a967b-f9ef-46bf-961e-e617e24367c3,1572389,05EEN-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-03,1572333,UN-03,_bc971c3c-aec4-4e1e-a1cb-4b8ddb07a832,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_3863b35f-3ffa-460a-b85d-2f9615005238,1572395,05EEN-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-04,1572335,UN-04,_4699af30-68a0-44e7-9b82-6f8ed98f5453,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_79acf933-b453-4e71-934e-3c0c55ee67f6,1572401,05EEN-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-05,1572337,UN-05,_8a145714-eda6-4121-a5ea-199bee9d2610,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_6f333910-117c-415c-99dc-e8ce914f39ed,1572407,05EEN-U6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-06,1572339,UN-06,_0780529e-5822-4a24-a774-454946001156,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_d38ba894-e1be-4ae4-9b5b-5a4fcfdb6b56,1572413,05EEN-U7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-07,1572341,UN-07,_5becca2f-c71a-4abf-ba1c-b6aa3eb3910c,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_5ac3fdff-f678-44fb-8589-9c4de340a3af,1572419,05EEN-U8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-08,1572343,UN-08,_983d33b9-e291-4f89-aaa6-de82d8c754b9,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_e9e7f3c3-cb35-48aa-a75b-cdc4cb380907,1572425,05EEN-U9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-09,1572345,UN-09,_8d5f7d5b-1ed8-4ff7-8eb3-b2378c3771a9,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_be78c8a5-582f-408c-83bd-dfb541599b70,1572647,05ELI-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ELI/34.5/UN-01,1572639,UN-01,_552b7975-7658-4390-be25-498d06c944f7,_28bd6e33-e33a-48fb-a5a2-7aa262383547,SynchronousMachine
_4907529e-0a6a-4f27-bae1-620f0edb265f,1573736,05ENO-PQ2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/13.8/UNPQ2,1573379,UNPQ2,_92c40535-e7b3-45c8-9222-65b39af6505c,_4e97d947-d5a4-4788-ada8-8061d4a0e114,SynchronousMachine
_b664df17-0ebb-4f25-a1a4-94d17bb05e00,1573742,05ENO-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/13.8/UN-04,1573381,UN-04,_d2dae304-708e-4eee-9723-8acac00cdca9,_4e97d947-d5a4-4788-ada8-8061d4a0e114,SynchronousMachine
_79821f73-7702-4fdf-90d3-bc35a22905da,1573748,05ENO-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/13.8/UN-05,1573383,UN-05,_93d29ba3-307a-4671-84eb-4e5a269078ca,_4e97d947-d5a4-4788-ada8-8061d4a0e114,SynchronousMachine
_20de6264-d07f-4fab-96b4-cdf6ff478526,1574057,05ENO-PQ1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/16/UNPQ1,1573434,UNPQ1,_2f599a6b-da78-4517-b59f-4c86983b99fa,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_c549f9be-532c-4cd4-9cb1-15234ef6b46c,1574063,05ENO-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/16/UN-01,1573436,UN-01,_8f1693b8-f574-4d79-b699-350be08405f1,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_82852e42-d990-40ee-a2b0-740a47331eb6,1574069,05ENO-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/16/UN-02,1573438,UN-02,_ced24c3e-90ac-4247-98ee-bcd3035c8a0e,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_e1f7e4ca-9981-4955-b322-aec05593430b,1574075,05ENO-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   ENO/16/UN-03,1573440,UN-03,_fa8ccd2e-36ea-4a8c-bcbc-f826b866dfbe,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_63e1b912-43d6-4a4e-9054-67bbfb2ac856,1574293,10EPE-EQ,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/WECC/07WEC/05   EPE/115/UN-EQ,1574291,UN-EQ,_be3a37b3-65ec-4087-b56a-5c3a42036107,_6645734e-a4ba-4415-ab44-1db5525165ce,SynchronousMachine
_80b6038c-720c-44d1-abc6-ec31a92c6446,1574651,05FED-PTA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   FED/16.5/UNPTA,1574423,UNPTA,_a0bc1f42-a016-4972-a122-df8cbad3b4a7,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_a28106da-d66f-4ada-abc2-3ad8ab773e2f,1574657,05FED-U1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   FED/16.5/UN-01,1574425,UN-01,_f05b0c9f-9a19-42dd-b986-b79995a3252b,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_89fca3f1-95e2-4696-a70a-6cbb48c8afc6,1574663,05FED-U2,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   FED/16.5/UN-02,1574427,UN-02,_e3d52f07-4d4c-4f8e-80f6-efb8c91268d8,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_4706d89a-6a3d-423a-afa4-33bfa255135b,1574669,05FED-U3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   FED/16.5/UN-03,1574429,UN-03,_77e84952-6265-4e9d-81a5-7895a6610749,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_5b3bdffb-fdf5-4318-b7c6-49b155daefb4,1575493,05FVL-U4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   FVL/15/UN-04,1575176,UN-04,_d06b1394-b968-4124-828a-c8e286365e07,_6dc706fe-2fb5-485d-a3af-ac477e470fb4,SynchronousMachine
_e7b1dc3f-ae4b-4939-9a1c-57171d64550e,1575499,05FVL-U5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve,Network/Companies/SIN/05NTE/05   FVL/15/UN-05,1575178,UN-05,_c1505ae5-46d5-4c12-83ec-eb612947b327,_6dc706fe-2fb5-485d-a3af-ac477e470fb4,SynchronousMachine
