"TransformerWinding:
ObjectType","TransformerWinding:
ID","TransformerWinding:
Path","TransformerWinding:
Name","TransformerWinding:
b_pu","TransformerWinding:
r_pu","TransformerWinding:
x_pu","TransformerWinding:
InternalId","TransformerWinding:
Parent"
TransformerWinding,_29f02196-f3cd-4e66-93e7-e6955f3029e1,Network/Companies/SIN/01CEL/01   BAR/01BAR T02 85\23/Alta,Alta,0,0,0.44333,766353,_e9085b57-1736-4eb9-927b-1121f181b603
TransformerWinding,_2f317937-d225-4620-a0fa-8ebe31e58ca5,Network/Companies/SIN/01CEL/01   BAR/01BAR T02 85\23/Baja,Baja,0,,,766355,_e9085b57-1736-4eb9-927b-1121f181b603
TransformerWinding,_f099c8b2-228d-4ce8-a477-a8867fca6f94,Network/Companies/SIN/01CEL/01   BBV/01BBV T01 230\13.8/Alta,Alta,0,0,0.171429,766649,_8bcd800d-ed13-4b11-b1bf-ef9dcfbde72c
TransformerWinding,_a519ff3c-274f-417c-b4af-6ebb000a04e0,Network/Companies/SIN/01CEL/01   BBV/01BBV T01 230\13.8/Baja,Baja,0,,,766651,_8bcd800d-ed13-4b11-b1bf-ef9dcfbde72c
TransformerWinding,_fcdbbb84-d3d3-4457-a8ae-5810a09def19,Network/Companies/SIN/01CEL/01   BBV/01BBV T02 230\13.8/Alta,Alta,0,0,0.171429,766654,_4cb9c35b-fcd6-4879-8c77-1baf9ec97b4f
TransformerWinding,_6d136bef-5fc7-4cb6-8a24-d2b7e90c25fa,Network/Companies/SIN/01CEL/01   BBV/01BBV T02 230\13.8/Baja,Baja,0,,,766656,_4cb9c35b-fcd6-4879-8c77-1baf9ec97b4f
TransformerWinding,_c0155323-3ac3-46f5-b73b-9d7a207f89b5,Network/Companies/SIN/01CEL/01   BRN/01BRN  AT01 400\230/Alta,Alta,0,0.00055000000000000003,0.035450000000000002,770281,_e1de233e-f9bb-4ffe-a30b-c38e319df6af
TransformerWinding,_7a16b54a-fe95-47f4-b3b1-347884172409,Network/Companies/SIN/01CEL/01   BRN/01BRN  AT01 400\230/Baja,Baja,0,,,770316,_e1de233e-f9bb-4ffe-a30b-c38e319df6af
TransformerWinding,_d4ae533c-4d47-4a5b-a5b8-e1e16be29729,Network/Companies/SIN/01CEL/01   BRN/01BRN  AT02 400\230/Alta,Alta,0,0.00055000000000000003,0.035450000000000002,770320,_38b7767f-b35c-4dbe-a186-9e5484e110bf
TransformerWinding,_21cd4c63-d995-4705-bd2c-124027e5817d,Network/Companies/SIN/01CEL/01   BRN/01BRN  AT02 400\230/Baja,Baja,0,,,770355,_38b7767f-b35c-4dbe-a186-9e5484e110bf
TransformerWinding,_dceae8ed-d305-4348-815d-d80c3bfb1c77,Network/Companies/SIN/01CEL/01   BRN/01BRN  AT03 400\230/Alta,Alta,0,0.00055000000000000003,0.035479999999999998,770359,_d7ece726-806d-402c-971f-ae4541b0e5cf
TransformerWinding,_a2843dd8-67fb-4860-8bb3-10d79e241cb7,Network/Companies/SIN/01CEL/01   BRN/01BRN  AT03 400\230/Baja,Baja,0,,,770394,_d7ece726-806d-402c-971f-ae4541b0e5cf
TransformerWinding,_9344d5e2-040e-431b-8ca2-16f43d61cdfa,Network/Companies/SIN/01CEL/01   CAR/01CAR T01 85\23/Alta,Alta,0,0,0.47899999999999998,770777,_de5546b1-49b3-472f-a20e-c70fc2c438fe
TransformerWinding,_e06004b1-69dd-4c3f-83c0-8b81925b71b3,Network/Companies/SIN/01CEL/01   CAR/01CAR T01 85\23/Baja,Baja,0,,,770779,_de5546b1-49b3-472f-a20e-c70fc2c438fe
TransformerWinding,_b4d55676-b0cf-4f78-af29-e60293a7aefb,Network/Companies/SIN/01CEL/01   CAR/01CAR T02 85\23/Alta,Alta,0,0,0.39333000000000001,770783,_e4c830c0-a5df-4809-8233-7d78e8c49b9c
TransformerWinding,_66afc82f-73c7-48b8-8545-202e6a039e98,Network/Companies/SIN/01CEL/01   CAR/01CAR T02 85\23/Baja,Baja,0,,,770785,_e4c830c0-a5df-4809-8233-7d78e8c49b9c
TransformerWinding,_4f8cf75e-1595-49bf-80c6-e6ab4b5e5b0b,Network/Companies/SIN/01CEL/01   CAR/01CAR T03 85\23/Alta,Alta,0,0,0.504,770789,_e0e38133-bf02-4e3e-97b3-028e9b78a3a5
TransformerWinding,_3dc4a9c3-7af6-4228-b225-aeabc4294e45,Network/Companies/SIN/01CEL/01   CAR/01CAR T03 85\23/Baja,Baja,0,,,770791,_e0e38133-bf02-4e3e-97b3-028e9b78a3a5
TransformerWinding,_d4290653-bb2d-472a-bd39-97fd88ee5734,Network/Companies/SIN/01CEL/01   CAR/01CAR T04 85\23/Alta,Alta,0,0,0.46533000000000002,770795,_15c5f514-468f-40d1-979a-243eb3757b86
TransformerWinding,_9d0e8143-95ab-49a2-a31a-5e184abc78e0,Network/Companies/SIN/01CEL/01   CAR/01CAR T04 85\23/Baja,Baja,0,,,770797,_15c5f514-468f-40d1-979a-243eb3757b86
TransformerWinding,_459a4392-b9b7-4c98-9dbf-8a9d99069463,Network/Companies/SIN/01CEL/01   CDS/01CDS T01 230\23/Alta,Alta,0,0,0.29527700000000001,771544,_4cf6bf0d-82bc-437d-8b39-40bd8b83de6d
TransformerWinding,_a2e59254-47c6-4bd3-99e8-78ab5cc88060,Network/Companies/SIN/01CEL/01   CDS/01CDS T01 230\23/Baja,Baja,0,,,771546,_4cf6bf0d-82bc-437d-8b39-40bd8b83de6d
TransformerWinding,_e41bed48-5934-492b-8061-15df5693a260,Network/Companies/SIN/01CEL/01   CEI/01CEI T01 230\23/Alta,Alta,0,0.0074999999999999997,0.2606,772413,_a19f7331-c19c-4e62-9c53-0cfe3060f147
TransformerWinding,_3eda7a1e-1ab9-4cd0-ac85-66a5f3a42eaf,Network/Companies/SIN/01CEL/01   CEI/01CEI T01 230\23/Baja,Baja,0,,,772416,_a19f7331-c19c-4e62-9c53-0cfe3060f147
TransformerWinding,_43e2710a-d73d-456f-9fd7-9668384b7dfb,Network/Companies/SIN/01CEL/01   CEI/01CEI T02 230\23/Alta,Alta,0,0.0074999999999999997,0.2606,772419,_62cf86f4-851e-48d3-a13a-92ad7f30375b
TransformerWinding,_79c30a39-ac2a-4a0d-8c8e-5256b3311e5e,Network/Companies/SIN/01CEL/01   CEI/01CEI T02 230\23/Baja,Baja,0,,,772422,_62cf86f4-851e-48d3-a13a-92ad7f30375b
TransformerWinding,_4b2e8658-f9da-49dc-aee7-2237f4543643,Network/Companies/SIN/01CEL/01   CEI/01CEI T03 230\23/Alta,Alta,0,0.0074999999999999997,0.26441599999999998,772425,_3eee1785-5c7f-4381-bbf4-93e1dd2179b3
TransformerWinding,_cdc50264-f5eb-4f54-9643-e4a41f137fee,Network/Companies/SIN/01CEL/01   CEI/01CEI T03 230\23/Baja,Baja,0,,,772428,_3eee1785-5c7f-4381-bbf4-93e1dd2179b3
TransformerWinding,_cbbf6720-15ce-4a84-9c71-591cb8aa94bb,Network/Companies/SIN/01CEL/01   CFI/01CFI T01 230\23/Alta,Alta,0,0.0074999999999999997,0.31,772822,_9edb72f2-8fcb-4b2c-a0d6-9303365f076b
TransformerWinding,_64aac12c-a60e-4e59-a3bd-a051b03529d6,Network/Companies/SIN/01CEL/01   CFI/01CFI T01 230\23/Baja,Baja,0,,,772824,_9edb72f2-8fcb-4b2c-a0d6-9303365f076b
TransformerWinding,_69d719d9-d947-42ce-9e7e-fcf48c992e4e,Network/Companies/SIN/01CEL/01   CFZ/01CFZ T01 85\4.16/Alta,Alta,0,0,0.746,772971,_1e111e06-897f-4e30-b98a-5540710365d3
TransformerWinding,_7ea8f67e-3716-4143-b94c-6b9d6b5239a0,Network/Companies/SIN/01CEL/01   CFZ/01CFZ T01 85\4.16/Baja,Baja,0,,,772973,_1e111e06-897f-4e30-b98a-5540710365d3
TransformerWinding,_c7551dde-ee2e-4334-9065-444cbcc690e6,Network/Companies/SIN/01CEL/01   CFZ/01CFZ T02 85\4.16/Alta,Alta,0,0,0.75249999999999995,772976,_0f121f6e-3e44-4869-a9ad-3595215cb183
TransformerWinding,_bbe256a8-0a7c-4d98-a7ee-e46a34ebd114,Network/Companies/SIN/01CEL/01   CFZ/01CFZ T02 85\4.16/Baja,Baja,0,,,772978,_0f121f6e-3e44-4869-a9ad-3595215cb183
TransformerWinding,_bd065817-8f51-402d-94c6-35fa93bffdbc,Network/Companies/SIN/01CEL/01   CHA/01CHA T01 85\23/Alta,Alta,0,0,0.48199999999999998,773437,_69c52bef-4223-44fb-86b1-69cefe8ef614
TransformerWinding,_6515ffb8-06b0-49e5-92fd-d48a46606dd0,Network/Companies/SIN/01CEL/01   CHA/01CHA T01 85\23/Baja,Baja,0,,,773439,_69c52bef-4223-44fb-86b1-69cefe8ef614
TransformerWinding,_27018ef0-7629-4b7d-9379-4efe6caee5b1,Network/Companies/SIN/01CEL/01   CHA/01CHA T02 85\23/Alta,Alta,0,0,0.48199999999999998,773443,_4d264053-bc8a-4015-9a97-88b4f8ddd360
TransformerWinding,_ea978ade-9961-4c94-9ab8-9d785c52b552,Network/Companies/SIN/01CEL/01   CHA/01CHA T02 85\23/Baja,Baja,0,,,773445,_4d264053-bc8a-4015-9a97-88b4f8ddd360
TransformerWinding,_5a3f1803-4d90-421b-a9e0-01a269a55bdc,Network/Companies/SIN/01CEL/01   CHA/01CHA T03 85\23/Alta,Alta,0,0,0.48199999999999998,773449,_5bebbad8-bce3-4f1c-9999-96d8137f5c5b
TransformerWinding,_9cbbe1b9-8cf1-4579-b288-cb55d4b59da1,Network/Companies/SIN/01CEL/01   CHA/01CHA T03 85\23/Baja,Baja,0,,,773451,_5bebbad8-bce3-4f1c-9999-96d8137f5c5b
TransformerWinding,_c35233fa-15c4-4302-96b9-17cb012da6b3,Network/Companies/SIN/01CEL/01   CHA/01CHA T04 85\23/Alta,Alta,0,0,0.48666999999999999,773455,_ae78315c-3f25-4df8-93a7-9af1f3f6dd44
TransformerWinding,_0592ca21-2a76-43bc-8aec-13c82cb0fad8,Network/Companies/SIN/01CEL/01   CHA/01CHA T04 85\23/Baja,Baja,0,,,773457,_ae78315c-3f25-4df8-93a7-9af1f3f6dd44
TransformerWinding,_40fca368-f113-4c4f-9003-20854e357a6c,Network/Companies/SIN/01CEL/01   CHA/01CHA T05 230\85/Alta,Alta,0,0.0041060000000000003,0.16424900000000001,773461,_1762aba6-a28d-405a-9887-227ab48d6a32
TransformerWinding,_7ceb03fe-3b0a-4c45-a4b5-a4273496114e,Network/Companies/SIN/01CEL/01   CHA/01CHA T05 230\85/Baja,Baja,0,,,773463,_1762aba6-a28d-405a-9887-227ab48d6a32
TransformerWinding,_5673de2b-a11f-4a34-a350-0da62850734b,Network/Companies/SIN/01CEL/01   CHN/01CHN T01 230\23/Alta,Alta,0,0.0074999999999999997,0.405333,774135,_7852ff3c-38e5-4d19-9a2d-4bc04eb67013
TransformerWinding,_7859c795-ac0b-4f63-b4f5-e298b2118380,Network/Companies/SIN/01CEL/01   CHN/01CHN T01 230\23/Baja,Baja,0,,,774137,_7852ff3c-38e5-4d19-9a2d-4bc04eb67013
TransformerWinding,_64008927-8440-4b51-ae51-89863f029fed,Network/Companies/SIN/01CEL/01   CJM/01CJM T01 230\23/Alta,Alta,0,0.0074999999999999997,0.18360000000000001,774398,_5aa1d4cc-888c-450d-851c-6d7db2fe15e8
TransformerWinding,_8e0f9eb9-7df2-448d-9854-bb6f61710e66,Network/Companies/SIN/01CEL/01   CJM/01CJM T01 230\23/Baja,Baja,0,,,774400,_5aa1d4cc-888c-450d-851c-6d7db2fe15e8
TransformerWinding,_bf7254c2-2e03-42e3-ac04-06807a1ed6f4,Network/Companies/SIN/01CEL/01   CJM/01CJM T02 230\23/Alta,Alta,0,0.0074999999999999997,0.18512000000000001,774404,_636b19b7-7882-49f5-a41b-7214ba099985
TransformerWinding,_fe61a361-9a5e-4206-81cc-2b8f8de0fe92,Network/Companies/SIN/01CEL/01   CJM/01CJM T02 230\23/Baja,Baja,0,,,774406,_636b19b7-7882-49f5-a41b-7214ba099985
TransformerWinding,_4a9c0822-afa6-4f14-b860-952103b4c3b6,Network/Companies/SIN/01CEL/01   CJM/01CJM T03 230\23/Alta,Alta,0,0.0074999999999999997,0.21989,774410,_9ff6b135-826c-48e2-92d1-be00134492f7
TransformerWinding,_73d20b5a-7c21-4b20-b3e4-f306b80bb2dd,Network/Companies/SIN/01CEL/01   CJM/01CJM T03 230\23/Baja,Baja,0,,,774412,_9ff6b135-826c-48e2-92d1-be00134492f7
TransformerWinding,_87b3d5d2-95c1-4332-b657-4791542b30a1,Network/Companies/SIN/01CEL/01   CMC/01CMC T01 230\23/Alta,Alta,0,0.0074999999999999997,0.2606,774881,_1a8679d5-f9e7-4f4f-a781-9d51b4b10748
TransformerWinding,_495e3838-d690-48d1-9d25-7cb38675d18f,Network/Companies/SIN/01CEL/01   CMC/01CMC T01 230\23/Baja,Baja,0,,,774883,_1a8679d5-f9e7-4f4f-a781-9d51b4b10748
TransformerWinding,_87afeff0-f8ee-45f8-a7fb-db9a8157a4d8,Network/Companies/SIN/01CEL/01   CMC/01CMC T02 230\23/Alta,Alta,0,0,0.27462999999999999,774887,_09fda9f6-ec34-4f60-b741-979c2bdba267
TransformerWinding,_3874b87b-1232-4723-99b5-23bf84482f1c,Network/Companies/SIN/01CEL/01   CMC/01CMC T02 230\23/Baja,Baja,0,,,774889,_09fda9f6-ec34-4f60-b741-979c2bdba267
TransformerWinding,_e395d72b-3e13-4a3c-a06a-66236334d740,Network/Companies/SIN/01CEL/01   CMC/01CMC T03 230\23/Alta,Alta,0,0.0074999999999999997,0.2606,774893,_9728b5a2-3f9f-4b75-91a8-ddffce85afd4
TransformerWinding,_dd0c1f13-bacf-492b-8e9a-4e7e67aae129,Network/Companies/SIN/01CEL/01   CMC/01CMC T03 230\23/Baja,Baja,0,,,774895,_9728b5a2-3f9f-4b75-91a8-ddffce85afd4
TransformerWinding,_45d23631-b24b-4cdd-b9b6-2669943c6b1e,Network/Companies/SIN/01CEL/01   COA/01COA T01 230\23/Alta,Alta,0,0,0.40529999999999999,775560,_fce74c0a-ddf3-4f79-8f19-1533fa54bd2e
TransformerWinding,_8b25a880-a632-4daf-a73b-617d74d11548,Network/Companies/SIN/01CEL/01   COA/01COA T01 230\23/Baja,Baja,0,,,775563,_fce74c0a-ddf3-4f79-8f19-1533fa54bd2e
TransformerWinding,_d6d22098-2be0-4b85-b134-f269b705fd45,Network/Companies/SIN/01CEL/01   COA/01COA T02 230\23/Alta,Alta,0,0.0074999999999999997,0.29259600000000002,775566,_718d32c6-7aea-490d-b14f-ba9e570091a1
TransformerWinding,_4898cd4a-d105-4a29-a42a-7084871b00a0,Network/Companies/SIN/01CEL/01   COA/01COA T02 230\23/Baja,Baja,0,,,775568,_718d32c6-7aea-490d-b14f-ba9e570091a1
TransformerWinding,_23a0058a-2fdb-4d9d-a5bd-bfa0e505ac9f,Network/Companies/SIN/01CEL/01   COA/01COA T03 230\23/Alta,Alta,0,0.0074999999999999997,0.27737699999999998,775572,_a9a1992a-1bad-4fe2-9cb8-efce9b0f294b
TransformerWinding,_88c801b4-6e44-47b7-b4dc-1eec85034cb8,Network/Companies/SIN/01CEL/01   COA/01COA T03 230\23/Baja,Baja,0,,,775574,_a9a1992a-1bad-4fe2-9cb8-efce9b0f294b
TransformerWinding,_704d0b6a-e553-4f22-a877-0cdfa9253994,Network/Companies/SIN/01CEL/01   COA/01COA T10 23\13.8/Alta,Alta,0,0,0.13397999999999999,775578,_94ac1ac3-02b5-4b4d-b382-e254b04d6af5
TransformerWinding,_369f69f2-564f-45e7-a79d-9fbdabb7e63b,Network/Companies/SIN/01CEL/01   COA/01COA T10 23\13.8/Baja,Baja,0,,,775580,_94ac1ac3-02b5-4b4d-b382-e254b04d6af5
TransformerWinding,_1140d6b0-9800-4291-93c6-94e920259953,Network/Companies/SIN/01CEL/01   COY/01COY T01 230\23/Alta,Alta,0,0.0074999999999999997,0.29276999999999997,777528,_959372d2-8bff-4575-bb72-4cc394c1bdd1
TransformerWinding,_6128f3a4-041b-42f7-909e-358b3acc3dd0,Network/Companies/SIN/01CEL/01   COY/01COY T01 230\23/Baja,Baja,0,,,777530,_959372d2-8bff-4575-bb72-4cc394c1bdd1
TransformerWinding,_2ba15dfa-c65b-4564-9659-87210e34861c,Network/Companies/SIN/01CEL/01   COY/01COY T02 230\23/Alta,Alta,0,0.0074999999999999997,0.28897,777534,_5029b956-5696-4a99-bff3-dce62f0b668d
TransformerWinding,_dba14410-2138-42a9-8c82-763d810c89e2,Network/Companies/SIN/01CEL/01   COY/01COY T02 230\23/Baja,Baja,0,,,777536,_5029b956-5696-4a99-bff3-dce62f0b668d
TransformerWinding,_12be515e-2891-4598-a459-e7880e479fba,Network/Companies/SIN/01CEL/01   COY/01COY T03 230\23/Alta,Alta,0,0.0074999999999999997,0.28897,777540,_fd423014-020f-4bcd-839b-1f7db49179d2
TransformerWinding,_bb599399-fe20-4450-a900-e31fd0fec9e8,Network/Companies/SIN/01CEL/01   COY/01COY T03 230\23/Baja,Baja,0,,,777542,_fd423014-020f-4bcd-839b-1f7db49179d2
TransformerWinding,_8f28ddf8-abe7-4c07-8864-f95a7dbae34b,Network/Companies/SIN/01CEL/01   CPG/01CPG T01 230\23/Alta,Alta,0,0.0074999999999999997,0.27265,778103,_158bd4df-7935-4ed4-97a2-68ce07d33c2e
TransformerWinding,_98890c17-0768-4d34-9416-16a8b7c32a59,Network/Companies/SIN/01CEL/01   CPG/01CPG T01 230\23/Baja,Baja,0,,,778105,_158bd4df-7935-4ed4-97a2-68ce07d33c2e
TransformerWinding,_659fffac-213d-48f6-a806-49562bac19d9,Network/Companies/SIN/01CEL/01   CPG/01CPG T02 230\23/Alta,Alta,0,0.0074999999999999997,0.27265,778109,_67827b5f-f12f-4c7d-b27f-9c2d7d533810
TransformerWinding,_9e8b7a5c-3d85-4f91-bf18-7342d8956da1,Network/Companies/SIN/01CEL/01   CPG/01CPG T02 230\23/Baja,Baja,0,,,778111,_67827b5f-f12f-4c7d-b27f-9c2d7d533810
TransformerWinding,_6b7acbf8-70df-4b90-aabc-91f5ca0cb0b1,Network/Companies/SIN/01CEL/01   CPG/01CPG T03 230\23/Alta,Alta,0,0.0074999999999999997,0.28088000000000002,778115,_838c7048-cbdb-4d15-bb97-70f29f0ad967
TransformerWinding,_32cb329e-0891-454f-be3f-aa4159264650,Network/Companies/SIN/01CEL/01   CPG/01CPG T03 230\23/Baja,Baja,0,,,778117,_838c7048-cbdb-4d15-bb97-70f29f0ad967
TransformerWinding,_8c8247ec-ea4b-4508-be97-1e05ba46a5f0,Network/Companies/SIN/01CEL/01   CRG/01CRG T01 230\85/Alta,Alta,0,0,0.16908000000000001,779139,_635af7b3-7223-4175-8c29-58b9d55cca07
TransformerWinding,_b1f06590-4f6d-47d6-b260-fe125caafcb2,Network/Companies/SIN/01CEL/01   CRG/01CRG T01 230\85/Baja,Baja,0,,,779141,_635af7b3-7223-4175-8c29-58b9d55cca07
TransformerWinding,_6530620a-5be4-46a6-a124-7a5f828fbf74,Network/Companies/SIN/01CEL/01   CRG/01CRG T02 230\85/Alta,Alta,0,0,0.16797999999999999,779145,_c9f9baef-efba-4416-baa8-5155860e0e5c
TransformerWinding,_d08968bd-a47d-4b18-87a5-a8a11d5e66aa,Network/Companies/SIN/01CEL/01   CRG/01CRG T02 230\85/Baja,Baja,0,,,779147,_c9f9baef-efba-4416-baa8-5155860e0e5c
TransformerWinding,_8ebcfbdc-d84e-4a5d-9c51-84a054b235ba,Network/Companies/SIN/01CEL/01   CRG/01CRG T06 230\23/Alta,Alta,0,0.0074999999999999997,0.27017999999999998,779151,_b88c9b00-c805-4f3f-bee3-582e974e93e5
TransformerWinding,_deb5688e-ab85-417a-a2ae-df85c94c7b9a,Network/Companies/SIN/01CEL/01   CRG/01CRG T06 230\23/Baja,Baja,0,,,779153,_b88c9b00-c805-4f3f-bee3-582e974e93e5
TransformerWinding,_b4520f91-f62a-47a9-aa59-1024fdce99d4,Network/Companies/SIN/01CEL/01   CRG/01CRG T07 230\23/Alta,Alta,0,0.0074999999999999997,0.27017999999999998,779157,_597d6840-3c4b-479b-bfe9-7930bcd23452
TransformerWinding,_5dabfc0d-5986-4141-b8f5-734f334bddef,Network/Companies/SIN/01CEL/01   CRG/01CRG T07 230\23/Baja,Baja,0,,,779159,_597d6840-3c4b-479b-bfe9-7930bcd23452
TransformerWinding,_3ef6103e-31d5-4444-ab2b-780d17a60fad,Network/Companies/SIN/01CEL/01   CRG/01CRG TCEV 230\13.5/Alta,Alta,0,0,0.04333,779163,_66c39a98-ae84-416d-abb3-8f3dd57fadfc
TransformerWinding,_37a7df35-7d25-4207-b3e9-838546200d05,Network/Companies/SIN/01CEL/01   CRG/01CRG TCEV 230\13.5/Baja,Baja,0,,,779165,_66c39a98-ae84-416d-abb3-8f3dd57fadfc
TransformerWinding,_c3ccd529-611f-444e-86d6-62d1c2be51fd,Network/Companies/SIN/01CEL/01   CRM/01CRM T01 85\23/Alta,Alta,0,0,0.66000000000000003,779793,_143bc04f-885b-4a16-9da1-677879ea93ff
TransformerWinding,_8772e90b-c1e9-4225-9c87-bd67958d09b5,Network/Companies/SIN/01CEL/01   CRM/01CRM T01 85\23/Baja,Baja,0,,,779795,_143bc04f-885b-4a16-9da1-677879ea93ff
TransformerWinding,_3f23878f-0533-4494-a334-774da10c97ff,Network/Companies/SIN/01CEL/01   CRM/01CRM T02 85\23/Alta,Alta,0,0,0.66000000000000003,779799,_c2b14eb5-0b65-42b5-b863-a59ff0583aa5
TransformerWinding,_27edf76b-a3e0-49db-93a1-730897ddbb14,Network/Companies/SIN/01CEL/01   CRM/01CRM T02 85\23/Baja,Baja,0,,,779801,_c2b14eb5-0b65-42b5-b863-a59ff0583aa5
TransformerWinding,_3b93db68-8227-4e7c-9ff8-da2111a8ca32,Network/Companies/SIN/01CEL/01   CRS/01CRS T01 230\23/Alta,Alta,0,0.0074999999999999997,0.29521999999999998,780169,_7c0b9ec8-2544-49c7-a842-03399e83b36a
TransformerWinding,_b25b8964-9206-4be8-a04f-33a89cf67d56,Network/Companies/SIN/01CEL/01   CRS/01CRS T01 230\23/Baja,Baja,0,,,780171,_7c0b9ec8-2544-49c7-a842-03399e83b36a
TransformerWinding,_7292a772-4386-4ac4-861c-24777f78c5a1,Network/Companies/SIN/01CEL/01   CRS/01CRS T02 230\23/Alta,Alta,0,0.0074999999999999997,0.29521999999999998,780175,_66025f14-d2be-48b1-a63b-45831e52cc9f
TransformerWinding,_bba787f0-7eba-4f23-8247-3debfe9f5e8d,Network/Companies/SIN/01CEL/01   CRS/01CRS T02 230\23/Baja,Baja,0,,,780177,_66025f14-d2be-48b1-a63b-45831e52cc9f
TransformerWinding,_a30fd915-b7a4-4225-b6e6-a193c2e3cd8d,Network/Companies/SIN/01CEL/01   CRS/01CRS T03 230\23/Alta,Alta,0,0.0074999999999999997,0.32250000000000001,780181,_cf07705c-b2b6-4e42-95dd-7692c632696b
TransformerWinding,_e3b843e9-4f92-4dc6-847d-577d3cd84cf6,Network/Companies/SIN/01CEL/01   CRS/01CRS T03 230\23/Baja,Baja,0,,,780183,_cf07705c-b2b6-4e42-95dd-7692c632696b
TransformerWinding,_3e256b15-fd80-4875-a6a0-9d442566d82b,Network/Companies/SIN/01CEL/01   CRU/01CRU T05 230\23/Alta,Alta,0,0.0074999999999999997,0.29546,781175,_beec5499-1674-4dc5-86d7-3bda71e53ea2
TransformerWinding,_78655883-7ffb-48f1-ad23-62f8646b05bc,Network/Companies/SIN/01CEL/01   CRU/01CRU T05 230\23/Baja,Baja,0,,,781177,_beec5499-1674-4dc5-86d7-3bda71e53ea2
TransformerWinding,_4cecb266-003a-40c6-971b-a7b64bd1a8dd,Network/Companies/SIN/01CEL/01   CRU/01CRU T06 230\23/Alta,Alta,0,0.0074999999999999997,0.29424,781181,_32c0f663-a246-4f08-8c73-5ec90899b431
TransformerWinding,_da9d04b9-3130-44c3-a46d-06066d20fd01,Network/Companies/SIN/01CEL/01   CRU/01CRU T06 230\23/Baja,Baja,0,,,781183,_32c0f663-a246-4f08-8c73-5ec90899b431
TransformerWinding,_2e3c0a6f-74ee-41e2-8baf-92eea1f0cdef,Network/Companies/SIN/01CEL/01   CRU/01CRU T07 230\23/Alta,Alta,0,0.0074999999999999997,0.28784999999999999,781187,_be892656-78a1-4ea6-a954-fdfce07579b3
TransformerWinding,_aa09561d-4cc8-4070-92b4-3aa872b568ae,Network/Companies/SIN/01CEL/01   CRU/01CRU T07 230\23/Baja,Baja,0,,,781189,_be892656-78a1-4ea6-a954-fdfce07579b3
TransformerWinding,_ce2151c5-a44f-4598-9872-00f4ab861fae,Network/Companies/SIN/01CEL/01   CRU/01CRU T10 23\13.8/Alta,Alta,0,0,0.13397999999999999,781193,_f3e1111c-a017-41cc-979e-400b4f2ef19f
TransformerWinding,_a12fe119-fa62-4f0b-9071-d939ca9c7f2e,Network/Companies/SIN/01CEL/01   CRU/01CRU T10 23\13.8/Baja,Baja,0,,,781195,_f3e1111c-a017-41cc-979e-400b4f2ef19f
TransformerWinding,_30dfaead-f2a6-4808-b428-81bb3977871d,Network/Companies/SIN/01CEL/01   CRU/01CRU  AT01 400\230/Alta,Alta,0,0.00055000000000000003,0.033459999999999997,781198,_f93dc1c6-857b-40fb-b405-81085772461d
TransformerWinding,_257841b1-e7ad-463b-8478-8ee2fcbb19e7,Network/Companies/SIN/01CEL/01   CRU/01CRU  AT01 400\230/Baja,Baja,0,,,781233,_f93dc1c6-857b-40fb-b405-81085772461d
TransformerWinding,_0344a327-499d-474f-a83e-79c57f02bf7d,Network/Companies/SIN/01CEL/01   CRU/01CRU  AT02 400\230/Alta,Alta,0,0.00055000000000000003,0.033759999999999998,781237,_7079c394-b62f-42e5-963d-3f4d220d8238
TransformerWinding,_fc0821ba-34b2-4ed5-a571-f2b50e9f344a,Network/Companies/SIN/01CEL/01   CRU/01CRU  AT02 400\230/Baja,Baja,0,,,781272,_7079c394-b62f-42e5-963d-3f4d220d8238
TransformerWinding,_9d611394-f3e0-42c5-b3de-0054fe3c1520,Network/Companies/SIN/01CEL/01   CRU/01CRU  AT04 400\230/Alta,Alta,0,0.00055000000000000003,0.03397,781276,_7ab89ce6-4e59-4afd-8d76-0f8721d14ed1
TransformerWinding,_45833f6b-8e8d-42da-b964-ba0ab69f8db8,Network/Companies/SIN/01CEL/01   CRU/01CRU  AT04 400\230/Baja,Baja,0,,,781301,_7ab89ce6-4e59-4afd-8d76-0f8721d14ed1
TransformerWinding,_37e43bee-e2dc-4f3c-bee3-e8e6dde707fb,Network/Companies/SIN/01CEL/01   CTD/01CTD T01 230\23/Alta,Alta,0,0.0074999999999999997,0.27905999999999997,783002,_a68f9b26-ca71-4c39-a703-de91c6a74621
TransformerWinding,_fdf180c3-25ed-4ca8-98c7-bd7f15ce123f,Network/Companies/SIN/01CEL/01   CTD/01CTD T01 230\23/Baja,Baja,0,,,783004,_a68f9b26-ca71-4c39-a703-de91c6a74621
TransformerWinding,_0d768f57-1130-4687-86aa-c950bfc2b9a5,Network/Companies/SIN/01CEL/01   CTD/01CTD T02 230\23/Alta,Alta,0,0.0074999999999999997,0.28210000000000002,783008,_39ed7897-4b8c-4f19-bf7c-922994a62817
TransformerWinding,_592f8e0b-2872-40af-b219-8fd92a796353,Network/Companies/SIN/01CEL/01   CTD/01CTD T02 230\23/Baja,Baja,0,,,783010,_39ed7897-4b8c-4f19-bf7c-922994a62817
