"ImpedanceVariation:
InternalId","ImpedanceVariation:
ObjectId","ImpedanceVariation:
ID","ImpedanceVariation:
Name","ImpedanceVariation:
Description","ImpedanceVariation:
DeltaIronLossCond","ImpedanceVariation:
DeltaMagnSusc","ImpedanceVariation:
DeltaReactance","ImpedanceVariation:
DeltaResistance","ImpedanceVariation:
TapPosition","ImpedanceVariation:
Parent","ImpedanceVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","ImpedanceVariation:
ImpedanceVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
42100450,{4661d566-c47e-4862-aad4-9287154d2f3a},_4661D566-C47E-4862-AAD4-9287154D2F3A,ImpedanceVar_2,,0,0,0,0,2,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100451,{2c6a2657-3225-42ce-b0e4-5924d7bc9e02},_2C6A2657-3225-42CE-B0E4-5924D7BC9E02,ImpedanceVar_3,,0,0,0,0,3,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100452,{e6ecc178-2b14-4174-8e6f-138fef970987},_E6ECC178-2B14-4174-8E6F-138FEF970987,ImpedanceVar_4,,0,0,0,0,4,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100453,{6c988b70-ee15-43bf-a0c4-e56eae2a5dd9},_6C988B70-EE15-43BF-A0C4-E56EAE2A5DD9,ImpedanceVar_5,,0,0,0,0,5,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100454,{30c71581-fda0-49a8-a5c2-705de183dc6c},_30C71581-FDA0-49A8-A5C2-705DE183DC6C,ImpedanceVar_6,,0,0,0,0,6,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100455,{670ce2a4-b699-43cf-abf0-6702d2cc22dd},_670CE2A4-B699-43CF-ABF0-6702D2CC22DD,ImpedanceVar_7,,0,0,0,0,7,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100456,{e1b88971-786c-46c4-a2a4-288e4a299b9d},_E1B88971-786C-46C4-A2A4-288E4A299B9D,ImpedanceVar_8,,0,0,0,0,8,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100457,{dcbb6210-342d-4a09-bb80-df09c999808c},_DCBB6210-342D-4A09-BB80-DF09C999808C,ImpedanceVar_9,,0,0,0,0,9,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100458,{300dd441-a704-48ee-9df0-7197ee349cb5},_300DD441-A704-48EE-9DF0-7197EE349CB5,ImpedanceVar_10,,0,0,0,0,10,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100459,{6c19aed9-2ca4-46bf-b81c-66ff9b3ad3cd},_6C19AED9-2CA4-46BF-B81C-66FF9B3AD3CD,ImpedanceVar_11,,0,0,0,0,11,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100460,{dda1455a-02d6-44e5-b54f-349c68a1a2fc},_DDA1455A-02D6-44E5-B54F-349C68A1A2FC,ImpedanceVar_12,,0,0,0,0,12,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100461,{8bf099e5-9267-4834-8b31-e8b7a44d1b98},_8BF099E5-9267-4834-8B31-E8B7A44D1B98,ImpedanceVar_13,,0,0,0,0,13,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100462,{bb9d4ee4-8f92-473d-969c-537374c34825},_BB9D4EE4-8F92-473D-969C-537374C34825,ImpedanceVar_14,,0,0,0,0,14,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100463,{203b0c5c-fa48-4226-933d-3e685bf36f3d},_203B0C5C-FA48-4226-933D-3E685BF36F3D,ImpedanceVar_15,,0,0,0,0,15,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100464,{56ee6e89-5177-43e1-ac3d-29d1223a9be7},_56EE6E89-5177-43E1-AC3D-29D1223A9BE7,ImpedanceVar_16,,0,0,0,0,16,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100465,{991c560e-36db-485b-b9db-9edb89c782e5},_991C560E-36DB-485B-B9DB-9EDB89C782E5,ImpedanceVar_17,,0,0,0,0,17,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100466,{576cd755-4b19-4878-be9f-46eb0776a2f3},_576CD755-4B19-4878-BE9F-46EB0776A2F3,ImpedanceVar_18,,0,0,0,0,18,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100467,{e13536e5-4ebb-42a0-9cb0-a58eecfb0e96},_E13536E5-4EBB-42A0-9CB0-A58EECFB0E96,ImpedanceVar_19,,0,0,0,0,19,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100468,{6460bf18-d3d2-40c0-adeb-23b901d77cc1},_6460BF18-D3D2-40C0-ADEB-23B901D77CC1,ImpedanceVar_20,,0,0,0,0,20,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100469,{f5f1fc5c-0775-416d-b597-c02bd6fd0e20},_F5F1FC5C-0775-416D-B597-C02BD6FD0E20,ImpedanceVar_21,,0,0,0,0,21,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
42100591,{3a39f04c-85d5-4aac-847f-8711e61e337c},_3A39F04C-85D5-4AAC-847F-8711E61E337C,ImpedanceVar_1,,0,0,0,0,1,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100592,{bd415419-5997-4460-8307-ac44a50a2a96},_BD415419-5997-4460-8307-AC44A50A2A96,ImpedanceVar_2,,0,0,0,0,2,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100593,{0454f6e2-b531-4a8e-882f-74e94ec6ca67},_0454F6E2-B531-4A8E-882F-74E94EC6CA67,ImpedanceVar_3,,0,0,0,0,3,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100594,{22cb4470-2f03-44ee-8935-f63c500bbadc},_22CB4470-2F03-44EE-8935-F63C500BBADC,ImpedanceVar_4,,0,0,0,0,4,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100595,{53d2ca23-7955-4b8d-97ab-00fbe625c2e6},_53D2CA23-7955-4B8D-97AB-00FBE625C2E6,ImpedanceVar_5,,0,0,0,0,5,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100596,{4fc31f45-c3e9-4c45-bc3d-8bcd65708f5f},_4FC31F45-C3E9-4C45-BC3D-8BCD65708F5F,ImpedanceVar_6,,0,0,0,0,6,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100597,{39c201aa-215d-4637-9c9e-c595894510fe},_39C201AA-215D-4637-9C9E-C595894510FE,ImpedanceVar_7,,0,0,0,0,7,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100598,{15c3cc7b-2c00-4cbd-b8b3-4e0ccb1c628d},_15C3CC7B-2C00-4CBD-B8B3-4E0CCB1C628D,ImpedanceVar_8,,0,0,0,0,8,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100599,{f06d5a6f-34e9-4781-ae7e-0b7a9a481655},_F06D5A6F-34E9-4781-AE7E-0B7A9A481655,ImpedanceVar_9,,0,0,0,0,9,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100600,{e978f4e8-2eb3-4521-8f40-6476fc7be1f3},_E978F4E8-2EB3-4521-8F40-6476FC7BE1F3,ImpedanceVar_10,,0,0,0,0,10,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100601,{e743d7f6-3155-4d73-9166-a2a5368a0864},_E743D7F6-3155-4D73-9166-A2A5368A0864,ImpedanceVar_11,,0,0,0,0,11,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100602,{a8011609-90b4-4822-b311-23ab198fbb10},_A8011609-90B4-4822-B311-23AB198FBB10,ImpedanceVar_12,,0,0,0,0,12,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100603,{fad9e551-d35f-494a-a654-88bdd516dd19},_FAD9E551-D35F-494A-A654-88BDD516DD19,ImpedanceVar_13,,0,0,0,0,13,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100604,{9ec6fd64-a3a5-4643-9a9a-d65f6b2e77cc},_9EC6FD64-A3A5-4643-9A9A-D65F6B2E77CC,ImpedanceVar_14,,0,0,0,0,14,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100605,{be329cbc-a417-4b2a-a64a-40f8d975c0ed},_BE329CBC-A417-4B2A-A64A-40F8D975C0ED,ImpedanceVar_15,,0,0,0,0,15,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100606,{98533012-bbaa-437f-8622-4e81578f9dad},_98533012-BBAA-437F-8622-4E81578F9DAD,ImpedanceVar_16,,0,0,0,0,16,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100607,{cec39456-2fe7-41f1-b0d9-d309a2ccdf30},_CEC39456-2FE7-41F1-B0D9-D309A2CCDF30,ImpedanceVar_17,,0,0,0,0,17,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100608,{f1833a4e-0a96-4725-bdf3-55cfd0883d11},_F1833A4E-0A96-4725-BDF3-55CFD0883D11,ImpedanceVar_18,,0,0,0,0,18,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100609,{47a285ee-d8d1-4c1d-aacb-34515df0c3d1},_47A285EE-D8D1-4C1D-AACB-34515DF0C3D1,ImpedanceVar_19,,0,0,0,0,19,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100610,{e92ebe3c-60a2-458c-83bd-5653e3a7c355},_E92EBE3C-60A2-458C-83BD-5653E3A7C355,ImpedanceVar_20,,0,0,0,0,20,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100611,{07410145-1fd1-43d8-af58-a591990d106a},_07410145-1FD1-43D8-AF58-A591990D106A,ImpedanceVar_21,,0,0,0,0,21,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100612,{da8399a6-8a51-4e18-a60c-59fe8435ba7d},_DA8399A6-8A51-4E18-A60C-59FE8435BA7D,ImpedanceVar_22,,0,0,0,0,22,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100613,{024e4dbf-c37d-49d8-918c-725182c94909},_024E4DBF-C37D-49D8-918C-725182C94909,ImpedanceVar_23,,0,0,0,0,23,_2a30071c-b629-48b5-8086-7525b05b0933,ImpedanceVariation,1499328,High Tap,_2a30071c-b629-48b5-8086-7525b05b0933,_66a437a4-7456-4738-964f-c055a75a1a27,TapChanger
42100652,{19ea78dc-9c16-4ca8-8c52-73a68d40bb12},_19EA78DC-9C16-4CA8-8C52-73A68D40BB12,ImpedanceVar_1,,0,0,0,0,1,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100653,{ee62084c-6d4d-4117-980d-a627372783f0},_EE62084C-6D4D-4117-980D-A627372783F0,ImpedanceVar_2,,0,0,0,0,2,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100654,{af26aac9-b9ab-44a3-8078-03fe85400fa9},_AF26AAC9-B9AB-44A3-8078-03FE85400FA9,ImpedanceVar_3,,0,0,0,0,3,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100655,{e521e8ee-8e1b-48b0-afbe-d80a2cb91efc},_E521E8EE-8E1B-48B0-AFBE-D80A2CB91EFC,ImpedanceVar_4,,0,0,0,0,4,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100656,{fc46ccf7-4f26-4a0e-bed3-fbfa225f19a7},_FC46CCF7-4F26-4A0E-BED3-FBFA225F19A7,ImpedanceVar_5,,0,0,0,0,5,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100657,{3fb58059-9c7b-42a9-b3af-3cc34ace8c05},_3FB58059-9C7B-42A9-B3AF-3CC34ACE8C05,ImpedanceVar_6,,0,0,0,0,6,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100658,{f2df3cc5-c05b-40b1-96b7-16b2caf7af3a},_F2DF3CC5-C05B-40B1-96B7-16B2CAF7AF3A,ImpedanceVar_7,,0,0,0,0,7,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100659,{ad7eb656-3311-4647-8fcf-9b01034fadd6},_AD7EB656-3311-4647-8FCF-9B01034FADD6,ImpedanceVar_8,,0,0,0,0,8,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100660,{d99628fb-20eb-44ae-8ec0-4fc7fc4953e0},_D99628FB-20EB-44AE-8EC0-4FC7FC4953E0,ImpedanceVar_9,,0,0,0,0,9,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100661,{5bc84bc2-c90b-4930-99c2-431fcae4be90},_5BC84BC2-C90B-4930-99C2-431FCAE4BE90,ImpedanceVar_10,,0,0,0,0,10,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100662,{b2a3b220-a543-4418-97e7-2f51e673995d},_B2A3B220-A543-4418-97E7-2F51E673995D,ImpedanceVar_11,,0,0,0,0,11,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100663,{d20c5130-2f46-46a4-9ba9-7418b345fc7b},_D20C5130-2F46-46A4-9BA9-7418B345FC7B,ImpedanceVar_12,,0,0,0,0,12,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100664,{145c3896-b830-4c77-a9ba-d60a9041949b},_145C3896-B830-4C77-A9BA-D60A9041949B,ImpedanceVar_13,,0,0,0,0,13,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100665,{7b8f6bb1-9536-4ee2-ad68-b25c8dc92298},_7B8F6BB1-9536-4EE2-AD68-B25C8DC92298,ImpedanceVar_14,,0,0,0,0,14,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100666,{2a7d9af9-44f3-4037-9603-0fa9608f12d4},_2A7D9AF9-44F3-4037-9603-0FA9608F12D4,ImpedanceVar_15,,0,0,0,0,15,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100667,{846ecfa3-d98f-478b-b4ce-daeadc7c4f4c},_846ECFA3-D98F-478B-B4CE-DAEADC7C4F4C,ImpedanceVar_16,,0,0,0,0,16,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42100668,{96d0166f-2314-4a26-9147-262e3b335867},_96D0166F-2314-4A26-9147-262E3B335867,ImpedanceVar_17,,0,0,0,0,17,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,ImpedanceVariation,1456478,High Tap,_3113cdb6-ce34-443e-8ef6-f7c0e92306f3,_01251cbc-f089-4a8f-b3be-e46fa8b78439,TapChanger
42101853,{042fa066-6a77-4500-bd25-3c76e05490c0},_042FA066-6A77-4500-BD25-3C76E05490C0,ImpedanceVar_1,,0,0,0,0,1,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101854,{27a6cbe6-4520-4e86-9881-09e451921a1e},_27A6CBE6-4520-4E86-9881-09E451921A1E,ImpedanceVar_2,,0,0,0,0,2,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101855,{99fdf61e-02f3-454e-af12-c610e128bce0},_99FDF61E-02F3-454E-AF12-C610E128BCE0,ImpedanceVar_3,,0,0,0,0,3,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101856,{7ddabd26-f948-44ca-b65c-aba36465023d},_7DDABD26-F948-44CA-B65C-ABA36465023D,ImpedanceVar_4,,0,0,0,0,4,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101857,{b9d211a3-1d54-4743-a679-4c2a602c3185},_B9D211A3-1D54-4743-A679-4C2A602C3185,ImpedanceVar_5,,0,0,0,0,5,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101858,{e8fefb04-67b2-411f-aa72-9f4c17a116af},_E8FEFB04-67B2-411F-AA72-9F4C17A116AF,ImpedanceVar_6,,0,0,0,0,6,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101859,{f38f3c7b-ba4c-4f7b-8229-76593d4a9f25},_F38F3C7B-BA4C-4F7B-8229-76593D4A9F25,ImpedanceVar_7,,0,0,0,0,7,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101860,{84b2bb76-bd1f-4aa6-b19e-cda7b9c0a696},_84B2BB76-BD1F-4AA6-B19E-CDA7B9C0A696,ImpedanceVar_8,,0,0,0,0,8,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101861,{d4d62165-4e7b-498a-b1e7-340ae3002aec},_D4D62165-4E7B-498A-B1E7-340AE3002AEC,ImpedanceVar_9,,0,0,0,0,9,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101862,{b943af04-13c3-497a-9144-c68df5d30a5f},_B943AF04-13C3-497A-9144-C68DF5D30A5F,ImpedanceVar_10,,0,0,0,0,10,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101863,{66a4e660-0ae8-4ddf-baab-c4b5e0d5afbc},_66A4E660-0AE8-4DDF-BAAB-C4B5E0D5AFBC,ImpedanceVar_11,,0,0,0,0,11,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
42101864,{98779812-7b76-473b-93d8-f2715d7a5d69},_98779812-7B76-473B-93D8-F2715D7A5D69,ImpedanceVar_12,,0,0,0,0,12,_bea189f6-0110-4e10-87a4-a49d05476402,ImpedanceVariation,1455778,High Tap,_bea189f6-0110-4e10-87a4-a49d05476402,_7b1722d1-091f-4f28-817e-e1db8080f518,TapChanger
