"SynchronousMachine:
ID","SynchronousMachine:
Path","SynchronousMachine:
Description","SynchronousMachine:
ShortID","SynchronousMachine:
Name","SynchronousMachine:
nodePkey","SynchronousMachine:
InternalId","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_6cb65388-df62-435d-a909-f849303ef78d,Network/Companies/SIN/04NOR/04   HFV/34.5/UN-01,04HFV-U1,1,UN-01,04HMB-115,1499311,_7462013e-6252-4c39-8dda-a5b5a012b4e4,SynchronousMachine
_17718a54-0c74-4128-b7b6-9ab0b411b729,Network/Companies/SIN/04NOR/04   FEN/13.8/UN-02,04FEN-U2,2,UN-02,04EFR-230,1501259,_0d8e3471-a2a6-44cd-b9a3-d98ddc48acdf,SynchronousMachine
_9ddd49e8-2580-4f52-bf43-066926583681,Network/Companies/SIN/04NOR/04   FEN/16/UNPTA,04FEN-PTA,99,UNPTA,,1501282,_d1b94848-7d9f-480e-acbb-b2876ac7ceea,SynchronousMachine
_45827b74-e3cd-41d2-a0e3-4d46603bc717,Network/Companies/SIN/04NOR/04   FEN/16/UN-01,04FEN-U1,1,UN-01,04EFR-230,1501284,_d1b94848-7d9f-480e-acbb-b2876ac7ceea,SynchronousMachine
_0cb2fe51-5554-44d7-b7ef-badc829b6b51,Network/Companies/SIN/04NOR/04   FEH/21/UN-01,04FEH-U1,1,UN-01,04HAE-230,1501469,_a11ecfca-eb49-4983-824d-46a981a14803,SynchronousMachine
_6e130676-d03d-44a4-b870-a0aaeac33d69,Network/Companies/SIN/04NOR/04   EFU/13.8/UN-01,04EFU-U1,1,UN-01,04EFU-115,1502413,_cb8b3f0f-e7e4-4e06-9b96-b382ee267684,SynchronousMachine
_9bb5a38b-0082-4c9f-a41f-b19abe63e80f,Network/Companies/SIN/04NOR/04   EFU/13.8/UN-02,04EFU-U2,2,UN-02,04EFU-115,1502415,_cb8b3f0f-e7e4-4e06-9b96-b382ee267684,SynchronousMachine
_779acb01-4278-4fc0-9bbf-aecce0b51f00,Network/Companies/SIN/04NOR/04   EFU/13.8/UN-03,04EFU-U3,3,UN-03,04EFU-115,1502417,_cb8b3f0f-e7e4-4e06-9b96-b382ee267684,SynchronousMachine
_c3dffe2a-d664-4fa3-b54b-9045e3a86fa9,Network/Companies/SIN/04NOR/04   ECD/19/UNPTA,04ECD-PTA,99,UNPTA,,1502930,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_3d25fbf9-ea33-4282-a10d-8ccd41098fe2,Network/Companies/SIN/04NOR/04   ECD/19/UN-04,04ECD-U4,4,UN-04,04ECD-400,1502932,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_1f989c9b-53ce-498a-bd9c-046d8cbb2dab,Network/Companies/SIN/04NOR/04   ECD/19/UN-05,04ECD-U5,5,UN-05,04ECD-400,1502934,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_8886732e-e5b3-4d78-9e44-90d839570c45,Network/Companies/SIN/04NOR/04   ECD/19/UN-06,04ECD-U6,6,UN-06,04ECD-400,1502936,_46502994-7dfc-4867-ab2d-fcfe5ccc2f2d,SynchronousMachine
_d38a2b4e-67ca-4244-b863-2564eb37e9f4,Network/Companies/SIN/04NOR/04   ECC/19/UNPTA,04ECC-PTA,99,UNPTA,,1503362,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_b93138b0-bccc-4d8a-9977-6fbc23ab25ad,Network/Companies/SIN/04NOR/04   ECC/19/UN-01,04ECC-U1,1,UN-01,04ECC-230,1503364,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_0f99b4ac-4723-4353-902c-ba3df7064eaf,Network/Companies/SIN/04NOR/04   ECC/19/UN-02,04ECC-U2,2,UN-02,04ECC-230,1503366,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_e54acfe9-f4ec-4145-aef1-affe63e44a0e,Network/Companies/SIN/04NOR/04   ECC/19/UN-03,04ECC-U3,3,UN-03,04ECC-230,1503368,_f1444213-e0c9-42c7-af3c-d8e9c03812b2,SynchronousMachine
_7effca2e-003f-47c5-bb62-07cdd25bdfc2,Network/Companies/SIN/04NOR/04   CMR/13.8/UN-01,04CMR-U1,1,UN-01,04CMR-115,1507488,_eac9afdc-ac7c-4b5c-a45f-af1d0a08c07a,SynchronousMachine
_849792fe-8d10-4f0f-afd5-2cba3796a7dd,Network/Companies/SIN/04NOR/04   CMR/13.8/UN-02,04CMR-U2,2,UN-02,04CMR-115,1507490,_eac9afdc-ac7c-4b5c-a45f-af1d0a08c07a,SynchronousMachine
_2e91aba0-b19e-47d9-a6c2-7da16e9c2ae8,Network/Companies/SIN/04NOR/04   BRT/13.8/UN-01,04BRT-U1,1,UN-01,04BRT-115,1508335,_1284b1ed-d82d-45cb-b0b8-6d7f9b27cc07,SynchronousMachine
_4da46358-29b0-483e-83fa-14294c11653f,Network/Companies/SIN/04NOR/04   BRT/13.8/UN-02,04BRT-U2,2,UN-02,04BRT-115,1508337,_1284b1ed-d82d-45cb-b0b8-6d7f9b27cc07,SynchronousMachine
_70d82625-2763-425e-bf3b-9b0bb34f1174,Network/Companies/SIN/04NOR/04   BPU/34.5/UN-01,04BPU-U1,1,UN-01,04MBL-115,1508524,_cc22647d-8684-431c-b9b6-407120d9276d,SynchronousMachine
_6d1c1466-4a42-418d-a8c7-34a435bf6490,Network/Companies/SIN/04NOR/04   ASV/34.5/UN-01,04ASV-U1,1,UN-01,04MNV-230,1509682,_458366d9-3682-48b4-97ca-6b8dff96c834,SynchronousMachine
_91f068f1-91ba-451c-a171-8afaccd0f7d7,Network/Companies/SIN/04NOR/04   AKS/34.5/UN-01,04AKS-U1,1,UN-01,04PLD-230,1509780,_46f7e72c-81c0-428d-97a6-e6978a961ae2,SynchronousMachine
_a1ca94f9-7244-47eb-9efe-b2ba3f75fc44,Network/Companies/SIN/04NOR/04   AGD/16.5/UNPTA,04AGD-PTA,99,UNPTA,,1510089,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_459059d0-bcc5-439e-a908-7bbfabf11c55,Network/Companies/SIN/04NOR/04   AGD/16.5/UN-01,04AGD-U1,1,UN-01,04AGD-230,1510091,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_47909196-9d01-4ce6-b78e-3aef724d39d3,Network/Companies/SIN/04NOR/04   AGD/16.5/UN-02,04AGD-U2,2,UN-02,04AGD-230,1510093,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_26bf5330-4549-4e5a-9ad0-37ca3852f823,Network/Companies/SIN/04NOR/04   AGD/16.5/UN-03,04AGD-U3,3,UN-03,04AGD-230,1510095,_48bcdace-bd77-422f-916d-a49d077ffd4c,SynchronousMachine
_962ecadc-3b42-4a04-ae8d-e4b927d0fdf0,Network/Companies/SIN/05NTE/05   AAS/34.5/UN-01,05AAS-U1,1,UN-01,05AND-230,1536271,_e2837127-f1f3-41f5-a695-2cd61d088ab5,SynchronousMachine
_988d4155-6791-4a21-bd67-89d37d3f1813,Network/Companies/SIN/05NTE/05   AHC/34.5/UN-01,05AHC-U1,1,UN-01,05MCZ-115,1536324,_11ba1dff-1e0f-4237-9479-4634ba4a6320,SynchronousMachine
_a5162023-15ed-4251-b269-bbd1dde9d90b,Network/Companies/SIN/05NTE/05   AHO/34.5/UN-01,05AHO-U1,1,UN-01,05MCZ-115,1536377,_7def6e2e-4ebc-46fe-b98d-ca046d6c5d23,SynchronousMachine
_7efd9cf8-437a-4b64-ba37-cdc037f0f9fd,Network/Companies/SIN/05NTE/05   AHT/34.5/UN-01,05AHT-U1,1,UN-01,05MCZ-115,1536430,_9bb9be7c-f522-4135-b697-f341843b8144,SynchronousMachine
_edd49496-b23f-4f50-841b-ceaf8e363ba6,Network/Companies/SIN/05NTE/05   AHU/34.5/UN-01,05AHU-U1,1,UN-01,05MCZ-115,1536483,_f260f571-3d62-4ef0-a53a-111ec33f3c91,SynchronousMachine
_6e0487e1-751a-4b63-bd4f-0db8ecfc00e2,Network/Companies/SIN/05NTE/05   ASO/34.5/UN-01,05ASO-U1,1,UN-01,05CGD-115,1537240,_7219ac1f-172d-47c6-988e-31e505203e09,SynchronousMachine
_c345f13f-c669-4525-965f-0e5bd8d18b33,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-01,07   TTI-U01,1,UN-01,07PJZ-115,1540721,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_43a5e028-c6bb-48ed-9442-227a994f1b16,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-02,07   TTI-U02,2,UN-02,07PJZ-115,1540723,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_5f275267-9a7c-4827-ac4e-02ec7e27a65d,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-04,07   TTI-U04,4,UN-04,07PJZ-115,1540725,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_d62abb78-ee95-4d21-93ec-1cefdf30dbad,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-05,07   TTI-U05,5,UN-05,07PJZ-115,1540727,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_7062bc1d-e6ba-4a11-88f1-7752c70c9ed1,Network/Companies/BCA/07BCA/07   TTI/13.8/UN-06,07   TTI-U06,6,UN-06,07PJZ-115,1540729,_3091fe2a-11d9-487e-bb62-714604594641,SynchronousMachine
_a7857dc5-46d8-404e-884f-f8243d94fe7d,Network/Companies/SIN/05NTE/05   CTP/13.8/UN-01,05CTP-U1,1,UN-01,05MMI-115,1570446,_1ece4a5a-d863-4d59-ae03-d312fbdf32ec,SynchronousMachine
_b9a34319-f767-4ed5-9fb0-a7ab72fd0d2c,Network/Companies/SIN/05NTE/05   DSD/0.66/UN-01,05DSD-U1,1,UN-01,05DLD-115,1572114,_db2d7e7d-08cb-4618-813e-e235321d0a46,SynchronousMachine
_a60ac618-65a6-4e99-80b8-d44b782bcfe2,Network/Companies/SIN/05NTE/05   DST/0.66/UN-01,05DST-U1,1,UN-01,05DLD-115,1572152,_a758727e-0619-4395-910b-c06e7eeddc61,SynchronousMachine
_9755ac0e-4ca2-451c-84f3-036a1f890956,Network/Companies/SIN/05NTE/05   DSU/0.66/UN-01,05DSU-U1,1,UN-01,05DLD-115,1572190,_2721707b-1f53-4b36-87b2-1f8fba1818f5,SynchronousMachine
_e62a3367-6c22-4c8e-94bc-c7484f657ec2,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-01,05EEN-U1,1,UN-01,05CHU-230,1572323,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_63ddf7eb-bc78-4d07-91e2-d8f692aa6bf7,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-10,05EEN-U10,10,UN-10,05CHU-230,1572325,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_026ebd5d-3781-41e4-8143-326019c7c8e8,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-11,05EEN-U11,11,UN-11,05CHU-230,1572327,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_c3ef5274-79b7-454c-bfe0-77c87f6737d5,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-12,05EEN-U12,12,UN-12,05CHU-230,1572329,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_862e2664-3684-4961-97ac-1f64a167f6ad,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-02,05EEN-U2,2,UN-02,05CHU-230,1572331,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_bc971c3c-aec4-4e1e-a1cb-4b8ddb07a832,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-03,05EEN-U3,3,UN-03,05CHU-230,1572333,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_4699af30-68a0-44e7-9b82-6f8ed98f5453,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-04,05EEN-U4,4,UN-04,05CHU-230,1572335,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_8a145714-eda6-4121-a5ea-199bee9d2610,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-05,05EEN-U5,5,UN-05,05CHU-230,1572337,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_0780529e-5822-4a24-a774-454946001156,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-06,05EEN-U6,6,UN-06,05CHU-230,1572339,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_5becca2f-c71a-4abf-ba1c-b6aa3eb3910c,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-07,05EEN-U7,7,UN-07,05CHU-230,1572341,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_983d33b9-e291-4f89-aaa6-de82d8c754b9,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-08,05EEN-U8,8,UN-08,05CHU-230,1572343,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_8d5f7d5b-1ed8-4ff7-8eb3-b2378c3771a9,Network/Companies/SIN/05NTE/05   EEN/13.8/UN-09,05EEN-U9,9,UN-09,05CHU-230,1572345,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_552b7975-7658-4390-be25-498d06c944f7,Network/Companies/SIN/05NTE/05   ELI/34.5/UN-01,05ELI-U1,1,UN-01,05ELP-115,1572639,_28bd6e33-e33a-48fb-a5a2-7aa262383547,SynchronousMachine
_92c40535-e7b3-45c8-9222-65b39af6505c,Network/Companies/SIN/05NTE/05   ENO/13.8/UNPQ2,05ENO-PQ2,99,UNPQ2,,1573379,_4e97d947-d5a4-4788-ada8-8061d4a0e114,SynchronousMachine
_d2dae304-708e-4eee-9723-8acac00cdca9,Network/Companies/SIN/05NTE/05   ENO/13.8/UN-04,05ENO-U4,4,UN-04,05ENO-230,1573381,_4e97d947-d5a4-4788-ada8-8061d4a0e114,SynchronousMachine
_93d29ba3-307a-4671-84eb-4e5a269078ca,Network/Companies/SIN/05NTE/05   ENO/13.8/UN-05,05ENO-U5,5,UN-05,05ENO-230,1573383,_4e97d947-d5a4-4788-ada8-8061d4a0e114,SynchronousMachine
_2f599a6b-da78-4517-b59f-4c86983b99fa,Network/Companies/SIN/05NTE/05   ENO/16/UNPQ1,05ENO-PQ1,99,UNPQ1,,1573434,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_8f1693b8-f574-4d79-b699-350be08405f1,Network/Companies/SIN/05NTE/05   ENO/16/UN-01,05ENO-U1,1,UN-01,05ENO-230,1573436,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_ced24c3e-90ac-4247-98ee-bcd3035c8a0e,Network/Companies/SIN/05NTE/05   ENO/16/UN-02,05ENO-U2,2,UN-02,05ENO-230,1573438,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_fa8ccd2e-36ea-4a8c-bcbc-f826b866dfbe,Network/Companies/SIN/05NTE/05   ENO/16/UN-03,05ENO-U3,3,UN-03,05ENO-230,1573440,_6820f948-a226-48ea-a6aa-1fe7598f6832,SynchronousMachine
_be3a37b3-65ec-4087-b56a-5c3a42036107,Network/Companies/WECC/07WEC/05   EPE/115/UN-EQ,10EPE-EQ,1,UN-EQ,,1574291,_6645734e-a4ba-4415-ab44-1db5525165ce,SynchronousMachine
_a0bc1f42-a016-4972-a122-df8cbad3b4a7,Network/Companies/SIN/05NTE/05   FED/16.5/UNPTA,05FED-PTA,99,UNPTA,,1574423,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_f05b0c9f-9a19-42dd-b986-b79995a3252b,Network/Companies/SIN/05NTE/05   FED/16.5/UN-01,05FED-U1,1,UN-01,05LTR-230,1574425,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_e3d52f07-4d4c-4f8e-80f6-efb8c91268d8,Network/Companies/SIN/05NTE/05   FED/16.5/UN-02,05FED-U2,2,UN-02,05LTR-230,1574427,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_77e84952-6265-4e9d-81a5-7895a6610749,Network/Companies/SIN/05NTE/05   FED/16.5/UN-03,05FED-U3,3,UN-03,05LTR-230,1574429,_a417fe95-d0fb-4638-9a8b-5f5bf2c59481,SynchronousMachine
_d06b1394-b968-4124-828a-c8e286365e07,Network/Companies/SIN/05NTE/05   FVL/15/UN-04,05FVL-U4,4,UN-04,05FVL-230,1575176,_6dc706fe-2fb5-485d-a3af-ac477e470fb4,SynchronousMachine
_c1505ae5-46d5-4c12-83ec-eb612947b327,Network/Companies/SIN/05NTE/05   FVL/15/UN-05,05FVL-U5,5,UN-05,05FVL-230,1575178,_6dc706fe-2fb5-485d-a3af-ac477e470fb4,SynchronousMachine
_311a0862-a92c-4351-a0fd-36b9c019661d,Network/Companies/SIN/05NTE/05   GBA/23.9/UN-01,05GBA-U1,1,UN-01,05CPN-115,1575896,_a6d0db64-6294-4c0b-8ced-6ee314a62dd3,SynchronousMachine
_0251160a-e620-4ab9-aa6c-5bb6079e0ec8,Network/Companies/SIN/05NTE/05   GBA/23.9/UN-02,05GBA-U2,2,UN-02,05CPN-115,1575898,_a6d0db64-6294-4c0b-8ced-6ee314a62dd3,SynchronousMachine
_62e81cfa-57bf-4968-99c2-3df7ded6fb7a,Network/Companies/SIN/05NTE/05   GGP/13.8/UN-01,05GGP-U1,1,UN-01,05CRN-115,1576036,_dca5614d-0110-4cfb-a31e-41da813e3e5b,SynchronousMachine
_36e4ada5-2860-4c27-8c89-d0420918a994,Network/Companies/SIN/05NTE/05   GPP/13.8/UNPTA,05GPP-PTA,99,UNPTA,,1576835,_2747d1bb-323e-4912-b5d7-540a774cd194,SynchronousMachine
_d29cc5ad-9906-4070-ba1e-0e8c4f061e81,Network/Companies/SIN/05NTE/05   GPP/13.8/UN-01,05GPP-U1,1,UN-01,05GPL-230,1576837,_2747d1bb-323e-4912-b5d7-540a774cd194,SynchronousMachine
_11f84356-7d3e-4197-95e7-2833f0d9e7fb,Network/Companies/SIN/05NTE/05   GPP/13.8/UN-02,05GPP-U2,2,UN-02,05GPL-230,1576839,_2747d1bb-323e-4912-b5d7-540a774cd194,SynchronousMachine
_f49aa849-ecc0-4b4b-bca9-707e87d6d536,Network/Companies/SIN/05NTE/05   GPP/13.8/UN-03,05GPP-U3,3,UN-03,05GPL-230,1576841,_2747d1bb-323e-4912-b5d7-540a774cd194,SynchronousMachine
_ba7e3c0f-c2d8-4df3-bb91-32711f03d97f,Network/Companies/SIN/05NTE/05   IEL/18/UNPTA,05IEL-PTA,99,UNPTA,,1577326,_05298348-fcb4-4f33-aa69-6376bc9c5771,SynchronousMachine
_fdcde0fa-5918-4d54-a4ca-7d82ffc1c3dc,Network/Companies/SIN/05NTE/05   IEL/18/UN-01,05IEL-U1,1,UN-01,05GPL-115,1577328,_05298348-fcb4-4f33-aa69-6376bc9c5771,SynchronousMachine
_96fb7fbd-9192-45f0-9863-49f833905359,Network/Companies/SIN/05NTE/05   IEL/18/UN-02,05IEL-U2,2,UN-02,05GPL-115,1577330,_05298348-fcb4-4f33-aa69-6376bc9c5771,SynchronousMachine
_be7ac2ca-637d-43bf-89fd-58b7ae80a6dd,Network/Companies/SIN/05NTE/05   IEL/22/UN-03,05IEL-U3,3,UN-03,05GPL-115,1577336,_e1dc8148-db10-4662-8636-88cd2bf4b55b,SynchronousMachine
_0fe8ea06-f9c0-45da-a07c-707c23b15bf9,Network/Companies/SIN/05NTE/05   JRS/0.4/UN-01,05JRS-U1,1,UN-01,05CJM-115,1578276,_d0f13474-1a0d-48cc-9177-02142c2ebf01,SynchronousMachine
_151168c0-8956-4732-b865-bf6c36a5b786,Network/Companies/SIN/05NTE/05   KST/16.5/UN-03,05KST-U3,3,UN-03,05END-230,1578394,_857909c1-1ada-4ff1-8ad5-d80f5395ea2d,SynchronousMachine
_a1628629-76a9-4430-965e-1a4df44fb309,Network/Companies/SIN/05NTE/05   KST/18/UNPTA,05KST-PTA,99,UNPTA,,1578429,_f08f8924-8e31-458e-b442-4dcf8492b55f,SynchronousMachine
_60f58059-1a3e-4c05-8182-8b1913189135,Network/Companies/SIN/05NTE/05   KST/18/UN-01,05KST-U1,1,UN-01,05END-230,1578431,_f08f8924-8e31-458e-b442-4dcf8492b55f,SynchronousMachine
_009ae412-6cda-4077-b595-850bd42f793c,Network/Companies/SIN/05NTE/05   KST/18/UN-02,05KST-U2,2,UN-02,05END-230,1578433,_f08f8924-8e31-458e-b442-4dcf8492b55f,SynchronousMachine
_c8e9be23-8e0d-40fd-87c2-e0fbcd3a74f9,Network/Companies/SIN/05NTE/05   LED/15/UN-01,05LED-U1,1,UN-01,05LED-230,1578948,_d91864d6-fef4-4e61-9a5a-faaa2229cdf0,SynchronousMachine
_b4c66207-9f06-4a89-ada3-88fb0ca1665f,Network/Companies/SIN/05NTE/05   LED/15/UN-02,05LED-U2,2,UN-02,05LED-230,1578950,_d91864d6-fef4-4e61-9a5a-faaa2229cdf0,SynchronousMachine
_47438f7e-c3bb-4b47-ac43-10123bec65d9,Network/Companies/SIN/05NTE/05   LGS/34.5/UN-01,05LGS-U1,1,UN-01,05LGS-115,1580193,_02a3cd44-c4a1-4e45-b01c-7c3b34a37448,SynchronousMachine
_decd9e34-76f4-4eae-bfe1-11dc39122c6d,Network/Companies/SIN/05NTE/05   MSO/34.5/UN-01,05MSO-U1,1,UN-01,05MMS-230,1582490,_a67b108e-24ea-4c04-b6ac-91d4fd823fa4,SynchronousMachine
_4bc5046c-7e11-420f-ada4-89d3f135b6fc,Network/Companies/SIN/05NTE/05   NOJ/18/UNPTA,05NOJ-PTA,1,UNPTA,,1583935,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_81198b49-0f73-4065-8159-1e1f4dcc6614,Network/Companies/SIN/05NTE/05   NOJ/18/UN-01,05NOJ-U1,1,UN-01,05NCE-230,1583937,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_7001b5ea-f3ab-441c-9dd2-21b32ca059ff,Network/Companies/SIN/05NTE/05   NOJ/18/UN-02,05NOJ-U2,2,UN-02,05NCE-230,1583939,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_7db440b9-66bf-44b7-a4c7-faad08f2eaf2,Network/Companies/SIN/05NTE/05   NOJ/18/UN-03,05NOJ-U3,3,UN-03,05NCE-230,1583941,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_8d544c25-bdec-466b-a3cb-aefd6434966a,Network/Companies/SIN/05NTE/05   NOJ/18/UN-04,05NOJ-U4,4,UN-04,05NCE-230,1583943,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_8d6a6143-3e62-4098-8aea-f4dd614225fc,Network/Companies/SIN/05NTE/05   NOJ/18/UN-05,05NOJ-U5,5,UN-05,05NCE-230,1583945,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_bd7c3ad6-7a63-4c84-82de-931dfeeb3686,Network/Companies/SIN/05NTE/05   NOJ/18/UN-06,05NOJ-U6,6,UN-06,05NCE-230,1583947,_9ec3955a-8900-492a-beab-940aa7b16644,SynchronousMachine
_a5e79d8c-df97-400f-b841-980880e2808a,Network/Companies/SIN/05NTE/05   PCN/4.16/UN-01,05PCN-U1,1,UN-01,05PRA-115,1584519,_213d64e2-4bd2-4b6d-bcbb-f6c92272b43e,SynchronousMachine
_8dff9a5d-2685-4a73-9e54-06f14b31ab58,Network/Companies/SIN/05NTE/05   PEL/23.9/UN-01,05PEL-U1,1,UN-01,05LED-230,1584694,_6d261c98-aa53-4e4b-8e0d-5335b1d1aaf4,SynchronousMachine
_9c71ba30-e95e-460b-90f1-1f36acb0dab5,Network/Companies/SIN/05NTE/05   PSC/0.42/UN-01,05PSC-U1,1,UN-01,05LSC-115,1585166,_6953d5cd-96bc-4968-a4d0-e6d18ffc9531,SynchronousMachine
_ca5a0f8f-98dc-4976-83dd-549d2c6994e1,Network/Companies/SIN/05NTE/05   PTC/13.8/UNPTA,05PTC-PTA,99,UNPTA,,1585236,_302573a0-2fee-462d-905a-70ac19767975,SynchronousMachine
_afc1852f-896a-4785-8515-1ff9667f15ed,Network/Companies/SIN/05NTE/05   PTC/13.8/UN-01,05PTC-U1,1,UN-01,05SYC-230,1585238,_302573a0-2fee-462d-905a-70ac19767975,SynchronousMachine
_4b8a7e63-698e-45b8-9e21-6a90191fdccc,Network/Companies/SIN/05NTE/05   PTC/13.8/UN-02,05PTC-U2,2,UN-02,05SYC-230,1585240,_302573a0-2fee-462d-905a-70ac19767975,SynchronousMachine
_d4bfaf80-32be-4e04-a765-3fe240195d60,Network/Companies/SIN/05NTE/05   PTC/13.8/UN-03,05PTC-U3,3,UN-03,05SYC-230,1585242,_302573a0-2fee-462d-905a-70ac19767975,SynchronousMachine
_002386ad-d879-4bfd-b5ed-5ce6b4afb52c,Network/Companies/SIN/05NTE/05   RLS/0.4/UN-01,05RLS-U1,1,UN-01,05CJM-115,1586602,_3960eeb6-354a-4c59-8604-5f2ad3509801,SynchronousMachine
_84bfe0fc-c700-4fd4-b6db-f5b62e1c708f,Network/Companies/SIN/05NTE/05   RTS/34.5/UN-01,05RTS-U1,1,UN-01,05TSM-115,1586659,_a231ca7e-a360-4d85-806d-ba8f1616a1bd,SynchronousMachine
_9abe7408-49de-430f-a08d-f03855396150,Network/Companies/SIN/05NTE/05   SSU/34.5/UN-01,05SSU-U1,1,UN-01,05SSM-115,1587277,_97078bbf-a2b7-4f54-84dd-6dbd86b04c20,SynchronousMachine
_564e1b21-35d1-4d83-9921-c861b3a9d1eb,Network/Companies/SIN/05NTE/05   STL/13.8/UN-01,05STL-U1,1,UN-01,05AMS-115,1587916,_f7654a5e-7075-4230-9c05-8dc031a3a028,SynchronousMachine
_202e77b8-3078-418a-a281-11e97c9c02cf,Network/Companies/SIN/05NTE/05   SYC/15/UN-01,05SYC-U1,1,UN-01,05SYC-230,1588182,_6b161444-d9f6-451c-bdbb-23b74f5c06a1,SynchronousMachine
_2fa25de1-075b-4a00-97fe-29e426954d4a,Network/Companies/SIN/05NTE/05   SYC/15/UN-02,05SYC-U2,2,UN-02,05SYC-230,1588184,_6b161444-d9f6-451c-bdbb-23b74f5c06a1,SynchronousMachine
_e0732aa1-ac30-4787-aa65-ad16cefe0534,Network/Companies/SIN/05NTE/05   SYD/13.8/UN-04,05SYD-U4,4,UN-04,05SYD-230,1589231,_bc557363-704e-4931-a5ee-447f19afcc55,SynchronousMachine
_59c49e54-1127-43c9-8de9-86896b12d766,Network/Companies/SIN/05NTE/05   SYD/13.8/UN-06,05SYD-U6,6,UN-06,05SYD-230,1589233,_bc557363-704e-4931-a5ee-447f19afcc55,SynchronousMachine
_276e9256-af83-4a5a-aac3-91295c718eab,Network/Companies/SIN/05NTE/05   SYD/13.8/UN-08,05SYD-U8,8,UN-08,05SYD-230,1589235,_bc557363-704e-4931-a5ee-447f19afcc55,SynchronousMachine
_5a592fdd-cfaf-4ae9-8f43-350a6fedaa43,Network/Companies/SIN/05NTE/05   SYD/18/UNPQ1,05SYD-PQ1,99,UNPQ1,,1589271,_98d331e8-9d4c-4183-80b3-f91b9e3201a9,SynchronousMachine
_e3d0585d-6c1d-43c3-827e-caccf2a803ae,Network/Companies/SIN/05NTE/05   SYD/18/UNPQ2,05SYD-PQ2,99,UNPQ2,,1589273,_98d331e8-9d4c-4183-80b3-f91b9e3201a9,SynchronousMachine
